row_id,code_id,q_id,split,q,n,k,r,rate,capacity_margin,column_weight,parity_check_density,check_degree_mean,check_degree_variance,check_degree_min,check_degree_max,variable_degree_mean,variable_degree_variance,variable_degree_min,variable_degree_max,check_degree_count_1,variable_degree_count_1,check_degree_count_2,variable_degree_count_2,check_degree_count_3,variable_degree_count_3,check_degree_count_4,variable_degree_count_4,check_degree_count_ge5,variable_degree_count_ge5,stopping_subset_tests,stopping_count_status,min_stopping_order,N_stop_2,N_stop_3,N_stop_4,N_stop_5,dependency_subset_tests,dependency_count_status,min_dependency_order,N_dep_2,N_dep_3,N_dep_4,q_power_2,q_power_3,q_power_4,q_power_5,N_stop_2_q2,N_stop_3_q3,N_stop_4_q4,N_stop_5_q5,N_stop_2_norm_q2,N_stop_3_norm_q3,N_stop_4_norm_q4,N_stop_5_norm_q5,N_dep_2_q2,N_dep_3_q3,N_dep_4_q4,H_stop_5,log1p_H_stop_5,H_stop_5_norm,log1p_H_stop_5_norm,H_dep_4,log1p_H_dep_4
code_n24_k12_cw3_002_q02,code_n24_k12_cw3_002,q02,train,0.3,24,12,12,0.5,0.19999999999999996,3,0.25,6.0,4.833333333333333,3.0,9.0,3.0,0.0,3.0,3.0,0,0,0,0,2,24,2,0,8,0,55430,exact_all,2,1,6,11,102,12926,exact,2,1,22,238,0.09,0.026999999999999996,0.0081,0.0024299999999999994,0.09,0.16199999999999998,0.0891,0.24785999999999994,0.0003260869565217391,8.003952569169959e-05,8.385093167701864e-06,5.831451157538112e-06,0.09,0.5939999999999999,1.9278,0.5889599999999999,0.4630797141729113,0.0004203430265386787,0.0004202547071574561,2.6117999999999997,1.2842062630361057
code_n24_k12_cw3_002_q03,code_n24_k12_cw3_002,q03,train,0.36,24,12,12,0.5,0.14,3,0.25,6.0,4.833333333333333,3.0,9.0,3.0,0.0,3.0,3.0,0,0,0,0,2,24,2,0,8,0,55430,exact_all,2,1,6,11,102,12926,exact,2,1,22,238,0.1296,0.046655999999999996,0.016796159999999997,0.006046617599999999,0.1296,0.27993599999999996,0.18475775999999997,0.6167549951999999,0.0004695652173913043,0.0001383083003952569,1.7387329192546582e-05,1.4510516544325237e-05,0.1296,1.026432,3.9974860799999994,1.2110487551999998,0.7934669528307378,0.0006397713635234331,0.0006395667970704964,5.15351808,1.8170239637912096
code_n24_k12_cw3_003_q00,code_n24_k12_cw3_003,q00,train,0.18,24,12,12,0.5,0.32000000000000006,3,0.25,6.0,1.0,5.0,8.0,3.0,0.0,3.0,3.0,0,0,0,0,0,24,0,0,12,0,55430,exact_all,4,0,0,9,51,12926,exact,4,0,0,6,0.0324,0.0058319999999999995,0.0010497599999999998,0.00018895679999999997,0.0,0.0,0.009447839999999999,0.009636796799999998,0.0,0.0,8.89124788255223e-07,2.2672682100508183e-07,0.0,0.0,0.006298559999999999,0.0190846368,0.018904809476391452,1.1158516092603048e-06,1.115850986698361e-06,0.006298559999999999,0.006278806971330837
code_n24_k12_cw3_003_q01,code_n24_k12_cw3_003,q01,train,0.24,24,12,12,0.5,0.26,3,0.25,6.0,1.0,5.0,8.0,3.0,0.0,3.0,3.0,0,0,0,0,0,24,0,0,12,0,55430,exact_all,4,0,0,9,51,12926,exact,4,0,0,6,0.0576,0.013823999999999998,0.0033177599999999995,0.0007962623999999999,0.0,0.0,0.029859839999999995,0.04060938239999999,0.0,0.0,2.8100734048560133e-06,9.554249576510443e-07,0.0,0.0,0.019906559999999997,0.07046922239999999,0.06809707795703816,3.7654983625070576e-06,3.7654912730358953e-06,0.019906559999999997,0.019711015256787718
code_n24_k12_cw3_003_q02,code_n24_k12_cw3_003,q02,train,0.3,24,12,12,0.5,0.19999999999999996,3,0.25,6.0,1.0,5.0,8.0,3.0,0.0,3.0,3.0,0,0,0,0,0,24,0,0,12,0,55430,exact_all,4,0,0,9,51,12926,exact,4,0,0,6,0.09,0.026999999999999996,0.0081,0.0024299999999999994,0.0,0.0,0.07289999999999999,0.12392999999999997,0.0,0.0,6.860530773574252e-06,2.915725578769056e-06,0.0,0.0,0.0486,0.19682999999999995,0.17967639476882738,9.776256352343308e-06,9.776208565060629e-06,0.0486,0.04745594115629535
code_n24_k12_cw3_003_q03,code_n24_k12_cw3_003,q03,train,0.36,24,12,12,0.5,0.14,3,0.25,6.0,1.0,5.0,8.0,3.0,0.0,3.0,3.0,0,0,0,0,0,24,0,0,12,0,55430,exact_all,4,0,0,9,51,12926,exact,4,0,0,6,0.1296,0.046655999999999996,0.016796159999999997,0.006046617599999999,0.0,0.0,0.15116543999999998,0.30837749759999994,0.0,0.0,1.4225996612083568e-05,7.2552582721626185e-06,0.0,0.0,0.10077695999999998,0.4595429375999999,0.3781233302694927,2.1481254884246186e-05,2.1481024165394566e-05,0.10077695999999998,0.09601625774534364
code_n24_k12_cw3_004_q00,code_n24_k12_cw3_004,q00,validation,0.18,24,12,12,0.5,0.32000000000000006,3,0.25,6.0,4.5,3.0,10.0,3.0,0.0,3.0,3.0,0,0,0,0,1,24,2,0,9,0,55430,exact_all,4,0,0,14,77,12926,exact,4,0,0,9,0.0324,0.0058319999999999995,0.0010497599999999998,0.00018895679999999997,0.0,0.0,0.014696639999999997,0.014549673599999998,0.0,0.0,1.383083003952569e-06,3.423130434782608e-07,0.0,0.0,0.009447839999999999,0.029246313599999997,0.028826800024348533,1.72539604743083e-06,1.7253945589367818e-06,0.009447839999999999,0.009403488292718807
code_n24_k12_cw3_004_q01,code_n24_k12_cw3_004,q01,validation,0.24,24,12,12,0.5,0.26,3,0.25,6.0,4.5,3.0,10.0,3.0,0.0,3.0,3.0,0,0,0,0,1,24,2,0,9,0,55430,exact_all,4,0,0,14,77,12926,exact,4,0,0,9,0.0576,0.013823999999999998,0.0033177599999999995,0.0007962623999999999,0.0,0.0,0.04644863999999999,0.06131220479999999,0.0,0.0,4.371225296442687e-06,1.4425043478260868e-06,0.0,0.0,0.029859839999999995,0.10776084479999998,0.10234072098409272,5.813729644268774e-06,5.813712744608085e-06,0.029859839999999995,0.029422715312235354
code_n24_k12_cw3_004_q02,code_n24_k12_cw3_004,q02,validation,0.3,24,12,12,0.5,0.19999999999999996,3,0.25,6.0,4.5,3.0,10.0,3.0,0.0,3.0,3.0,0,0,0,0,1,24,2,0,9,0,55430,exact_all,4,0,0,14,77,12926,exact,4,0,0,9,0.09,0.026999999999999996,0.0081,0.0024299999999999994,0.0,0.0,0.1134,0.18710999999999994,0.0,0.0,1.0671936758893281e-05,4.402173913043477e-06,0.0,0.0,0.07289999999999999,0.30050999999999994,0.26275649522725614,1.5074110671936759e-05,1.507399705867223e-05,0.07289999999999999,0.07036526266056348
code_n24_k12_cw3_004_q03,code_n24_k12_cw3_004,q03,validation,0.36,24,12,12,0.5,0.14,3,0.25,6.0,4.5,3.0,10.0,3.0,0.0,3.0,3.0,0,0,0,0,1,24,2,0,9,0,55430,exact_all,4,0,0,14,77,12926,exact,4,0,0,9,0.1296,0.046655999999999996,0.016796159999999997,0.006046617599999999,0.0,0.0,0.23514623999999995,0.46558955519999995,0.0,0.0,2.2129328063241104e-05,1.0954017391304346e-05,0.0,0.0,0.15116543999999998,0.7007357952,0.5310609781281895,3.308334545454545e-05,3.308279821274191e-05,0.15116543999999998,0.14077485529257536
code_n24_k12_cw3_005_q00,code_n24_k12_cw3_005,q00,train,0.18,24,12,12,0.5,0.32000000000000006,3,0.25,6.0,6.333333333333333,1.0,9.0,3.0,0.0,3.0,3.0,1,0,0,0,1,24,1,0,9,0,55430,exact_all,2,2,3,18,96,12926,exact,2,2,44,474,0.0324,0.0058319999999999995,0.0010497599999999998,0.00018895679999999997,0.0648,0.017495999999999998,0.018895679999999998,0.018139852799999998,0.00023478260869565215,8.644268774703556e-06,1.778249576510446e-06,4.26779898362507e-07,0.0648,0.256608,0.4975862399999999,0.11933153279999999,0.11273166140941196,0.00024563190694522867,0.0002456017443675338,0.8189942399999999,0.5982837329559303
code_n24_k12_cw3_005_q01,code_n24_k12_cw3_005,q01,train,0.24,24,12,12,0.5,0.26,3,0.25,6.0,6.333333333333333,1.0,9.0,3.0,0.0,3.0,3.0,1,0,0,0,1,24,1,0,9,0,55430,exact_all,2,2,3,18,96,12926,exact,2,2,44,474,0.0576,0.013823999999999998,0.0033177599999999995,0.0007962623999999999,0.1152,0.041471999999999995,0.05971967999999999,0.07644119039999998,0.0004173913043478261,2.0490118577075095e-05,5.6201468097120265e-06,1.7984469791078483e-06,0.1152,0.6082559999999999,1.5726182399999997,0.29283287039999994,0.2568358342040394,0.0004453000167137211,0.00044520090008461126,2.2960742399999994,1.1927321360654022
code_n24_k12_cw3_005_q02,code_n24_k12_cw3_005,q02,train,0.3,24,12,12,0.5,0.19999999999999996,3,0.25,6.0,6.333333333333333,1.0,9.0,3.0,0.0,3.0,3.0,1,0,0,0,1,24,1,0,9,0,55430,exact_all,2,2,3,18,96,12926,exact,2,2,44,474,0.09,0.026999999999999996,0.0081,0.0024299999999999994,0.18,0.08099999999999999,0.14579999999999999,0.23327999999999993,0.0006521739130434782,4.001976284584979e-05,1.3721061547148505e-05,5.4884246188594e-06,0.18,1.1879999999999997,3.8394,0.64008,0.4947450211341826,0.0007114031620553359,0.0007111502347742478,5.2074,1.825742128725519
code_n24_k12_cw3_005_q03,code_n24_k12_cw3_005,q03,train,0.36,24,12,12,0.5,0.14,3,0.25,6.0,6.333333333333333,1.0,9.0,3.0,0.0,3.0,3.0,1,0,0,0,1,24,1,0,9,0,55430,exact_all,2,2,3,18,96,12926,exact,2,2,44,474,0.1296,0.046655999999999996,0.016796159999999997,0.006046617599999999,0.2592,0.13996799999999998,0.30233087999999997,0.5804752895999999,0.0009391304347826086,6.915415019762845e-05,2.8451993224167136e-05,1.3656956747600223e-05,0.2592,2.052864,7.961379839999998,1.2819741695999998,0.8250409321821315,0.0010503935349520045,0.001049842257667828,10.273443839999999,2.4224498572380178
code_n24_k12_cw3_006_q00,code_n24_k12_cw3_006,q00,test,0.18,24,12,12,0.5,0.32000000000000006,3,0.25,6.0,2.1666666666666665,3.0,8.0,3.0,0.0,3.0,3.0,0,0,0,0,1,24,1,0,10,0,55430,exact_all,3,0,2,11,58,12926,exact,4,0,0,7,0.0324,0.0058319999999999995,0.0010497599999999998,0.00018895679999999997,0.0,0.011663999999999999,0.011547359999999998,0.010959494399999999,0.0,5.7628458498023705e-06,1.0867080745341614e-06,2.5784618859401466e-07,0.0,0.0,0.0073483199999999985,0.03417085439999999,0.03359999879984944,7.1074001129305465e-06,7.10737485548204e-06,0.0073483199999999985,0.007321452636295071
code_n24_k12_cw3_006_q01,code_n24_k12_cw3_006,q01,test,0.24,24,12,12,0.5,0.26,3,0.25,6.0,2.1666666666666665,3.0,8.0,3.0,0.0,3.0,3.0,0,0,0,0,1,24,1,0,10,0,55430,exact_all,3,0,2,11,58,12926,exact,4,0,0,7,0.0576,0.013823999999999998,0.0033177599999999995,0.0007962623999999999,0.0,0.027647999999999995,0.03649535999999999,0.04618321919999999,0.0,1.3660079051383396e-05,3.434534161490683e-06,1.0865617165443251e-06,0.0,0.0,0.023224319999999996,0.11032657919999997,0.10465418754684684,1.8181174929418404e-05,1.8181009653860764e-05,0.023224319999999996,0.0229587395692226
code_n24_k12_cw3_006_q02,code_n24_k12_cw3_006,q02,test,0.3,24,12,12,0.5,0.19999999999999996,3,0.25,6.0,2.1666666666666665,3.0,8.0,3.0,0.0,3.0,3.0,0,0,0,0,1,24,1,0,10,0,55430,exact_all,3,0,2,11,58,12926,exact,4,0,0,7,0.09,0.026999999999999996,0.0081,0.0024299999999999994,0.0,0.05399999999999999,0.0891,0.14093999999999995,0.0,2.6679841897233196e-05,8.385093167701864e-06,3.3159232072275544e-06,0.0,0.0,0.0567,0.28403999999999996,0.25001135743051084,3.838085827216261e-05,3.838012174586737e-05,0.0567,0.05515084446484804
code_n24_k12_cw3_006_q03,code_n24_k12_cw3_006,q03,test,0.36,24,12,12,0.5,0.14,3,0.25,6.0,2.1666666666666665,3.0,8.0,3.0,0.0,3.0,3.0,0,0,0,0,1,24,1,0,10,0,55430,exact_all,3,0,2,11,58,12926,exact,4,0,0,7,0.1296,0.046655999999999996,0.016796159999999997,0.006046617599999999,0.0,0.09331199999999999,0.18475775999999997,0.35070382079999995,0.0,4.6102766798418964e-05,1.7387329192546582e-05,8.25107803500847e-06,0.0,0.0,0.11757311999999998,0.6287735807999999,0.4878273272032275,7.174117402597401e-05,7.173860075102114e-05,0.11757311999999998,0.11115947713235992
