row_id,code_id,q_id,split,sample_index,sample_seed,erased_indices,erased_count,peeling_residual,residual_size,stopping_failure,erased_rank,ambiguity_dim,rank_failure
code_n24_k12_cw3_000_q01,code_n24_k12_cw3_000,q01,train,35,4032141355,"[2, 3, 7, 9, 10, 11, 13, 19, 20]",9,[],0,0,9,0,0
code_n24_k12_cw3_000_q01,code_n24_k12_cw3_000,q01,train,36,4033141358,"[0, 2, 5, 7, 13, 14, 18, 19, 23]",9,"[0, 2, 5, 13, 18]",5,1,9,0,0
code_n24_k12_cw3_000_q01,code_n24_k12_cw3_000,q01,train,37,4034141361,"[6, 7, 8, 10, 18]",5,[],0,0,5,0,0
code_n24_k12_cw3_000_q01,code_n24_k12_cw3_000,q01,train,38,4035141364,"[0, 4, 11, 19, 20, 21]",6,[],0,0,6,0,0
code_n24_k12_cw3_000_q01,code_n24_k12_cw3_000,q01,train,39,4036141367,"[0, 3, 6, 10, 11, 15, 17, 20, 21]",9,"[0, 3, 10, 11, 15, 17, 20, 21]",8,1,9,0,0
code_n24_k12_cw3_000_q01,code_n24_k12_cw3_000,q01,train,40,4037141370,"[7, 8, 10, 12, 13, 23]",6,[],0,0,6,0,0
code_n24_k12_cw3_000_q01,code_n24_k12_cw3_000,q01,train,41,4038141373,"[0, 7, 8, 17]",4,[],0,0,4,0,0
code_n24_k12_cw3_000_q01,code_n24_k12_cw3_000,q01,train,42,4039141376,"[2, 3, 14, 19]",4,[],0,0,4,0,0
code_n24_k12_cw3_000_q01,code_n24_k12_cw3_000,q01,train,43,4040141379,"[8, 11, 13, 16]",4,[],0,0,4,0,0
code_n24_k12_cw3_000_q01,code_n24_k12_cw3_000,q01,train,44,4041141382,"[1, 9, 10, 15, 16, 18]",6,[],0,0,6,0,0
code_n24_k12_cw3_000_q01,code_n24_k12_cw3_000,q01,train,45,4042141385,"[1, 3, 4, 14, 17, 19, 21]",7,[],0,0,7,0,0
code_n24_k12_cw3_000_q01,code_n24_k12_cw3_000,q01,train,46,4043141388,"[6, 10, 11, 12, 15, 16, 17, 20, 22]",9,"[6, 11, 12, 16, 17, 20, 22]",7,1,9,0,0
code_n24_k12_cw3_000_q01,code_n24_k12_cw3_000,q01,train,47,4044141391,"[3, 5, 9, 13, 14, 15, 18, 21]",8,[],0,0,8,0,0
code_n24_k12_cw3_000_q01,code_n24_k12_cw3_000,q01,train,48,4045141394,"[2, 6, 7, 12, 16, 19]",6,[],0,0,6,0,0
code_n24_k12_cw3_000_q01,code_n24_k12_cw3_000,q01,train,49,4046141397,"[1, 7, 14, 16, 20]",5,[],0,0,5,0,0
code_n24_k12_cw3_000_q01,code_n24_k12_cw3_000,q01,train,50,4047141400,"[10, 11, 13, 15, 18]",5,[],0,0,5,0,0
code_n24_k12_cw3_000_q01,code_n24_k12_cw3_000,q01,train,51,4048141403,"[3, 5, 10]",3,[],0,0,3,0,0
code_n24_k12_cw3_000_q01,code_n24_k12_cw3_000,q01,train,52,4049141406,"[2, 5, 6, 14, 18]",5,[],0,0,5,0,0
code_n24_k12_cw3_000_q01,code_n24_k12_cw3_000,q01,train,53,4050141409,"[7, 15, 21]",3,[],0,0,3,0,0
code_n24_k12_cw3_000_q01,code_n24_k12_cw3_000,q01,train,54,4051141412,"[5, 10, 11, 14, 15, 17, 23]",7,[],0,0,7,0,0
code_n24_k12_cw3_000_q01,code_n24_k12_cw3_000,q01,train,55,4052141415,"[2, 10, 12, 13, 21]",5,[],0,0,5,0,0
code_n24_k12_cw3_000_q01,code_n24_k12_cw3_000,q01,train,56,4053141418,"[1, 3, 7, 9, 13, 14, 17]",7,[],0,0,7,0,0
code_n24_k12_cw3_000_q01,code_n24_k12_cw3_000,q01,train,57,4054141421,"[2, 5, 9, 10]",4,[],0,0,4,0,0
code_n24_k12_cw3_000_q01,code_n24_k12_cw3_000,q01,train,58,4055141424,"[5, 14, 16, 21]",4,[],0,0,4,0,0
code_n24_k12_cw3_000_q01,code_n24_k12_cw3_000,q01,train,59,4056141427,"[0, 2, 4, 5, 12, 13, 20]",7,[],0,0,7,0,0
code_n24_k12_cw3_000_q01,code_n24_k12_cw3_000,q01,train,60,4057141430,"[5, 9, 10, 12, 14, 15, 21]",7,[],0,0,7,0,0
code_n24_k12_cw3_000_q01,code_n24_k12_cw3_000,q01,train,61,4058141433,"[3, 5, 9, 14]",4,[],0,0,4,0,0
code_n24_k12_cw3_000_q01,code_n24_k12_cw3_000,q01,train,62,4059141436,"[12, 16]",2,[],0,0,2,0,0
code_n24_k12_cw3_000_q01,code_n24_k12_cw3_000,q01,train,63,4060141439,"[11, 12, 13, 14, 16, 18]",6,[],0,0,6,0,0
code_n24_k12_cw3_000_q02,code_n24_k12_cw3_000,q02,train,0,3275761291,"[3, 5, 6, 13, 20, 23]",6,[],0,0,6,0,0
code_n24_k12_cw3_000_q02,code_n24_k12_cw3_000,q02,train,1,3276761294,"[4, 6, 9, 10, 18]",5,[],0,0,5,0,0
code_n24_k12_cw3_000_q02,code_n24_k12_cw3_000,q02,train,2,3277761297,"[11, 12, 14, 15, 18, 23]",6,[],0,0,6,0,0
code_n24_k12_cw3_000_q02,code_n24_k12_cw3_000,q02,train,3,3278761300,"[0, 1, 6, 14, 15, 21]",6,[],0,0,6,0,0
code_n24_k12_cw3_000_q02,code_n24_k12_cw3_000,q02,train,4,3279761303,"[6, 8, 11, 14, 16]",5,[],0,0,5,0,0
code_n24_k12_cw3_000_q02,code_n24_k12_cw3_000,q02,train,5,3280761306,"[0, 1, 2, 3, 9, 12, 16, 18, 21]",9,[],0,0,9,0,0
code_n24_k12_cw3_000_q02,code_n24_k12_cw3_000,q02,train,6,3281761309,"[0, 14, 16, 23]",4,[],0,0,4,0,0
code_n24_k12_cw3_000_q02,code_n24_k12_cw3_000,q02,train,7,3282761312,"[7, 10, 19, 20]",4,[],0,0,4,0,0
code_n24_k12_cw3_000_q02,code_n24_k12_cw3_000,q02,train,8,3283761315,"[4, 8, 11, 17]",4,[],0,0,4,0,0
code_n24_k12_cw3_000_q02,code_n24_k12_cw3_000,q02,train,9,3284761318,"[1, 2, 3, 5, 6, 7, 12, 14, 18, 19, 21, 23]",12,"[1, 2, 3, 5, 6, 7, 12, 14, 18, 19, 21, 23]",12,1,11,1,1
code_n24_k12_cw3_000_q02,code_n24_k12_cw3_000,q02,train,10,3285761321,"[1, 3, 7, 11]",4,[],0,0,4,0,0
code_n24_k12_cw3_000_q02,code_n24_k12_cw3_000,q02,train,11,3286761324,"[1, 5, 12, 13, 20, 22, 23]",7,"[1, 5, 13, 22]",4,1,7,0,0
code_n24_k12_cw3_000_q02,code_n24_k12_cw3_000,q02,train,12,3287761327,"[0, 1, 7, 13, 14, 16, 19]",7,[],0,0,7,0,0
code_n24_k12_cw3_000_q02,code_n24_k12_cw3_000,q02,train,13,3288761330,"[5, 7, 9, 11, 12, 13, 21]",7,[],0,0,7,0,0
code_n24_k12_cw3_000_q02,code_n24_k12_cw3_000,q02,train,14,3289761333,"[0, 5, 7, 9, 19, 20, 21, 23]",8,[],0,0,8,0,0
code_n24_k12_cw3_000_q02,code_n24_k12_cw3_000,q02,train,15,3290761336,"[1, 6, 15, 17, 23]",5,[],0,0,5,0,0
code_n24_k12_cw3_000_q02,code_n24_k12_cw3_000,q02,train,16,3291761339,"[5, 6, 7, 9, 16, 19, 20]",7,[],0,0,7,0,0
code_n24_k12_cw3_000_q02,code_n24_k12_cw3_000,q02,train,17,3292761342,"[1, 2, 6, 9, 11, 18, 19, 23]",8,[],0,0,8,0,0
code_n24_k12_cw3_000_q02,code_n24_k12_cw3_000,q02,train,18,3293761345,"[3, 5, 6, 17, 19, 23]",6,[],0,0,6,0,0
code_n24_k12_cw3_000_q02,code_n24_k12_cw3_000,q02,train,19,3294761348,"[0, 3, 5, 8, 10, 11, 13, 15, 21, 23]",10,"[0, 3, 5, 8, 11, 15, 21, 23]",8,1,9,1,1
code_n24_k12_cw3_000_q02,code_n24_k12_cw3_000,q02,train,20,3295761351,"[0, 8, 17, 22, 23]",5,[],0,0,5,0,0
code_n24_k12_cw3_000_q02,code_n24_k12_cw3_000,q02,train,21,3296761354,"[0, 1, 2, 12, 14, 17, 18, 22]",8,"[0, 1, 2, 18, 22]",5,1,8,0,0
code_n24_k12_cw3_000_q02,code_n24_k12_cw3_000,q02,train,22,3297761357,"[3, 8, 18]",3,[],0,0,3,0,0
code_n24_k12_cw3_000_q02,code_n24_k12_cw3_000,q02,train,23,3298761360,"[21, 23]",2,[],0,0,2,0,0
code_n24_k12_cw3_000_q02,code_n24_k12_cw3_000,q02,train,24,3299761363,"[1, 2, 3, 5, 8, 9, 16, 18, 21]",9,"[1, 3, 5, 9]",4,1,8,1,1
code_n24_k12_cw3_000_q02,code_n24_k12_cw3_000,q02,train,25,3300761366,"[0, 9, 14, 15, 19, 22]",6,[],0,0,6,0,0
code_n24_k12_cw3_000_q02,code_n24_k12_cw3_000,q02,train,26,3301761369,"[0, 3, 5, 6, 10, 19]",6,[],0,0,6,0,0
code_n24_k12_cw3_000_q02,code_n24_k12_cw3_000,q02,train,27,3302761372,"[2, 5, 11, 15, 21]",5,[],0,0,5,0,0
code_n24_k12_cw3_000_q02,code_n24_k12_cw3_000,q02,train,28,3303761375,"[1, 3, 4, 5, 7, 10, 11, 18, 21, 23]",10,"[5, 7, 10, 11, 21, 23]",6,1,9,1,1
code_n24_k12_cw3_000_q02,code_n24_k12_cw3_000,q02,train,29,3304761378,"[2, 5, 6, 9, 13, 20, 21]",7,[],0,0,7,0,0
code_n24_k12_cw3_000_q02,code_n24_k12_cw3_000,q02,train,30,3305761381,"[2, 11, 13, 14, 16, 18]",6,[],0,0,6,0,0
code_n24_k12_cw3_000_q02,code_n24_k12_cw3_000,q02,train,31,3306761384,"[1, 2, 5, 6, 15, 18, 20, 21, 22]",9,[],0,0,9,0,0
code_n24_k12_cw3_000_q02,code_n24_k12_cw3_000,q02,train,32,3307761387,"[0, 2, 8, 9, 13, 14, 15, 20]",8,[],0,0,8,0,0
code_n24_k12_cw3_000_q02,code_n24_k12_cw3_000,q02,train,33,3308761390,"[1, 5, 11, 12, 14, 17, 23]",7,[],0,0,7,0,0
code_n24_k12_cw3_000_q02,code_n24_k12_cw3_000,q02,train,34,3309761393,"[5, 8, 13, 19, 22]",5,[],0,0,5,0,0
code_n24_k12_cw3_000_q02,code_n24_k12_cw3_000,q02,train,35,3310761396,"[0, 2, 3, 7, 8, 11, 13, 14]",8,[],0,0,8,0,0
