seed,graph_family,damage_family,total_energy_E,required_flow_Q,horizon_T,damage_intensity,graph_split,damage_split,has_heldout_allocation,primary_axes,group_split,n_allocations,observed_best_allocations,total_resource_tie_top1_tie_adjusted,total_resource_tie_top2_contains_observed_best,total_resource_tie_kendall_tau,total_resource_tie_regret,policy_prior_top1_tie_adjusted,policy_prior_top2_contains_observed_best,policy_prior_kendall_tau,policy_prior_regret,m_profile_linear_top1_tie_adjusted,m_profile_linear_top2_contains_observed_best,m_profile_linear_kendall_tau,m_profile_linear_regret,m_profile_beats_total_resource_regret,m_profile_beats_policy_prior_regret,m_profile_beats_policy_prior_kendall,m_profile_clears_policy_prior_smoke
2001,random_geometric,bottleneck_attack,10,4,9,0.28,primary_heldout,calibration,True,graph|allocation,heldout_graph_allocation,11,"6,4,0|0,8,2|0,10,0|3,4,3",0.36363636363636365,1.0,0.0,0.10585858585858587,1.0,1.0,0.9444444444444444,0.0,1.0,1.0,0.8333333333333334,0.0,True,False,False,False
2001,random_geometric,clustered_failure,10,4,9,0.28,primary_heldout,calibration,True,graph|allocation,heldout_graph_allocation,11,"3,4,3",0.09090909090909091,1.0,0.0,0.09393939393939377,0.5,1.0,0.2972972972972973,0.09944444444444445,0.0,0.0,-0.2916666666666667,0.04999999999999982,True,True,False,False
2001,random_geometric,demand_shock,10,4,9,0.28,primary_heldout,calibration,True,graph|allocation,heldout_graph_allocation,11,"8,0,2|6,2,2",0.18181818181818182,1.0,0.0,0.01636363636363658,0.0,0.0,0.38461538461538464,0.010000000000000231,0.0,0.0,-0.7575757575757576,0.06000000000000005,False,False,False,False
2001,random_geometric,random_attrition,10,4,9,0.28,primary_heldout,calibration,True,graph|allocation,heldout_graph_allocation,11,"3,4,3",0.09090909090909091,1.0,0.0,0.202020202020202,0.0,1.0,0.15789473684210525,0.2055555555555557,0.0,0.0,-0.12,0.3055555555555556,False,False,False,False
2001,random_geometric,repairable_wear,10,4,9,0.28,primary_heldout,primary_heldout,True,graph|damage|allocation,heldout_graph_damage_allocation,11,"0,2,8",0.09090909090909091,1.0,0.0,0.34646464646464636,0.0,0.0,-0.13513513513513514,0.5666666666666667,0.0,0.0,0.10204081632653061,0.14888888888888885,True,True,True,True
2001,random_geometric,scalar_only_control,10,4,9,0.28,primary_heldout,calibration,True,graph|allocation,heldout_graph_allocation,11,"4,3,3",0.09090909090909091,1.0,0.0,0.02181818181818196,0.5,1.0,0.5135135135135135,0.0050000000000003375,0.0,0.0,-0.13636363636363635,0.050000000000000266,False,False,False,False
2001,series_parallel,bottleneck_attack,10,4,9,0.28,calibration,calibration,True,allocation,heldout_allocation,11,"0,8,2|0,10,0",0.18181818181818182,1.0,0.0,0.348888888888889,1.0,1.0,0.7297297297297297,0.0,1.0,1.0,0.8333333333333334,0.0,True,False,True,False
2001,series_parallel,clustered_failure,10,4,9,0.28,calibration,calibration,True,allocation,heldout_allocation,11,"0,0,10",0.09090909090909091,1.0,0.0,0.37404040404040395,0.5,1.0,0.15789473684210525,0.26,0.0,0.0,-0.041666666666666664,0.3255555555555556,True,False,False,False
2001,series_parallel,demand_shock,10,4,9,0.28,calibration,calibration,True,allocation,heldout_allocation,11,"4,3,3|0,2,8|0,0,10|3,4,3",0.36363636363636365,1.0,0.0,0.011818181818181728,1.0,1.0,1.0,0.0,0.0,0.0,-0.47619047619047616,0.03000000000000025,False,False,False,False
2001,series_parallel,random_attrition,10,4,9,0.28,calibration,calibration,True,allocation,heldout_allocation,11,"4,3,3",0.09090909090909091,1.0,0.0,0.31626262626262636,0.5,1.0,0.4358974358974359,0.21333333333333337,0.0,0.0,-0.2549019607843137,0.42666666666666675,False,False,False,False
2001,series_parallel,repairable_wear,10,4,9,0.28,calibration,primary_heldout,True,damage|allocation,heldout_damage_allocation,11,"10,0,0",0.09090909090909091,1.0,0.0,0.22828282828282842,0.0,0.0,-0.4634146341463415,0.23222222222222233,0.0,0.0,-0.16981132075471697,0.2777777777777779,False,False,True,False
2001,series_parallel,scalar_only_control,10,4,9,0.28,calibration,calibration,True,allocation,heldout_allocation,11,"4,3,3|3,4,3",0.18181818181818182,1.0,0.0,0.014545454545454639,1.0,1.0,0.8888888888888888,0.0,0.0,0.0,0.4634146341463415,0.010000000000000231,True,False,False,False
2002,grid,bottleneck_attack,10,4,9,0.28,calibration,calibration,True,allocation,heldout_allocation,11,"0,8,2|0,10,0",0.18181818181818182,1.0,0.0,0.3057575757575757,1.0,1.0,0.65,0.0,1.0,1.0,0.84,0.0,True,False,True,False
2002,grid,clustered_failure,10,4,9,0.28,calibration,calibration,True,allocation,heldout_allocation,11,"8,0,2",0.09090909090909091,1.0,0.0,0.39373737373737394,0.0,1.0,0.1,0.5577777777777779,0.0,0.0,-0.2830188679245283,0.6033333333333333,False,False,False,False
2002,grid,demand_shock,10,4,9,0.28,calibration,calibration,True,allocation,heldout_allocation,11,"0,0,10",0.09090909090909091,1.0,0.0,0.026363636363636367,0.5,1.0,1.0,0.004999999999999893,0.0,0.0,-0.8518518518518519,0.040000000000000036,False,False,False,False
2002,grid,random_attrition,10,4,9,0.28,calibration,calibration,True,allocation,heldout_allocation,11,"10,0,0|8,2,0",0.18181818181818182,1.0,0.0,0.3929292929292929,0.4,1.0,0.14285714285714285,0.36155555555555563,0.0,0.0,0.037037037037037035,0.5933333333333333,False,False,False,False
2002,grid,repairable_wear,10,4,9,0.28,calibration,primary_heldout,True,damage|allocation,heldout_damage_allocation,11,"3,4,3",0.09090909090909091,1.0,0.0,0.42292929292929304,0.5,1.0,-0.09523809523809523,0.2877777777777779,0.0,0.0,0.07407407407407407,0.4088888888888891,True,False,True,False
