seed,graph_family,damage_family,total_energy_E,required_flow_Q,horizon_T,damage_intensity,graph_split,damage_split,has_heldout_allocation,primary_axes,group_split,n_allocations,flagged_run_fraction,no_collapse_fraction,collapse_at_first_step_fraction,far_above_q_fraction,post_policy_below_q_fraction,recovery_unused_fraction_among_recovery_allocations,reconfiguration_unused_fraction_among_reconfiguration_allocations,maintained_step_ratio_range,maintained_flow_ratio_range,minimum_margin_range,observed_score_range,group_degeneracy_flags,exclusion_recommendation
2000,layered_dag,repairable_wear,10,4,9,0.28,calibration,primary_heldout,True,damage|allocation,heldout_damage_allocation,11,0.09090909090909091,0.09090909090909091,0.0,0.0,0.0,0.0,0.0,0.7777777777777778,0.5277777777777778,4.0,1.3355555555555556,,keep
2000,layered_dag,scalar_only_control,10,4,9,0.28,calibration,calibration,True,allocation,heldout_allocation,11,1.0,1.0,0.0,0.09090909090909091,0.0,0.0,0.0,0.0,0.0,5.0,0.04999999999999982,all_no_collapse|high_flag_fraction,review
2000,random_geometric,bottleneck_attack,10,4,9,0.28,primary_heldout,calibration,True,graph|allocation,heldout_graph_allocation,11,0.18181818181818182,0.18181818181818182,0.0,0.0,0.0,0.0,0.0,0.8888888888888888,0.7222222222222222,5.0,1.661111111111111,,keep
2000,random_geometric,clustered_failure,10,4,9,0.28,primary_heldout,calibration,True,graph|allocation,heldout_graph_allocation,11,0.18181818181818182,0.18181818181818182,0.0,0.0,0.0,0.0,0.0,0.7777777777777778,0.33333333333333337,3.0,1.1311111111111112,,keep
2000,random_geometric,demand_shock,10,4,9,0.28,primary_heldout,calibration,True,graph|allocation,heldout_graph_allocation,11,1.0,0.9090909090909091,0.0,0.18181818181818182,0.0,1.0,0.0,0.33333333333333337,0.06666666666666665,7.0,0.47,recovery_never_used|high_flag_fraction,review
2000,random_geometric,random_attrition,10,4,9,0.28,primary_heldout,calibration,True,graph|allocation,heldout_graph_allocation,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.25000000000000006,0.0,0.5555555555555556,,keep
2000,random_geometric,repairable_wear,10,4,9,0.28,primary_heldout,primary_heldout,True,graph|damage|allocation,heldout_graph_damage_allocation,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.36111111111111116,2.0,0.7144444444444444,,keep
2000,random_geometric,scalar_only_control,10,4,9,0.28,primary_heldout,calibration,True,graph|allocation,heldout_graph_allocation,11,0.5454545454545454,0.5454545454545454,0.0,0.0,0.0,0.0,0.0,0.33333333333333337,0.16666666666666663,5.0,0.55,,keep
2000,series_parallel,bottleneck_attack,10,4,9,0.28,calibration,calibration,True,allocation,heldout_allocation,11,0.2727272727272727,0.2727272727272727,0.0,0.0,0.0,0.0,0.0,0.6666666666666667,0.5,7.0,1.2366666666666666,,keep
2000,series_parallel,clustered_failure,10,4,9,0.28,calibration,calibration,True,allocation,heldout_allocation,11,0.09090909090909091,0.09090909090909091,0.0,0.0,0.0,0.0,0.0,0.4444444444444444,0.13888888888888884,2.0,0.5655555555555556,,keep
2000,series_parallel,demand_shock,10,4,9,0.28,calibration,calibration,True,allocation,heldout_allocation,11,1.0,1.0,0.0,0.18181818181818182,0.0,1.0,0.0,0.0,0.0,3.0,0.029999999999999805,all_no_collapse|recovery_never_used|high_flag_fraction,review
2000,series_parallel,random_attrition,10,4,9,0.28,calibration,calibration,True,allocation,heldout_allocation,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22222222222222227,0.3888888888888889,2.0,0.6211111111111112,,keep
2000,series_parallel,repairable_wear,10,4,9,0.28,calibration,primary_heldout,True,damage|allocation,heldout_damage_allocation,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33333333333333337,0.4444444444444444,1.0,0.7777777777777777,,keep
2000,series_parallel,scalar_only_control,10,4,9,0.28,calibration,calibration,True,allocation,heldout_allocation,11,0.8181818181818182,0.8181818181818182,0.0,0.0,0.0,0.0,0.0,0.2222222222222222,0.08333333333333337,4.0,0.3455555555555556,high_flag_fraction,review
2001,grid,bottleneck_attack,10,4,9,0.28,calibration,calibration,True,allocation,heldout_allocation,11,0.2727272727272727,0.2727272727272727,0.0,0.0,0.0,0.0,0.0,0.7777777777777778,0.6111111111111112,5.0,1.4388888888888887,,keep
2001,grid,clustered_failure,10,4,9,0.28,calibration,calibration,True,allocation,heldout_allocation,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4444444444444444,0.41666666666666663,2.0,0.8811111111111111,,keep
2001,grid,demand_shock,10,4,9,0.28,calibration,calibration,True,allocation,heldout_allocation,11,1.0,0.9090909090909091,0.0,0.5454545454545454,0.0,1.0,0.0,0.33333333333333337,0.06666666666666665,7.0,0.47,recovery_never_used|high_flag_fraction,review
2001,grid,random_attrition,10,4,9,0.28,calibration,calibration,True,allocation,heldout_allocation,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2222222222222222,0.36111111111111105,1.0,0.5933333333333333,,keep
2001,grid,repairable_wear,10,4,9,0.28,calibration,primary_heldout,True,damage|allocation,heldout_damage_allocation,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33333333333333337,0.33333333333333337,1.0,0.6766666666666669,,keep
2001,grid,scalar_only_control,10,4,9,0.28,calibration,calibration,True,allocation,heldout_allocation,11,0.6363636363636364,0.6363636363636364,0.0,0.0,0.0,0.0,0.0,0.6666666666666667,0.38888888888888884,5.0,1.1055555555555556,,keep
2001,layered_dag,bottleneck_attack,10,4,9,0.28,calibration,calibration,True,allocation,heldout_allocation,11,0.9090909090909091,0.9090909090909091,0.0,0.2727272727272727,0.0,0.0,0.0,0.11111111111111116,0.02777777777777779,8.0,0.2188888888888887,high_flag_fraction,review
2001,layered_dag,clustered_failure,10,4,9,0.28,calibration,calibration,True,allocation,heldout_allocation,11,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.040000000000000036,all_no_collapse|high_flag_fraction,review
2001,layered_dag,demand_shock,10,4,9,0.28,calibration,calibration,True,allocation,heldout_allocation,11,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,4.0,0.040000000000000036,all_no_collapse|all_far_above_q|recovery_never_used|high_flag_fraction,review
2001,layered_dag,random_attrition,10,4,9,0.28,calibration,calibration,True,allocation,heldout_allocation,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2222222222222222,0.19444444444444442,2.0,0.42666666666666675,,keep
2001,layered_dag,repairable_wear,10,4,9,0.28,calibration,primary_heldout,True,damage|allocation,heldout_damage_allocation,11,0.2727272727272727,0.2727272727272727,0.0,0.0,0.0,0.0,0.0,0.33333333333333337,0.16666666666666663,5.0,0.47444444444444445,,keep
2001,layered_dag,scalar_only_control,10,4,9,0.28,calibration,calibration,True,allocation,heldout_allocation,11,1.0,1.0,0.0,0.09090909090909091,0.0,0.0,0.0,0.0,0.0,3.0,0.029999999999999805,all_no_collapse|high_flag_fraction,review
2001,random_geometric,bottleneck_attack,10,4,9,0.28,primary_heldout,calibration,True,graph|allocation,heldout_graph_allocation,11,0.7272727272727273,0.7272727272727273,0.0,0.0,0.0,0.0,0.0,0.33333333333333337,0.16666666666666663,6.0,0.5599999999999998,,keep
