row_id,code_id,q_id,split,q,n,k,r,rate,capacity_margin,column_weight,parity_check_density,check_degree_mean,check_degree_variance,check_degree_min,check_degree_max,variable_degree_mean,variable_degree_variance,variable_degree_min,variable_degree_max,check_degree_count_1,variable_degree_count_1,check_degree_count_2,variable_degree_count_2,check_degree_count_3,variable_degree_count_3,check_degree_count_4,variable_degree_count_4,check_degree_count_ge5,variable_degree_count_ge5,stopping_subset_tests,stopping_count_status,min_stopping_order,N_stop_2,N_stop_3,N_stop_4,N_stop_5,dependency_subset_tests,dependency_count_status,min_dependency_order,N_dep_2,N_dep_3,N_dep_4,q_power_2,q_power_3,q_power_4,q_power_5,N_stop_2_q2,N_stop_3_q3,N_stop_4_q4,N_stop_5_q5,N_stop_2_norm_q2,N_stop_3_norm_q3,N_stop_4_norm_q4,N_stop_5_norm_q5,N_dep_2_q2,N_dep_3_q3,N_dep_4_q4,H_stop_5,log1p_H_stop_5,H_stop_5_norm,log1p_H_stop_5_norm,H_dep_4,log1p_H_dep_4
code_n24_k12_cw3_042_q02,code_n24_k12_cw3_042,q02,train,0.3,24,12,12,0.5,0.19999999999999996,3,0.25,6.0,3.8333333333333335,3.0,10.0,3.0,0.0,3.0,3.0,0,0,0,0,1,24,3,0,8,0,55430,exact_all,2,2,2,11,72,12926,exact,2,2,44,467,0.09,0.026999999999999996,0.0081,0.0024299999999999994,0.18,0.05399999999999999,0.0891,0.17495999999999995,0.0006521739130434782,2.6679841897233196e-05,8.385093167701864e-06,4.11631846414455e-06,0.18,1.1879999999999997,3.7826999999999997,0.49805999999999995,0.4041709376974509,0.0006913551665725578,0.0006911162906817645,5.1507,1.8165658964795035
code_n24_k12_cw3_042_q03,code_n24_k12_cw3_042,q03,train,0.36,24,12,12,0.5,0.14,3,0.25,6.0,3.8333333333333335,3.0,10.0,3.0,0.0,3.0,3.0,0,0,0,0,1,24,3,0,8,0,55430,exact_all,2,2,2,11,72,12926,exact,2,2,44,467,0.1296,0.046655999999999996,0.016796159999999997,0.006046617599999999,0.2592,0.09331199999999999,0.18475775999999997,0.43535646719999993,0.0009391304347826086,4.6102766798418964e-05,1.7387329192546582e-05,1.0242717560700169e-05,0.2592,2.052864,7.843806719999999,0.9726262271999999,0.679365765201168,0.0010128632483342743,0.001012350648454215,10.15587072,2.411965881315164
code_n24_k12_cw3_043_q00,code_n24_k12_cw3_043,q00,validation,0.18,24,12,12,0.5,0.32000000000000006,3,0.25,6.0,3.3333333333333335,3.0,10.0,3.0,0.0,3.0,3.0,0,0,0,0,1,24,1,0,10,0,55430,exact_all,2,1,2,19,79,12926,exact,2,1,22,239,0.0324,0.0058319999999999995,0.0010497599999999998,0.00018895679999999997,0.0324,0.011663999999999999,0.01994544,0.014927587199999998,0.00011739130434782608,5.7628458498023705e-06,1.877041219649915e-06,3.5120429136081303e-07,0.0324,0.128304,0.25089263999999994,0.0789370272,0.07597632238564851,0.00012538239570863917,0.00012537453599303547,0.41159663999999996,0.344721432538446
code_n24_k12_cw3_043_q01,code_n24_k12_cw3_043,q01,validation,0.24,24,12,12,0.5,0.26,3,0.25,6.0,3.3333333333333335,3.0,10.0,3.0,0.0,3.0,3.0,0,0,0,0,1,24,1,0,10,0,55430,exact_all,2,1,2,19,79,12926,exact,2,1,22,239,0.0576,0.013823999999999998,0.0033177599999999995,0.0007962623999999999,0.0576,0.027647999999999995,0.06303743999999999,0.06290472959999999,0.00020869565217391305,1.3660079051383396e-05,5.932377188029361e-06,1.4799719932241668e-06,0.0576,0.30412799999999995,0.7929446399999999,0.21119016959999998,0.1916034874197616,0.00022976808040654998,0.00022974168776387696,1.1546726399999998,0.7676388048240694
code_n24_k12_cw3_043_q02,code_n24_k12_cw3_043,q02,validation,0.3,24,12,12,0.5,0.19999999999999996,3,0.25,6.0,3.3333333333333335,3.0,10.0,3.0,0.0,3.0,3.0,0,0,0,0,1,24,1,0,10,0,55430,exact_all,2,1,2,19,79,12926,exact,2,1,22,239,0.09,0.026999999999999996,0.0081,0.0024299999999999994,0.09,0.05399999999999999,0.15389999999999998,0.19196999999999995,0.0003260869565217391,2.6679841897233196e-05,1.4483342744212308e-05,4.516516092603048e-06,0.09,0.5939999999999999,1.9359,0.4898699999999999,0.3986888678288638,0.00037176665725578765,0.0003716975691546353,2.6199,1.2864464011467291
code_n24_k12_cw3_043_q03,code_n24_k12_cw3_043,q03,validation,0.36,24,12,12,0.5,0.14,3,0.25,6.0,3.3333333333333335,3.0,10.0,3.0,0.0,3.0,3.0,0,0,0,0,1,24,1,0,10,0,55430,exact_all,2,1,2,19,79,12926,exact,2,1,22,239,0.1296,0.046655999999999996,0.016796159999999997,0.006046617599999999,0.1296,0.09331199999999999,0.31912704,0.47768279039999995,0.0004695652173913043,4.6102766798418964e-05,3.003265951439864e-05,1.1238537323546017e-05,0.1296,1.026432,4.014282239999999,1.0197218304,0.7029597942077621,0.0005569391810276679,0.0005567841479619743,5.170314239999999,1.8197497669283338
code_n24_k12_cw3_044_q00,code_n24_k12_cw3_044,q00,validation,0.18,24,12,12,0.5,0.32000000000000006,3,0.25,6.0,6.666666666666667,2.0,12.0,3.0,0.0,3.0,3.0,0,0,1,0,0,24,3,0,8,0,55430,exact_all,3,0,4,9,90,12926,exact,4,0,0,5,0.0324,0.0058319999999999995,0.0010497599999999998,0.00018895679999999997,0.0,0.023327999999999998,0.009447839999999999,0.017006111999999997,0.0,1.1525691699604741e-05,8.89124788255223e-07,4.001061547148503e-07,0.0,0.0,0.0052488,0.049781952,0.04858247784221495,1.2814922642574813e-05,1.2814840532155138e-05,0.0052488,0.005235073061631587
code_n24_k12_cw3_044_q01,code_n24_k12_cw3_044,q01,validation,0.24,24,12,12,0.5,0.26,3,0.25,6.0,6.666666666666667,2.0,12.0,3.0,0.0,3.0,3.0,0,0,1,0,0,24,3,0,8,0,55430,exact_all,3,0,4,9,90,12926,exact,4,0,0,5,0.0576,0.013823999999999998,0.0033177599999999995,0.0007962623999999999,0.0,0.05529599999999999,0.029859839999999995,0.07166361599999999,0.0,2.7320158102766792e-05,2.8100734048560133e-06,1.6860440429136078e-06,0.0,0.0,0.016588799999999997,0.15681945599999997,0.14567439109144031,3.181627555053642e-05,3.181576942357682e-05,0.016588799999999997,0.01645270885409976
code_n24_k12_cw3_044_q02,code_n24_k12_cw3_044,q02,validation,0.3,24,12,12,0.5,0.19999999999999996,3,0.25,6.0,6.666666666666667,2.0,12.0,3.0,0.0,3.0,3.0,0,0,1,0,0,24,3,0,8,0,55430,exact_all,3,0,4,9,90,12926,exact,4,0,0,5,0.09,0.026999999999999996,0.0081,0.0024299999999999994,0.0,0.10799999999999998,0.07289999999999999,0.21869999999999995,0.0,5.335968379446639e-05,6.860530773574252e-06,5.145398080180687e-06,0.0,0.0,0.040499999999999994,0.39959999999999996,0.33618648151139585,6.536561264822133e-05,6.536347640965342e-05,0.040499999999999994,0.03970136685155206
code_n24_k12_cw3_044_q03,code_n24_k12_cw3_044,q03,validation,0.36,24,12,12,0.5,0.14,3,0.25,6.0,6.666666666666667,2.0,12.0,3.0,0.0,3.0,3.0,0,0,1,0,0,24,3,0,8,0,55430,exact_all,3,0,4,9,90,12926,exact,4,0,0,5,0.1296,0.046655999999999996,0.016796159999999997,0.006046617599999999,0.0,0.18662399999999998,0.15116543999999998,0.5441955839999999,0.0,9.220553359683793e-05,1.4225996612083568e-05,1.280339695087521e-05,0.0,0.0,0.0839808,0.8819850239999999,0.6323270836394971,0.00011923492715979671,0.00011922781924087183,0.0839808,0.08064019068347023
code_n24_k12_cw3_045_q00,code_n24_k12_cw3_045,q00,test,0.18,24,12,12,0.5,0.32000000000000006,3,0.25,6.0,7.166666666666667,2.0,13.0,3.0,0.0,3.0,3.0,0,0,1,0,0,24,2,0,9,0,55430,exact_all,3,0,5,16,72,12926,exact,4,0,0,7,0.0324,0.0058319999999999995,0.0010497599999999998,0.00018895679999999997,0.0,0.02916,0.016796159999999997,0.013604889599999998,0.0,1.4407114624505928e-05,1.5806662902315073e-06,3.200849237718803e-07,0.0,0.0,0.0073483199999999985,0.05956104959999999,0.0578547182082306,1.6307865838509313e-05,1.6307732866710865e-05,0.0073483199999999985,0.007321452636295071
code_n24_k12_cw3_045_q01,code_n24_k12_cw3_045,q01,test,0.24,24,12,12,0.5,0.26,3,0.25,6.0,7.166666666666667,2.0,13.0,3.0,0.0,3.0,3.0,0,0,1,0,0,24,2,0,9,0,55430,exact_all,3,0,5,16,72,12926,exact,4,0,0,7,0.0576,0.013823999999999998,0.0033177599999999995,0.0007962623999999999,0.0,0.06911999999999999,0.05308415999999999,0.05733089279999999,0.0,3.4150197628458496e-05,4.9956860530773566e-06,1.3488352343308865e-06,0.0,0.0,0.023224319999999996,0.17953505279999998,0.16512033777924634,4.049471891586674e-05,4.0493899026870744e-05,0.023224319999999996,0.0229587395692226
code_n24_k12_cw3_045_q02,code_n24_k12_cw3_045,q02,test,0.3,24,12,12,0.5,0.19999999999999996,3,0.25,6.0,7.166666666666667,2.0,13.0,3.0,0.0,3.0,3.0,0,0,1,0,0,24,2,0,9,0,55430,exact_all,3,0,5,16,72,12926,exact,4,0,0,7,0.09,0.026999999999999996,0.0081,0.0024299999999999994,0.0,0.13499999999999998,0.1296,0.17495999999999995,0.0,6.6699604743083e-05,1.2196499153020891e-05,4.11631846414455e-06,0.0,0.0,0.0567,0.4395599999999999,0.3643375113407434,8.301242236024844e-05,8.300897701978477e-05,0.0567,0.05515084446484804
code_n24_k12_cw3_045_q03,code_n24_k12_cw3_045,q03,test,0.36,24,12,12,0.5,0.14,3,0.25,6.0,7.166666666666667,2.0,13.0,3.0,0.0,3.0,3.0,0,0,1,0,0,24,2,0,9,0,55430,exact_all,3,0,5,16,72,12926,exact,4,0,0,7,0.1296,0.046655999999999996,0.016796159999999997,0.006046617599999999,0.0,0.23328,0.26873855999999996,0.43535646719999993,0.0,0.00011525691699604742,2.5290660643704117e-05,1.0242717560700169e-05,0.0,0.0,0.11757311999999998,0.9373750271999999,0.6613339780746931,0.00015079029520045171,0.00015077892748663465,0.11757311999999998,0.11115947713235992
code_n24_k12_cw3_046_q00,code_n24_k12_cw3_046,q00,validation,0.18,24,12,12,0.5,0.32000000000000006,3,0.25,6.0,1.6666666666666667,4.0,8.0,3.0,0.0,3.0,3.0,0,0,0,0,0,24,1,0,11,0,55430,exact_all,2,2,2,12,57,12926,exact,2,2,44,469,0.0324,0.0058319999999999995,0.0010497599999999998,0.00018895679999999997,0.0648,0.011663999999999999,0.012597119999999998,0.010770537599999998,0.00023478260869565215,5.7628458498023705e-06,1.1854997176736305e-06,2.5340056465273853e-07,0.0648,0.256608,0.4923374399999999,0.09983165759999998,0.0951571295472772,0.0002419843548277809,0.00024195508133617962,0.8137454399999999,0.5953940110849126
code_n24_k12_cw3_046_q01,code_n24_k12_cw3_046,q01,validation,0.24,24,12,12,0.5,0.26,3,0.25,6.0,1.6666666666666667,4.0,8.0,3.0,0.0,3.0,3.0,0,0,0,0,0,24,1,0,11,0,55430,exact_all,2,2,2,12,57,12926,exact,2,2,44,469,0.0576,0.013823999999999998,0.0033177599999999995,0.0007962623999999999,0.1152,0.027647999999999995,0.039813119999999994,0.04538695679999999,0.0004173913043478261,1.3660079051383396e-05,3.7467645398080174e-06,1.067827893845285e-06,0.1152,0.6082559999999999,1.5560294399999997,0.2280480768,0.20542597944718968,0.0004358659758328628,0.0004357710138512143,2.2794854399999993,1.1876865320406234
code_n24_k12_cw3_046_q02,code_n24_k12_cw3_046,q02,validation,0.3,24,12,12,0.5,0.19999999999999996,3,0.25,6.0,1.6666666666666667,4.0,8.0,3.0,0.0,3.0,3.0,0,0,0,0,0,24,1,0,11,0,55430,exact_all,2,2,2,12,57,12926,exact,2,2,44,469,0.09,0.026999999999999996,0.0081,0.0024299999999999994,0.18,0.05399999999999999,0.0972,0.13850999999999997,0.0006521739130434782,2.6679841897233196e-05,9.147374364765667e-06,3.2587521174477686e-06,0.18,1.1879999999999997,3.7988999999999997,0.46970999999999996,0.3850651024170361,0.0006912598814229248,0.0006910210713579666,5.166899999999999,1.8191962805381743
code_n24_k12_cw3_046_q03,code_n24_k12_cw3_046,q03,validation,0.36,24,12,12,0.5,0.14,3,0.25,6.0,1.6666666666666667,4.0,8.0,3.0,0.0,3.0,3.0,0,0,0,0,0,24,1,0,11,0,55430,exact_all,2,2,2,12,57,12926,exact,2,2,44,469,0.1296,0.046655999999999996,0.016796159999999997,0.006046617599999999,0.2592,0.09331199999999999,0.20155391999999997,0.34465720319999993,0.0009391304347826086,4.6102766798418964e-05,1.896799548277809e-05,8.108818068887633e-06,0.2592,2.052864,7.8773990399999985,0.8987231231999999,0.6411816198309542,0.0010123100151326933,0.0010117979748825042,10.189463039999998,2.4149725354709637
code_n24_k12_cw3_047_q00,code_n24_k12_cw3_047,q00,test,0.18,24,12,12,0.5,0.32000000000000006,3,0.25,6.0,6.166666666666667,1.0,11.0,3.0,0.0,3.0,3.0,1,0,0,0,0,24,2,0,9,0,55430,exact_all,2,3,2,11,127,12926,exact,2,3,66,697,0.0324,0.0058319999999999995,0.0010497599999999998,0.00018895679999999997,0.0972,0.011663999999999999,0.011547359999999998,0.023997513599999996,0.00035217391304347823,5.7628458498023705e-06,1.0867080745341614e-06,5.645942405420665e-07,0.0972,0.384912,0.7316827199999999,0.1444088736,0.1348882360959481,0.00035958806120835684,0.0003595234249159702,1.2137947199999999,0.7947081109272434
code_n24_k12_cw3_047_q01,code_n24_k12_cw3_047,q01,test,0.24,24,12,12,0.5,0.26,3,0.25,6.0,6.166666666666667,1.0,11.0,3.0,0.0,3.0,3.0,1,0,0,0,0,24,2,0,9,0,55430,exact_all,2,3,2,11,127,12926,exact,2,3,66,697,0.0576,0.013823999999999998,0.0033177599999999995,0.0007962623999999999,0.1728,0.027647999999999995,0.03649535999999999,0.10112532479999999,0.0006260869565217391,1.3660079051383396e-05,3.434534161490683e-06,2.379195482778091e-06,0.1728,0.9123839999999999,2.3124787199999997,0.33806868479999996,0.29122729431973615,0.0006455607652173913,0.0006453524805020701,3.3976627199999996,1.481073199787512
code_n24_k12_cw3_047_q02,code_n24_k12_cw3_047,q02,test,0.3,24,12,12,0.5,0.19999999999999996,3,0.25,6.0,6.166666666666667,1.0,11.0,3.0,0.0,3.0,3.0,1,0,0,0,0,24,2,0,9,0,55430,exact_all,2,3,2,11,127,12926,exact,2,3,66,697,0.09,0.026999999999999996,0.0081,0.0024299999999999994,0.27,0.05399999999999999,0.0891,0.30860999999999994,0.0009782608695652173,2.6679841897233196e-05,8.385093167701864e-06,7.260728402032748e-06,0.27,1.7819999999999998,5.6457,0.72171,0.5433179829962348,0.0010205865330321852,0.0010200660886720522,7.697699999999999,2.163058622893115
code_n24_k12_cw3_047_q03,code_n24_k12_cw3_047,q03,test,0.36,24,12,12,0.5,0.14,3,0.25,6.0,6.166666666666667,1.0,11.0,3.0,0.0,3.0,3.0,1,0,0,0,0,24,2,0,9,0,55430,exact_all,2,3,2,11,127,12926,exact,2,3,66,697,0.1296,0.046655999999999996,0.016796159999999997,0.006046617599999999,0.3888,0.09331199999999999,0.18475775999999997,0.7679204351999999,0.001408695652173913,4.6102766798418964e-05,1.7387329192546582e-05,1.8067015697346128e-05,0.3888,3.079296,11.706923519999998,1.4347901951999997,0.8898605906868594,0.0014902527638622244,0.0014891434391914686,15.175019519999998,2.783468047186854
