row_id,code_id,q_id,split,q,n,k,r,rate,capacity_margin,column_weight,parity_check_density,row_weight_mean,row_weight_variance,row_weight_min,row_weight_max,column_weight_mean,column_weight_variance,column_weight_min,column_weight_max,N_dep_2,N_dep_3,N_dep_4,dependency_subset_tests,dependency_count_status,min_dependency_order,q_power_2,q_power_3,q_power_4,N_dep_2_q2,N_dep_3_q3,N_dep_4_q4,H_dep_4,log1p_H_dep_4
code_n40_k25_cw3_003_q03,code_n40_k25_cw3_003,q03,validation,0.34,40,25,15,0.625,0.03499999999999992,3,0.2,8.0,10.0,3.0,16.0,3.0,0.0,3.0,3.0,3,114,2138,102050,exact,2,0.11560000000000002,0.039304000000000006,0.013363360000000005,0.34680000000000005,4.480656000000001,28.57086368000001,33.39831968000001,3.5380077166746955
code_n40_k25_cw3_004_q00,code_n40_k25_cw3_004,q00,test,0.16,40,25,15,0.625,0.21499999999999997,3,0.2,8.0,10.4,4.0,13.0,3.0,0.0,3.0,3.0,4,152,2831,102050,exact,2,0.0256,0.004096000000000001,0.00065536,0.1024,0.6225920000000001,1.8553241600000001,2.58031616,1.275451109362421
code_n40_k25_cw3_004_q01,code_n40_k25_cw3_004,q01,test,0.22,40,25,15,0.625,0.15500000000000003,3,0.2,8.0,10.4,4.0,13.0,3.0,0.0,3.0,3.0,4,152,2831,102050,exact,2,0.0484,0.010648,0.00234256,0.1936,1.618496,6.63178736,8.44388336,2.2453672684481396
code_n40_k25_cw3_004_q02,code_n40_k25_cw3_004,q02,test,0.28,40,25,15,0.625,0.09499999999999997,3,0.2,8.0,10.4,4.0,13.0,3.0,0.0,3.0,3.0,4,152,2831,102050,exact,2,0.07840000000000001,0.021952000000000006,0.006146560000000002,0.31360000000000005,3.336704000000001,17.400911360000006,21.051215360000008,3.093367718741241
code_n40_k25_cw3_004_q03,code_n40_k25_cw3_004,q03,test,0.34,40,25,15,0.625,0.03499999999999992,3,0.2,8.0,10.4,4.0,13.0,3.0,0.0,3.0,3.0,4,152,2831,102050,exact,2,0.11560000000000002,0.039304000000000006,0.013363360000000005,0.4624000000000001,5.974208000000001,37.83167216000001,44.26828016000001,3.812606570003869
code_n40_k25_cw3_005_q00,code_n40_k25_cw3_005,q00,train,0.16,40,25,15,0.625,0.21499999999999997,3,0.2,8.0,5.2,5.0,14.0,3.0,0.0,3.0,3.0,0,0,19,102050,exact,4,0.0256,0.004096000000000001,0.00065536,0.0,0.0,0.01245184,0.01245184,0.01237495343518735
code_n40_k25_cw3_005_q01,code_n40_k25_cw3_005,q01,train,0.22,40,25,15,0.625,0.15500000000000003,3,0.2,8.0,5.2,5.0,14.0,3.0,0.0,3.0,3.0,0,0,19,102050,exact,4,0.0484,0.010648,0.00234256,0.0,0.0,0.04450864,0.04450864,0.04354657388070227
code_n40_k25_cw3_005_q02,code_n40_k25_cw3_005,q02,train,0.28,40,25,15,0.625,0.09499999999999997,3,0.2,8.0,5.2,5.0,14.0,3.0,0.0,3.0,3.0,0,0,19,102050,exact,4,0.07840000000000001,0.021952000000000006,0.006146560000000002,0.0,0.0,0.11678464000000005,0.11678464000000005,0.11045369934972776
code_n40_k25_cw3_005_q03,code_n40_k25_cw3_005,q03,train,0.34,40,25,15,0.625,0.03499999999999992,3,0.2,8.0,5.2,5.0,14.0,3.0,0.0,3.0,3.0,0,0,19,102050,exact,4,0.11560000000000002,0.039304000000000006,0.013363360000000005,0.0,0.0,0.2539038400000001,0.2539038400000001,0.22626175665483697
code_n40_k25_cw3_006_q00,code_n40_k25_cw3_006,q00,test,0.16,40,25,15,0.625,0.21499999999999997,3,0.2,8.0,3.466666666666667,4.0,11.0,3.0,0.0,3.0,3.0,0,0,20,102050,exact,4,0.0256,0.004096000000000001,0.00065536,0.0,0.0,0.0131072,0.0131072,0.013022043951855805
code_n40_k25_cw3_006_q01,code_n40_k25_cw3_006,q01,test,0.22,40,25,15,0.625,0.15500000000000003,3,0.2,8.0,3.466666666666667,4.0,11.0,3.0,0.0,3.0,3.0,0,0,20,102050,exact,4,0.0484,0.010648,0.00234256,0.0,0.0,0.0468512,0.0468512,0.04578680144450724
code_n40_k25_cw3_006_q02,code_n40_k25_cw3_006,q02,test,0.28,40,25,15,0.625,0.09499999999999997,3,0.2,8.0,3.466666666666667,4.0,11.0,3.0,0.0,3.0,3.0,0,0,20,102050,exact,4,0.07840000000000001,0.021952000000000006,0.006146560000000002,0.0,0.0,0.12293120000000005,0.12293120000000005,0.11594240940939267
code_n40_k25_cw3_006_q03,code_n40_k25_cw3_006,q03,test,0.34,40,25,15,0.625,0.03499999999999992,3,0.2,8.0,3.466666666666667,4.0,11.0,3.0,0.0,3.0,3.0,0,0,20,102050,exact,4,0.11560000000000002,0.039304000000000006,0.013363360000000005,0.0,0.0,0.2672672000000001,0.2672672000000001,0.23686277097499792
code_n40_k25_cw3_007_q00,code_n40_k25_cw3_007,q00,train,0.16,40,25,15,0.625,0.21499999999999997,3,0.2,8.0,8.0,5.0,14.0,3.0,0.0,3.0,3.0,4,150,2757,102050,exact,2,0.0256,0.004096000000000001,0.00065536,0.1024,0.6144000000000001,1.8068275200000001,2.5236275200000002,1.259491004417124
code_n40_k25_cw3_007_q01,code_n40_k25_cw3_007,q01,train,0.22,40,25,15,0.625,0.15500000000000003,3,0.2,8.0,8.0,5.0,14.0,3.0,0.0,3.0,3.0,4,150,2757,102050,exact,2,0.0484,0.010648,0.00234256,0.1936,1.5972,6.45843792,8.249237919999999,2.2245411611033092
code_n40_k25_cw3_007_q02,code_n40_k25_cw3_007,q02,train,0.28,40,25,15,0.625,0.09499999999999997,3,0.2,8.0,8.0,5.0,14.0,3.0,0.0,3.0,3.0,4,150,2757,102050,exact,2,0.07840000000000001,0.021952000000000006,0.006146560000000002,0.31360000000000005,3.292800000000001,16.946065920000006,20.552465920000007,3.0704902378456183
code_n40_k25_cw3_007_q03,code_n40_k25_cw3_007,q03,train,0.34,40,25,15,0.625,0.03499999999999992,3,0.2,8.0,8.0,5.0,14.0,3.0,0.0,3.0,3.0,4,150,2757,102050,exact,2,0.11560000000000002,0.039304000000000006,0.013363360000000005,0.4624000000000001,5.895600000000001,36.84278352000001,43.200783520000016,3.7887425156233694
code_n40_k25_cw3_008_q00,code_n40_k25_cw3_008,q00,test,0.16,40,25,15,0.625,0.21499999999999997,3,0.2,8.0,7.2,4.0,13.0,3.0,0.0,3.0,3.0,2,76,1431,102050,exact,2,0.0256,0.004096000000000001,0.00065536,0.0512,0.3112960000000001,0.93782016,1.3003161600000002,0.8330465743577897
code_n40_k25_cw3_008_q01,code_n40_k25_cw3_008,q01,test,0.22,40,25,15,0.625,0.15500000000000003,3,0.2,8.0,7.2,4.0,13.0,3.0,0.0,3.0,3.0,2,76,1431,102050,exact,2,0.0484,0.010648,0.00234256,0.0968,0.809248,3.35220336,4.25825136,1.6597985304141991
code_n40_k25_cw3_008_q02,code_n40_k25_cw3_008,q02,test,0.28,40,25,15,0.625,0.09499999999999997,3,0.2,8.0,7.2,4.0,13.0,3.0,0.0,3.0,3.0,2,76,1431,102050,exact,2,0.07840000000000001,0.021952000000000006,0.006146560000000002,0.15680000000000002,1.6683520000000005,8.795727360000003,10.620879360000004,2.452803424980415
code_n40_k25_cw3_008_q03,code_n40_k25_cw3_008,q03,test,0.34,40,25,15,0.625,0.03499999999999992,3,0.2,8.0,7.2,4.0,13.0,3.0,0.0,3.0,3.0,2,76,1431,102050,exact,2,0.11560000000000002,0.039304000000000006,0.013363360000000005,0.23120000000000004,2.9871040000000004,19.122968160000006,22.341272160000006,3.150223130942873
code_n40_k25_cw3_009_q00,code_n40_k25_cw3_009,q00,train,0.16,40,25,15,0.625,0.21499999999999997,3,0.2,8.0,8.533333333333333,1.0,13.0,3.0,0.0,3.0,3.0,2,76,1438,102050,exact,2,0.0256,0.004096000000000001,0.00065536,0.0512,0.3112960000000001,0.94240768,1.30490368,0.8350388881568382
code_n40_k25_cw3_009_q01,code_n40_k25_cw3_009,q01,train,0.22,40,25,15,0.625,0.15500000000000003,3,0.2,8.0,8.533333333333333,1.0,13.0,3.0,0.0,3.0,3.0,2,76,1438,102050,exact,2,0.0484,0.010648,0.00234256,0.0968,0.809248,3.36860128,4.27464928,1.6629121899479666
code_n40_k25_cw3_009_q02,code_n40_k25_cw3_009,q02,train,0.28,40,25,15,0.625,0.09499999999999997,3,0.2,8.0,8.533333333333333,1.0,13.0,3.0,0.0,3.0,3.0,2,76,1438,102050,exact,2,0.07840000000000001,0.021952000000000006,0.006146560000000002,0.15680000000000002,1.6683520000000005,8.838753280000004,10.663905280000005,2.4564990545200236
code_n40_k25_cw3_009_q03,code_n40_k25_cw3_009,q03,train,0.34,40,25,15,0.625,0.03499999999999992,3,0.2,8.0,8.533333333333333,1.0,13.0,3.0,0.0,3.0,3.0,2,76,1438,102050,exact,2,0.11560000000000002,0.039304000000000006,0.013363360000000005,0.23120000000000004,2.9871040000000004,19.216511680000007,22.434815680000007,3.154222766184789
code_n40_k25_cw3_010_q00,code_n40_k25_cw3_010,q00,validation,0.16,40,25,15,0.625,0.21499999999999997,3,0.2,8.0,3.066666666666667,5.0,11.0,3.0,0.0,3.0,3.0,5,188,3445,102050,exact,2,0.0256,0.004096000000000001,0.00065536,0.128,0.7700480000000002,2.2577152000000003,3.1557632000000004,1.4244960937503508
code_n40_k25_cw3_010_q01,code_n40_k25_cw3_010,q01,validation,0.22,40,25,15,0.625,0.15500000000000003,3,0.2,8.0,3.066666666666667,5.0,11.0,3.0,0.0,3.0,3.0,5,188,3445,102050,exact,2,0.0484,0.010648,0.00234256,0.242,2.001824,8.0701192,10.3139432,2.426035876579566
code_n40_k25_cw3_010_q02,code_n40_k25_cw3_010,q02,validation,0.28,40,25,15,0.625,0.09499999999999997,3,0.2,8.0,3.066666666666667,5.0,11.0,3.0,0.0,3.0,3.0,5,188,3445,102050,exact,2,0.07840000000000001,0.021952000000000006,0.006146560000000002,0.39200000000000007,4.126976000000001,21.17489920000001,25.69387520000001,3.2844341458331194
code_n40_k25_cw3_010_q03,code_n40_k25_cw3_010,q03,validation,0.34,40,25,15,0.625,0.03499999999999992,3,0.2,8.0,3.066666666666667,5.0,11.0,3.0,0.0,3.0,3.0,5,188,3445,102050,exact,2,0.11560000000000002,0.039304000000000006,0.013363360000000005,0.5780000000000001,7.389152000000001,46.036775200000015,54.003927200000014,4.0074045863197165
code_n40_k25_cw3_011_q00,code_n40_k25_cw3_011,q00,train,0.16,40,25,15,0.625,0.21499999999999997,3,0.2,8.0,4.0,5.0,13.0,3.0,0.0,3.0,3.0,2,76,1426,102050,exact,2,0.0256,0.004096000000000001,0.00065536,0.0512,0.3112960000000001,0.93454336,1.29703936,0.8316210589541442
code_n40_k25_cw3_011_q01,code_n40_k25_cw3_011,q01,train,0.22,40,25,15,0.625,0.15500000000000003,3,0.2,8.0,4.0,5.0,13.0,3.0,0.0,3.0,3.0,2,76,1426,102050,exact,2,0.0484,0.010648,0.00234256,0.0968,0.809248,3.34049056,4.24653856,1.6575685372504994
code_n40_k25_cw3_011_q02,code_n40_k25_cw3_011,q02,train,0.28,40,25,15,0.625,0.09499999999999997,3,0.2,8.0,4.0,5.0,13.0,3.0,0.0,3.0,3.0,2,76,1426,102050,exact,2,0.07840000000000001,0.021952000000000006,0.006146560000000002,0.15680000000000002,1.6683520000000005,8.764994560000003,10.590146560000004,2.45015530265566
code_n40_k25_cw3_011_q03,code_n40_k25_cw3_011,q03,train,0.34,40,25,15,0.625,0.03499999999999992,3,0.2,8.0,4.0,5.0,13.0,3.0,0.0,3.0,3.0,2,76,1426,102050,exact,2,0.11560000000000002,0.039304000000000006,0.013363360000000005,0.23120000000000004,2.9871040000000004,19.05615136000001,22.274455360000008,3.147356422674519
code_n40_k25_cw3_012_q00,code_n40_k25_cw3_012,q00,test,0.16,40,25,15,0.625,0.21499999999999997,3,0.2,8.0,10.0,4.0,13.0,3.0,0.0,3.0,3.0,3,114,2141,102050,exact,2,0.0256,0.004096000000000001,0.00065536,0.07680000000000001,0.4669440000000001,1.40312576,1.9468697600000002,1.0807435086832793
code_n40_k25_cw3_012_q01,code_n40_k25_cw3_012,q01,test,0.22,40,25,15,0.625,0.15500000000000003,3,0.2,8.0,10.0,4.0,13.0,3.0,0.0,3.0,3.0,3,114,2141,102050,exact,2,0.0484,0.010648,0.00234256,0.1452,1.2138719999999998,5.01542096,6.3744929599999995,1.9980271486759715
code_n40_k25_cw3_012_q02,code_n40_k25_cw3_012,q02,test,0.28,40,25,15,0.625,0.09499999999999997,3,0.2,8.0,10.0,4.0,13.0,3.0,0.0,3.0,3.0,3,114,2141,102050,exact,2,0.07840000000000001,0.021952000000000006,0.006146560000000002,0.23520000000000002,2.5025280000000008,13.159784960000005,15.897512960000006,2.8271664489694417
code_n40_k25_cw3_012_q03,code_n40_k25_cw3_012,q03,test,0.34,40,25,15,0.625,0.03499999999999992,3,0.2,8.0,10.0,4.0,13.0,3.0,0.0,3.0,3.0,3,114,2141,102050,exact,2,0.11560000000000002,0.039304000000000006,0.013363360000000005,0.34680000000000005,4.480656000000001,28.61095376000001,33.43840976000001,3.5391725042774405
code_n40_k25_cw3_013_q00,code_n40_k25_cw3_013,q00,train,0.16,40,25,15,0.625,0.21499999999999997,3,0.2,8.0,9.333333333333334,5.0,17.0,3.0,0.0,3.0,3.0,4,152,2828,102050,exact,2,0.0256,0.004096000000000001,0.00065536,0.1024,0.6225920000000001,1.85335808,2.5783500800000003,1.2749018226703142
code_n40_k25_cw3_013_q01,code_n40_k25_cw3_013,q01,train,0.22,40,25,15,0.625,0.15500000000000003,3,0.2,8.0,9.333333333333334,5.0,17.0,3.0,0.0,3.0,3.0,4,152,2828,102050,exact,2,0.0484,0.010648,0.00234256,0.1936,1.618496,6.62475968,8.43685568,2.2446228399266017
code_n40_k25_cw3_013_q02,code_n40_k25_cw3_013,q02,train,0.28,40,25,15,0.625,0.09499999999999997,3,0.2,8.0,9.333333333333334,5.0,17.0,3.0,0.0,3.0,3.0,4,152,2828,102050,exact,2,0.07840000000000001,0.021952000000000006,0.006146560000000002,0.31360000000000005,3.336704000000001,17.382471680000005,21.032775680000007,3.092531148338226
code_n40_k25_cw3_013_q03,code_n40_k25_cw3_013,q03,train,0.34,40,25,15,0.625,0.03499999999999992,3,0.2,8.0,9.333333333333334,5.0,17.0,3.0,0.0,3.0,3.0,4,152,2828,102050,exact,2,0.11560000000000002,0.039304000000000006,0.013363360000000005,0.4624000000000001,5.974208000000001,37.79158208000001,44.22819008000001,3.8117205667704557
code_n40_k25_cw3_014_q00,code_n40_k25_cw3_014,q00,train,0.16,40,25,15,0.625,0.21499999999999997,3,0.2,8.0,5.733333333333333,4.0,13.0,3.0,0.0,3.0,3.0,1,38,735,102050,exact,2,0.0256,0.004096000000000001,0.00065536,0.0256,0.15564800000000004,0.4816896,0.6629376,0.508585676957193
code_n40_k25_cw3_014_q01,code_n40_k25_cw3_014,q01,train,0.22,40,25,15,0.625,0.15500000000000003,3,0.2,8.0,5.733333333333333,4.0,13.0,3.0,0.0,3.0,3.0,1,38,735,102050,exact,2,0.0484,0.010648,0.00234256,0.0484,0.404624,1.7217816000000001,2.1748056,1.1552464021236666
code_n40_k25_cw3_014_q02,code_n40_k25_cw3_014,q02,train,0.28,40,25,15,0.625,0.09499999999999997,3,0.2,8.0,5.733333333333333,4.0,13.0,3.0,0.0,3.0,3.0,1,38,735,102050,exact,2,0.07840000000000001,0.021952000000000006,0.006146560000000002,0.07840000000000001,0.8341760000000003,4.517721600000002,5.430297600000002,1.8610208202267127
code_n40_k25_cw3_014_q03,code_n40_k25_cw3_014,q03,train,0.34,40,25,15,0.625,0.03499999999999992,3,0.2,8.0,5.733333333333333,4.0,13.0,3.0,0.0,3.0,3.0,1,38,735,102050,exact,2,0.11560000000000002,0.039304000000000006,0.013363360000000005,0.11560000000000002,1.4935520000000002,9.822069600000004,11.431221600000004,2.5202111790524278
code_n40_k25_cw3_015_q00,code_n40_k25_cw3_015,q00,train,0.16,40,25,15,0.625,0.21499999999999997,3,0.2,8.0,6.533333333333333,3.0,14.0,3.0,0.0,3.0,3.0,2,76,1419,102050,exact,2,0.0256,0.004096000000000001,0.00065536,0.0512,0.3112960000000001,0.92995584,1.29245184,0.8296219172942316
code_n40_k25_cw3_015_q01,code_n40_k25_cw3_015,q01,train,0.22,40,25,15,0.625,0.15500000000000003,3,0.2,8.0,6.533333333333333,3.0,14.0,3.0,0.0,3.0,3.0,2,76,1419,102050,exact,2,0.0484,0.010648,0.00234256,0.0968,0.809248,3.32409264,4.23014064,1.6544381687286591
code_n40_k25_cw3_015_q02,code_n40_k25_cw3_015,q02,train,0.28,40,25,15,0.625,0.09499999999999997,3,0.2,8.0,6.533333333333333,3.0,14.0,3.0,0.0,3.0,3.0,2,76,1419,102050,exact,2,0.07840000000000001,0.021952000000000006,0.006146560000000002,0.15680000000000002,1.6683520000000005,8.721968640000004,10.547120640000005,2.4464361106504846
code_n40_k25_cw3_015_q03,code_n40_k25_cw3_015,q03,train,0.34,40,25,15,0.625,0.03499999999999992,3,0.2,8.0,6.533333333333333,3.0,14.0,3.0,0.0,3.0,3.0,2,76,1419,102050,exact,2,0.11560000000000002,0.039304000000000006,0.013363360000000005,0.23120000000000004,2.9871040000000004,18.962607840000008,22.180911840000007,3.143329174497705
code_n40_k25_cw3_016_q00,code_n40_k25_cw3_016,q00,train,0.16,40,25,15,0.625,0.21499999999999997,3,0.2,8.0,10.933333333333334,1.0,13.0,3.0,0.0,3.0,3.0,0,0,33,102050,exact,4,0.0256,0.004096000000000001,0.00065536,0.0,0.0,0.02162688,0.02162688,0.021396337058018428
code_n40_k25_cw3_016_q01,code_n40_k25_cw3_016,q01,train,0.22,40,25,15,0.625,0.15500000000000003,3,0.2,8.0,10.933333333333334,1.0,13.0,3.0,0.0,3.0,3.0,0,0,33,102050,exact,4,0.0484,0.010648,0.00234256,0.0,0.0,0.07730448,0.07730448,0.07446206945387249
code_n40_k25_cw3_016_q02,code_n40_k25_cw3_016,q02,train,0.28,40,25,15,0.625,0.09499999999999997,3,0.2,8.0,10.933333333333334,1.0,13.0,3.0,0.0,3.0,3.0,0,0,33,102050,exact,4,0.07840000000000001,0.021952000000000006,0.006146560000000002,0.0,0.0,0.20283648000000007,0.20283648000000007,0.18468250090410765
code_n40_k25_cw3_016_q03,code_n40_k25_cw3_016,q03,train,0.34,40,25,15,0.625,0.03499999999999992,3,0.2,8.0,10.933333333333334,1.0,13.0,3.0,0.0,3.0,3.0,0,0,33,102050,exact,4,0.11560000000000002,0.039304000000000006,0.013363360000000005,0.0,0.0,0.44099088000000014,0.44099088000000014,0.36533098805912
code_n40_k25_cw3_017_q00,code_n40_k25_cw3_017,q00,train,0.16,40,25,15,0.625,0.21499999999999997,3,0.2,8.0,11.2,2.0,16.0,3.0,0.0,3.0,3.0,2,76,1436,102050,exact,2,0.0256,0.004096000000000001,0.00065536,0.0512,0.3112960000000001,0.94109696,1.30359296,0.8344700605595844
code_n40_k25_cw3_017_q01,code_n40_k25_cw3_017,q01,train,0.22,40,25,15,0.625,0.15500000000000003,3,0.2,8.0,11.2,2.0,16.0,3.0,0.0,3.0,3.0,2,76,1436,102050,exact,2,0.0484,0.010648,0.00234256,0.0968,0.809248,3.36391616,4.26996416,1.6620235617711323
code_n40_k25_cw3_017_q02,code_n40_k25_cw3_017,q02,train,0.28,40,25,15,0.625,0.09499999999999997,3,0.2,8.0,11.2,2.0,16.0,3.0,0.0,3.0,3.0,2,76,1436,102050,exact,2,0.07840000000000001,0.021952000000000006,0.006146560000000002,0.15680000000000002,1.6683520000000005,8.826460160000003,10.651612160000004,2.455444553270307
code_n40_k25_cw3_017_q03,code_n40_k25_cw3_017,q03,train,0.34,40,25,15,0.625,0.03499999999999992,3,0.2,8.0,11.2,2.0,16.0,3.0,0.0,3.0,3.0,2,76,1436,102050,exact,2,0.11560000000000002,0.039304000000000006,0.013363360000000005,0.23120000000000004,2.9871040000000004,19.189784960000008,22.408088960000008,3.1530816446806633
code_n40_k25_cw3_018_q00,code_n40_k25_cw3_018,q00,train,0.16,40,25,15,0.625,0.21499999999999997,3,0.2,8.0,7.866666666666666,4.0,14.0,3.0,0.0,3.0,3.0,1,38,719,102050,exact,2,0.0256,0.004096000000000001,0.00065536,0.0256,0.15564800000000004,0.47120384,0.65245184,0.5022601485973839
code_n40_k25_cw3_018_q01,code_n40_k25_cw3_018,q01,train,0.22,40,25,15,0.625,0.15500000000000003,3,0.2,8.0,7.866666666666666,4.0,14.0,3.0,0.0,3.0,3.0,1,38,719,102050,exact,2,0.0484,0.010648,0.00234256,0.0484,0.404624,1.68430064,2.13732464,1.1433704112624405
code_n40_k25_cw3_018_q02,code_n40_k25_cw3_018,q02,train,0.28,40,25,15,0.625,0.09499999999999997,3,0.2,8.0,7.866666666666666,4.0,14.0,3.0,0.0,3.0,3.0,1,38,719,102050,exact,2,0.07840000000000001,0.021952000000000006,0.006146560000000002,0.07840000000000001,0.8341760000000003,4.419376640000002,5.331952640000003,1.8456086625214327
code_n40_k25_cw3_018_q03,code_n40_k25_cw3_018,q03,train,0.34,40,25,15,0.625,0.03499999999999992,3,0.2,8.0,7.866666666666666,4.0,14.0,3.0,0.0,3.0,3.0,1,38,719,102050,exact,2,0.11560000000000002,0.039304000000000006,0.013363360000000005,0.11560000000000002,1.4935520000000002,9.608255840000004,11.217407840000003,2.5028618068556376
code_n40_k25_cw3_019_q00,code_n40_k25_cw3_019,q00,train,0.16,40,25,15,0.625,0.21499999999999997,3,0.2,8.0,6.533333333333333,3.0,12.0,3.0,0.0,3.0,3.0,3,114,2128,102050,exact,2,0.0256,0.004096000000000001,0.00065536,0.07680000000000001,0.4669440000000001,1.39460608,1.9383500800000002,1.077848226541546
code_n40_k25_cw3_019_q01,code_n40_k25_cw3_019,q01,train,0.22,40,25,15,0.625,0.15500000000000003,3,0.2,8.0,6.533333333333333,3.0,12.0,3.0,0.0,3.0,3.0,3,114,2128,102050,exact,2,0.0484,0.010648,0.00234256,0.1452,1.2138719999999998,4.9849676800000005,6.34403968,1.9938890563537017
code_n40_k25_cw3_019_q02,code_n40_k25_cw3_019,q02,train,0.28,40,25,15,0.625,0.09499999999999997,3,0.2,8.0,6.533333333333333,3.0,12.0,3.0,0.0,3.0,3.0,3,114,2128,102050,exact,2,0.07840000000000001,0.021952000000000006,0.006146560000000002,0.23520000000000002,2.5025280000000008,13.079879680000005,15.817607680000005,2.8224264137512955
code_n40_k25_cw3_019_q03,code_n40_k25_cw3_019,q03,train,0.34,40,25,15,0.625,0.03499999999999992,3,0.2,8.0,6.533333333333333,3.0,12.0,3.0,0.0,3.0,3.0,3,114,2128,102050,exact,2,0.11560000000000002,0.039304000000000006,0.013363360000000005,0.34680000000000005,4.480656000000001,28.43723008000001,33.26468608000001,3.534115263460726
code_n40_k25_cw3_020_q00,code_n40_k25_cw3_020,q00,validation,0.16,40,25,15,0.625,0.21499999999999997,3,0.2,8.0,7.733333333333333,3.0,14.0,3.0,0.0,3.0,3.0,6,226,4149,102050,exact,2,0.0256,0.004096000000000001,0.00065536,0.15360000000000001,0.9256960000000002,2.7190886400000003,3.7983846400000005,1.5682793279404619
code_n40_k25_cw3_020_q01,code_n40_k25_cw3_020,q01,validation,0.22,40,25,15,0.625,0.15500000000000003,3,0.2,8.0,7.733333333333333,3.0,14.0,3.0,0.0,3.0,3.0,6,226,4149,102050,exact,2,0.0484,0.010648,0.00234256,0.2904,2.4064479999999997,9.71928144,12.416129439999999,2.5964576726556405
code_n40_k25_cw3_020_q02,code_n40_k25_cw3_020,q02,validation,0.28,40,25,15,0.625,0.09499999999999997,3,0.2,8.0,7.733333333333333,3.0,14.0,3.0,0.0,3.0,3.0,6,226,4149,102050,exact,2,0.07840000000000001,0.021952000000000006,0.006146560000000002,0.47040000000000004,4.961152000000001,25.502077440000008,30.933629440000008,3.4636596689170718
code_n40_k25_cw3_020_q03,code_n40_k25_cw3_020,q03,validation,0.34,40,25,15,0.625,0.03499999999999992,3,0.2,8.0,7.733333333333333,3.0,14.0,3.0,0.0,3.0,3.0,6,226,4149,102050,exact,2,0.11560000000000002,0.039304000000000006,0.013363360000000005,0.6936000000000001,8.882704,55.44458064000002,65.02088464000002,4.18997112591116
code_n40_k25_cw3_021_q00,code_n40_k25_cw3_021,q00,train,0.16,40,25,15,0.625,0.21499999999999997,3,0.2,8.0,6.8,2.0,12.0,3.0,0.0,3.0,3.0,1,38,726,102050,exact,2,0.0256,0.004096000000000001,0.00065536,0.0256,0.15564800000000004,0.47579136,0.6570393600000001,0.5050324919341864
code_n40_k25_cw3_021_q01,code_n40_k25_cw3_021,q01,train,0.22,40,25,15,0.625,0.15500000000000003,3,0.2,8.0,6.8,2.0,12.0,3.0,0.0,3.0,3.0,1,38,726,102050,exact,2,0.0484,0.010648,0.00234256,0.0484,0.404624,1.70069856,2.15372256,1.148583520182207
code_n40_k25_cw3_021_q02,code_n40_k25_cw3_021,q02,train,0.28,40,25,15,0.625,0.09499999999999997,3,0.2,8.0,6.8,2.0,12.0,3.0,0.0,3.0,3.0,1,38,726,102050,exact,2,0.07840000000000001,0.021952000000000006,0.006146560000000002,0.07840000000000001,0.8341760000000003,4.462402560000002,5.374978560000002,1.85238072790158
code_n40_k25_cw3_021_q03,code_n40_k25_cw3_021,q03,train,0.34,40,25,15,0.625,0.03499999999999992,3,0.2,8.0,6.8,2.0,12.0,3.0,0.0,3.0,3.0,1,38,726,102050,exact,2,0.11560000000000002,0.039304000000000006,0.013363360000000005,0.11560000000000002,1.4935520000000002,9.701799360000003,11.310951360000002,2.5104892207194878
code_n40_k25_cw3_022_q00,code_n40_k25_cw3_022,q00,train,0.16,40,25,15,0.625,0.21499999999999997,3,0.2,8.0,8.266666666666667,4.0,15.0,3.0,0.0,3.0,3.0,1,38,725,102050,exact,2,0.0256,0.004096000000000001,0.00065536,0.0256,0.15564800000000004,0.475136,0.6563840000000001,0.5046369131400863
code_n40_k25_cw3_022_q01,code_n40_k25_cw3_022,q01,train,0.22,40,25,15,0.625,0.15500000000000003,3,0.2,8.0,8.266666666666667,4.0,15.0,3.0,0.0,3.0,3.0,1,38,725,102050,exact,2,0.0484,0.010648,0.00234256,0.0484,0.404624,1.698356,2.15138,1.1478404521399364
code_n40_k25_cw3_022_q02,code_n40_k25_cw3_022,q02,train,0.28,40,25,15,0.625,0.09499999999999997,3,0.2,8.0,8.266666666666667,4.0,15.0,3.0,0.0,3.0,3.0,1,38,725,102050,exact,2,0.07840000000000001,0.021952000000000006,0.006146560000000002,0.07840000000000001,0.8341760000000003,4.4562560000000015,5.368832000000002,1.8514160932740191
code_n40_k25_cw3_022_q03,code_n40_k25_cw3_022,q03,train,0.34,40,25,15,0.625,0.03499999999999992,3,0.2,8.0,8.266666666666667,4.0,15.0,3.0,0.0,3.0,3.0,1,38,725,102050,exact,2,0.11560000000000002,0.039304000000000006,0.013363360000000005,0.11560000000000002,1.4935520000000002,9.688436000000003,11.297588000000003,2.509403145587756
code_n40_k25_cw3_023_q00,code_n40_k25_cw3_023,q00,train,0.16,40,25,15,0.625,0.21499999999999997,3,0.2,8.0,7.066666666666666,3.0,13.0,3.0,0.0,3.0,3.0,1,38,715,102050,exact,2,0.0256,0.004096000000000001,0.00065536,0.0256,0.15564800000000004,0.4685824,0.6498304,0.5006724947506653
code_n40_k25_cw3_023_q01,code_n40_k25_cw3_023,q01,train,0.22,40,25,15,0.625,0.15500000000000003,3,0.2,8.0,7.066666666666666,3.0,13.0,3.0,0.0,3.0,3.0,1,38,715,102050,exact,2,0.0484,0.010648,0.00234256,0.0484,0.404624,1.6749304,2.1279544,1.1403792445716894
