graph_id,state_id,split,future_index,future_seed,max_h,first_disconnect_step
g_n24_e48_k2_low_00,g_n24_e48_k2_low_00_p3,train,32,3339285302,7,
g_n24_e48_k2_low_00,g_n24_e48_k2_low_00_p3,train,33,3340285305,7,
g_n24_e48_k2_low_00,g_n24_e48_k2_low_00_p3,train,34,3341285308,7,4
g_n24_e48_k2_low_00,g_n24_e48_k2_low_00_p3,train,35,3342285311,7,4
g_n24_e48_k2_low_00,g_n24_e48_k2_low_00_p3,train,36,3343285314,7,
g_n24_e48_k2_low_00,g_n24_e48_k2_low_00_p3,train,37,3344285317,7,
g_n24_e48_k2_low_00,g_n24_e48_k2_low_00_p3,train,38,3345285320,7,4
g_n24_e48_k2_low_00,g_n24_e48_k2_low_00_p3,train,39,3346285323,7,
g_n24_e48_k2_low_00,g_n24_e48_k2_low_00_p3,train,40,3347285326,7,
g_n24_e48_k2_low_00,g_n24_e48_k2_low_00_p3,train,41,3348285329,7,
g_n24_e48_k2_low_00,g_n24_e48_k2_low_00_p3,train,42,3349285332,7,
g_n24_e48_k2_low_00,g_n24_e48_k2_low_00_p3,train,43,3350285335,7,2
g_n24_e48_k2_low_00,g_n24_e48_k2_low_00_p3,train,44,3351285338,7,
g_n24_e48_k2_low_00,g_n24_e48_k2_low_00_p3,train,45,3352285341,7,7
g_n24_e48_k2_low_00,g_n24_e48_k2_low_00_p3,train,46,3353285344,7,
g_n24_e48_k2_low_00,g_n24_e48_k2_low_00_p3,train,47,3354285347,7,6
g_n24_e48_k2_low_00,g_n24_e48_k2_low_00_p3,train,48,3355285350,7,
g_n24_e48_k2_low_00,g_n24_e48_k2_low_00_p3,train,49,3356285353,7,6
g_n24_e48_k2_low_00,g_n24_e48_k2_low_00_p3,train,50,3357285356,7,
g_n24_e48_k2_low_00,g_n24_e48_k2_low_00_p3,train,51,3358285359,7,
g_n24_e48_k2_low_00,g_n24_e48_k2_low_00_p3,train,52,3359285362,7,
g_n24_e48_k2_low_00,g_n24_e48_k2_low_00_p3,train,53,3360285365,7,
g_n24_e48_k2_low_00,g_n24_e48_k2_low_00_p3,train,54,3361285368,7,6
g_n24_e48_k2_low_00,g_n24_e48_k2_low_00_p3,train,55,3362285371,7,
g_n24_e48_k2_low_00,g_n24_e48_k2_low_00_p3,train,56,3363285374,7,
g_n24_e48_k2_low_00,g_n24_e48_k2_low_00_p3,train,57,3364285377,7,
g_n24_e48_k2_low_00,g_n24_e48_k2_low_00_p3,train,58,3365285380,7,
g_n24_e48_k2_low_00,g_n24_e48_k2_low_00_p3,train,59,3366285383,7,
g_n24_e48_k2_low_00,g_n24_e48_k2_low_00_p3,train,60,3367285386,7,
g_n24_e48_k2_low_00,g_n24_e48_k2_low_00_p3,train,61,3368285389,7,5
g_n24_e48_k2_low_00,g_n24_e48_k2_low_00_p3,train,62,3369285392,7,
g_n24_e48_k2_low_00,g_n24_e48_k2_low_00_p3,train,63,3370285395,7,
g_n24_e48_k2_low_00,g_n24_e48_k2_low_00_p5,train,0,1864525288,7,
g_n24_e48_k2_low_00,g_n24_e48_k2_low_00_p5,train,1,1865525291,7,7
g_n24_e48_k2_low_00,g_n24_e48_k2_low_00_p5,train,2,1866525294,7,
g_n24_e48_k2_low_00,g_n24_e48_k2_low_00_p5,train,3,1867525297,7,7
g_n24_e48_k2_low_00,g_n24_e48_k2_low_00_p5,train,4,1868525300,7,5
g_n24_e48_k2_low_00,g_n24_e48_k2_low_00_p5,train,5,1869525303,7,
g_n24_e48_k2_low_00,g_n24_e48_k2_low_00_p5,train,6,1870525306,7,
g_n24_e48_k2_low_00,g_n24_e48_k2_low_00_p5,train,7,1871525309,7,
g_n24_e48_k2_low_00,g_n24_e48_k2_low_00_p5,train,8,1872525312,7,
g_n24_e48_k2_low_00,g_n24_e48_k2_low_00_p5,train,9,1873525315,7,6
g_n24_e48_k2_low_00,g_n24_e48_k2_low_00_p5,train,10,1874525318,7,
g_n24_e48_k2_low_00,g_n24_e48_k2_low_00_p5,train,11,1875525321,7,
g_n24_e48_k2_low_00,g_n24_e48_k2_low_00_p5,train,12,1876525324,7,7
g_n24_e48_k2_low_00,g_n24_e48_k2_low_00_p5,train,13,1877525327,7,
g_n24_e48_k2_low_00,g_n24_e48_k2_low_00_p5,train,14,1878525330,7,
g_n24_e48_k2_low_00,g_n24_e48_k2_low_00_p5,train,15,1879525333,7,3
g_n24_e48_k2_low_00,g_n24_e48_k2_low_00_p5,train,16,1880525336,7,
g_n24_e48_k2_low_00,g_n24_e48_k2_low_00_p5,train,17,1881525339,7,
g_n24_e48_k2_low_00,g_n24_e48_k2_low_00_p5,train,18,1882525342,7,
g_n24_e48_k2_low_00,g_n24_e48_k2_low_00_p5,train,19,1883525345,7,
g_n24_e48_k2_low_00,g_n24_e48_k2_low_00_p5,train,20,1884525348,7,
g_n24_e48_k2_low_00,g_n24_e48_k2_low_00_p5,train,21,1885525351,7,3
g_n24_e48_k2_low_00,g_n24_e48_k2_low_00_p5,train,22,1886525354,7,
g_n24_e48_k2_low_00,g_n24_e48_k2_low_00_p5,train,23,1887525357,7,5
g_n24_e48_k2_low_00,g_n24_e48_k2_low_00_p5,train,24,1888525360,7,
g_n24_e48_k2_low_00,g_n24_e48_k2_low_00_p5,train,25,1889525363,7,
g_n24_e48_k2_low_00,g_n24_e48_k2_low_00_p5,train,26,1890525366,7,
g_n24_e48_k2_low_00,g_n24_e48_k2_low_00_p5,train,27,1891525369,7,6
g_n24_e48_k2_low_00,g_n24_e48_k2_low_00_p5,train,28,1892525372,7,6
g_n24_e48_k2_low_00,g_n24_e48_k2_low_00_p5,train,29,1893525375,7,5
g_n24_e48_k2_low_00,g_n24_e48_k2_low_00_p5,train,30,1894525378,7,
g_n24_e48_k2_low_00,g_n24_e48_k2_low_00_p5,train,31,1895525381,7,
g_n24_e48_k2_low_00,g_n24_e48_k2_low_00_p5,train,32,1896525384,7,
g_n24_e48_k2_low_00,g_n24_e48_k2_low_00_p5,train,33,1897525387,7,
g_n24_e48_k2_low_00,g_n24_e48_k2_low_00_p5,train,34,1898525390,7,
g_n24_e48_k2_low_00,g_n24_e48_k2_low_00_p5,train,35,1899525393,7,1
g_n24_e48_k2_low_00,g_n24_e48_k2_low_00_p5,train,36,1900525396,7,
g_n24_e48_k2_low_00,g_n24_e48_k2_low_00_p5,train,37,1901525399,7,5
g_n24_e48_k2_low_00,g_n24_e48_k2_low_00_p5,train,38,1902525402,7,
g_n24_e48_k2_low_00,g_n24_e48_k2_low_00_p5,train,39,1903525405,7,
g_n24_e48_k2_low_00,g_n24_e48_k2_low_00_p5,train,40,1904525408,7,
g_n24_e48_k2_low_00,g_n24_e48_k2_low_00_p5,train,41,1905525411,7,5
g_n24_e48_k2_low_00,g_n24_e48_k2_low_00_p5,train,42,1906525414,7,
g_n24_e48_k2_low_00,g_n24_e48_k2_low_00_p5,train,43,1907525417,7,3
g_n24_e48_k2_low_00,g_n24_e48_k2_low_00_p5,train,44,1908525420,7,
g_n24_e48_k2_low_00,g_n24_e48_k2_low_00_p5,train,45,1909525423,7,
g_n24_e48_k2_low_00,g_n24_e48_k2_low_00_p5,train,46,1910525426,7,
g_n24_e48_k2_low_00,g_n24_e48_k2_low_00_p5,train,47,1911525429,7,
g_n24_e48_k2_low_00,g_n24_e48_k2_low_00_p5,train,48,1912525432,7,
g_n24_e48_k2_low_00,g_n24_e48_k2_low_00_p5,train,49,1913525435,7,4
g_n24_e48_k2_low_00,g_n24_e48_k2_low_00_p5,train,50,1914525438,7,
g_n24_e48_k2_low_00,g_n24_e48_k2_low_00_p5,train,51,1915525441,7,
g_n24_e48_k2_low_00,g_n24_e48_k2_low_00_p5,train,52,1916525444,7,5
