seed,graph_family,damage_family,total_energy_E,required_flow_Q,horizon_T,damage_intensity,graph_split,damage_split,has_heldout_allocation,primary_axes,group_split,n_allocations,flagged_run_fraction,no_collapse_fraction,collapse_at_first_step_fraction,far_above_q_fraction,post_policy_below_q_fraction,recovery_unused_fraction_among_recovery_allocations,reconfiguration_unused_fraction_among_reconfiguration_allocations,maintained_step_ratio_range,maintained_flow_ratio_range,minimum_margin_range,observed_score_range,group_degeneracy_flags,exclusion_recommendation
2016,series_parallel,clustered_failure,10,4,8,0.32,calibration,calibration,True,allocation,heldout_allocation,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.375,0.25,2.0,0.645,,keep
2016,series_parallel,demand_shock,10,4,8,0.32,calibration,calibration,True,allocation,heldout_allocation,11,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,0.040000000000000036,all_no_collapse|recovery_never_used|high_flag_fraction,review
2016,series_parallel,random_attrition,10,4,8,0.32,calibration,calibration,True,allocation,heldout_allocation,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.1875,0.0,0.31249999999999994,,keep
2016,series_parallel,repairable_wear,10,4,8,0.32,calibration,primary_heldout,True,damage|allocation,heldout_damage_allocation,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.375,0.3125,1.0,0.6975,,keep
2016,series_parallel,scalar_only_control,10,4,8,0.32,calibration,calibration,True,allocation,heldout_allocation,11,0.45454545454545453,0.45454545454545453,0.0,0.0,0.0,0.0,0.0,0.875,0.28125,4.0,1.12375,,keep
2017,grid,bottleneck_attack,10,4,8,0.32,calibration,calibration,True,allocation,heldout_allocation,11,0.36363636363636365,0.36363636363636365,0.0,0.09090909090909091,0.0,0.0,0.0,0.375,0.1875,8.0,0.6424999999999998,,keep
2017,grid,clustered_failure,10,4,8,0.32,calibration,calibration,True,allocation,heldout_allocation,11,0.09090909090909091,0.09090909090909091,0.0,0.0,0.0,0.0,0.0,0.625,0.375,4.0,1.03,,keep
2017,grid,demand_shock,10,4,8,0.32,calibration,calibration,True,allocation,heldout_allocation,11,1.0,1.0,0.0,0.6363636363636364,0.0,1.0,0.0,0.0,0.0,4.0,0.040000000000000036,all_no_collapse|recovery_never_used|high_flag_fraction,review
2017,grid,random_attrition,10,4,8,0.32,calibration,calibration,True,allocation,heldout_allocation,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.28125,0.0,0.53125,,keep
2017,grid,repairable_wear,10,4,8,0.32,calibration,primary_heldout,True,damage|allocation,heldout_damage_allocation,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.375,0.28125,1.0,0.65625,,keep
