graph_family,seed,attack_type,L_metric,repair_cost_method,turn,removed_edges,giant_fraction,efficiency_fraction,L_cumulative_loss,M_budget,target_giant_size,repair_cost_to_target,threshold_crossed,irreversible
scale_free,8,random_failure,global_efficiency_log_loss,greedy_restore_removed_edges_to_giant_component_target,49,49,1.0,0.9197812066291082,0.08361945610384965,4,48,0,False,False
scale_free,8,random_failure,global_efficiency_log_loss,greedy_restore_removed_edges_to_giant_component_target,50,50,1.0,0.916842191199278,0.0868199140115323,4,48,0,False,False
scale_free,8,random_failure,global_efficiency_log_loss,greedy_restore_removed_edges_to_giant_component_target,51,51,1.0,0.9148828475793908,0.08895925733621124,4,48,0,False,False
scale_free,8,random_failure,global_efficiency_log_loss,greedy_restore_removed_edges_to_giant_component_target,52,52,1.0,0.9106376030696357,0.0936102621068771,4,48,0,False,False
scale_free,8,random_failure,global_efficiency_log_loss,greedy_restore_removed_edges_to_giant_component_target,53,53,1.0,0.9076985876398045,0.09684290742762568,4,48,0,False,False
scale_free,8,random_failure,global_efficiency_log_loss,greedy_restore_removed_edges_to_giant_component_target,54,54,1.0,0.9023593762756129,0.10274241667673163,4,48,0,False,False
scale_free,8,random_failure,global_efficiency_log_loss,greedy_restore_removed_edges_to_giant_component_target,55,55,1.0,0.8983590497183431,0.10718545794322167,4,48,0,False,False
scale_free,8,random_failure,global_efficiency_log_loss,greedy_restore_removed_edges_to_giant_component_target,56,56,1.0,0.8972160992734086,0.10845853259002003,4,48,0,False,False
scale_free,8,random_failure,global_efficiency_log_loss,greedy_restore_removed_edges_to_giant_component_target,57,57,1.0,0.8942281002530809,0.11179439065579225,4,48,0,False,False
scale_free,8,random_failure,global_efficiency_log_loss,greedy_restore_removed_edges_to_giant_component_target,58,58,1.0,0.8916972814107266,0.11462857461714451,4,48,0,False,False
scale_free,8,random_failure,global_efficiency_log_loss,greedy_restore_removed_edges_to_giant_component_target,59,59,1.0,0.8899338721528282,0.11660811996828246,4,48,0,False,False
scale_free,8,random_failure,global_efficiency_log_loss,greedy_restore_removed_edges_to_giant_component_target,60,60,1.0,0.8874030533104734,0.11945599930572932,4,48,0,False,False
scale_free,8,random_failure,global_efficiency_log_loss,greedy_restore_removed_edges_to_giant_component_target,61,61,1.0,0.8851987917381003,0.12194303576539188,4,48,0,False,False
scale_free,8,random_failure,global_efficiency_log_loss,greedy_restore_removed_edges_to_giant_component_target,62,62,1.0,0.8824230549432602,0.1250836838419366,4,48,0,False,False
scale_free,8,random_failure,global_efficiency_log_loss,greedy_restore_removed_edges_to_giant_component_target,63,63,1.0,0.8804637113233729,0.12730656561083167,4,48,0,False,False
scale_free,8,random_failure,global_efficiency_log_loss,greedy_restore_removed_edges_to_giant_component_target,64,64,1.0,0.8776063352110374,0.13055715125610837,4,48,0,False,False
scale_free,8,random_failure,global_efficiency_log_loss,greedy_restore_removed_edges_to_giant_component_target,65,65,1.0,0.8763001061311123,0.1320466598075786,4,48,0,False,False
scale_free,8,random_failure,global_efficiency_log_loss,greedy_restore_removed_edges_to_giant_component_target,66,66,1.0,0.8742591231937301,0.13437846764130768,4,48,0,False,False
scale_free,8,random_failure,global_efficiency_log_loss,greedy_restore_removed_edges_to_giant_component_target,67,67,1.0,0.8736060086537677,0.1351257959774123,4,48,0,False,False
scale_free,8,random_failure,global_efficiency_log_loss,greedy_restore_removed_edges_to_giant_component_target,68,68,1.0,0.871156829128909,0.1379332619326664,4,48,0,False,False
scale_free,8,random_failure,global_efficiency_log_loss,greedy_restore_removed_edges_to_giant_component_target,69,69,1.0,0.8670748632541447,0.1426299584620282,4,48,0,False,False
scale_free,8,random_failure,global_efficiency_log_loss,greedy_restore_removed_edges_to_giant_component_target,70,70,1.0,0.8662584700791914,0.14357195065663064,4,48,0,False,False
scale_free,8,random_failure,global_efficiency_log_loss,greedy_restore_removed_edges_to_giant_component_target,71,71,1.0,0.8643807657767997,0.1457419061277483,4,48,0,False,False
scale_free,8,random_failure,global_efficiency_log_loss,greedy_restore_removed_edges_to_giant_component_target,72,72,1.0,0.8618009633439483,0.1487309359732819,4,48,0,False,False
scale_free,8,random_failure,global_efficiency_log_loss,greedy_restore_removed_edges_to_giant_component_target,73,73,1.0,0.8605763735815187,0.1501529123805663,4,48,0,False,False
scale_free,8,random_failure,global_efficiency_log_loss,greedy_restore_removed_edges_to_giant_component_target,74,74,1.0,0.8565597191607501,0.15483123900091847,4,48,0,False,False
scale_free,8,random_failure,global_efficiency_log_loss,greedy_restore_removed_edges_to_giant_component_target,75,75,1.0,0.8541431953628899,0.15765642318067036,4,48,0,False,False
scale_free,8,random_failure,global_efficiency_log_loss,greedy_restore_removed_edges_to_giant_component_target,76,76,1.0,0.8526736876479745,0.15937835139996295,4,48,0,False,False
scale_free,8,random_failure,global_efficiency_log_loss,greedy_restore_removed_edges_to_giant_component_target,77,77,1.0,0.8502245081231156,0.1622548371695585,4,48,0,False,False
scale_free,8,random_failure,global_efficiency_log_loss,greedy_restore_removed_edges_to_giant_component_target,78,78,1.0,0.8489999183606858,0.16369618883017506,4,48,0,False,False
scale_free,8,random_failure,global_efficiency_log_loss,greedy_restore_removed_edges_to_giant_component_target,79,79,1.0,0.8461588701118495,0.1670481472758794,4,48,0,False,False
scale_free,8,random_failure,global_efficiency_log_loss,greedy_restore_removed_edges_to_giant_component_target,80,80,1.0,0.8439056249489794,0.16971460941919603,4,48,0,False,False
scale_free,8,random_failure,global_efficiency_log_loss,greedy_restore_removed_edges_to_giant_component_target,81,81,1.0,0.8412115274716344,0.17291213164354577,4,48,0,False,False
scale_free,8,random_failure,global_efficiency_log_loss,greedy_restore_removed_edges_to_giant_component_target,82,82,1.0,0.8398236590742143,0.17456333885665046,4,48,0,False,False
scale_free,8,random_failure,global_efficiency_log_loss,greedy_restore_removed_edges_to_giant_component_target,83,83,1.0,0.8388439872642709,0.17573054062324484,4,48,0,False,False
scale_free,8,random_failure,global_efficiency_log_loss,greedy_restore_removed_edges_to_giant_component_target,84,84,1.0,0.8370479222793742,0.1778739553175889,4,48,0,False,False
scale_free,8,random_failure,global_efficiency_log_loss,greedy_restore_removed_edges_to_giant_component_target,85,85,1.0,0.8344354641195245,0.18099987365860373,4,48,0,False,False
scale_free,8,random_failure,global_efficiency_log_loss,greedy_restore_removed_edges_to_giant_component_target,86,86,1.0,0.8321822189566543,0.18370384897175565,4,48,0,False,False
scale_free,8,random_failure,global_efficiency_log_loss,greedy_restore_removed_edges_to_giant_component_target,87,87,1.0,0.83017389174627,0.1861200920072203,4,48,0,False,False
scale_free,8,random_failure,global_efficiency_log_loss,greedy_restore_removed_edges_to_giant_component_target,88,88,1.0,0.8276757286309138,0.1891338333930202,4,48,0,False,False
scale_free,8,random_failure,global_efficiency_log_loss,greedy_restore_removed_edges_to_giant_component_target,89,89,1.0,0.8242468772961111,0.19328518557722307,4,48,0,False,False
scale_free,8,random_failure,global_efficiency_log_loss,greedy_restore_removed_edges_to_giant_component_target,90,90,1.0,0.8224508123112143,0.19546660079199815,4,48,0,False,False
scale_free,8,random_failure,global_efficiency_log_loss,greedy_restore_removed_edges_to_giant_component_target,91,91,1.0,0.8204098293738317,0.19795127165891357,4,48,0,False,False
scale_free,8,random_failure,global_efficiency_log_loss,greedy_restore_removed_edges_to_giant_component_target,92,92,1.0,0.8181239284839631,0.20074145204049504,4,48,0,False,False
scale_free,8,random_failure,global_efficiency_log_loss,greedy_restore_removed_edges_to_giant_component_target,93,93,1.0,0.8160013062290855,0.20333932324837314,4,48,0,False,False
scale_free,8,random_failure,global_efficiency_log_loss,greedy_restore_removed_edges_to_giant_component_target,94,94,1.0,0.8119356682178199,0.20833416829176485,4,48,0,False,False
scale_free,8,random_failure,global_efficiency_log_loss,greedy_restore_removed_edges_to_giant_component_target,95,95,1.0,0.8088497020164976,0.21214216161041158,4,48,0,False,False
scale_free,8,random_failure,global_efficiency_log_loss,greedy_restore_removed_edges_to_giant_component_target,96,96,1.0,0.8060739652216572,0.21557977242087503,4,48,0,False,False
scale_free,9,random_failure,global_efficiency_log_loss,greedy_restore_removed_edges_to_giant_component_target,0,0,1.0,1.0,-0.0,4,48,0,False,False
scale_free,9,random_failure,global_efficiency_log_loss,greedy_restore_removed_edges_to_giant_component_target,1,1,1.0,0.9993496992358967,0.0006505123013587562,4,48,0,False,False
scale_free,9,random_failure,global_efficiency_log_loss,greedy_restore_removed_edges_to_giant_component_target,2,2,1.0,0.9983742480897413,0.0016270748789692672,4,48,0,False,False
scale_free,9,random_failure,global_efficiency_log_loss,greedy_restore_removed_edges_to_giant_component_target,3,3,1.0,0.9970736465615346,0.002930643582384621,4,48,0,False,False
scale_free,9,random_failure,global_efficiency_log_loss,greedy_restore_removed_edges_to_giant_component_target,4,4,1.0,0.9954478946512757,0.004562497730414304,4,48,0,False,False
scale_free,9,random_failure,global_efficiency_log_loss,greedy_restore_removed_edges_to_giant_component_target,5,5,1.0,0.9939847179320433,0.00603344675758868,4,48,0,False,False
scale_free,9,random_failure,global_efficiency_log_loss,greedy_restore_removed_edges_to_giant_component_target,6,6,1.0,0.9919525280442199,0.008080027636474666,4,48,0,False,False
scale_free,9,random_failure,global_efficiency_log_loss,greedy_restore_removed_edges_to_giant_component_target,7,7,1.0,0.9892700373922928,0.010787943786741873,4,48,0,False,False
scale_free,9,random_failure,global_efficiency_log_loss,greedy_restore_removed_edges_to_giant_component_target,8,8,1.0,0.9876442854820338,0.012432680999620771,4,48,0,False,False
scale_free,9,random_failure,global_efficiency_log_loss,greedy_restore_removed_edges_to_giant_component_target,9,9,1.0,0.9863436839538268,0.013750421266072337,4,48,0,False,False
scale_free,9,random_failure,global_efficiency_log_loss,greedy_restore_removed_edges_to_giant_component_target,10,10,1.0,0.984880507234594,0.015234957621187721,4,48,0,False,False
scale_free,9,random_failure,global_efficiency_log_loss,greedy_restore_removed_edges_to_giant_component_target,11,11,1.0,0.9830921801333097,0.017052388935157387,4,48,0,False,False
scale_free,9,random_failure,global_efficiency_log_loss,greedy_restore_removed_edges_to_giant_component_target,12,12,1.0,0.9820354413916418,0.01812788024875161,4,48,0,False,False
scale_free,9,random_failure,global_efficiency_log_loss,greedy_restore_removed_edges_to_giant_component_target,13,13,1.0,0.9815477158185645,0.01862465124754178,4,48,0,False,False
scale_free,9,random_failure,global_efficiency_log_loss,greedy_restore_removed_edges_to_giant_component_target,14,14,1.0,0.9799219639083058,0.020282339153044015,4,48,0,False,False
scale_free,9,random_failure,global_efficiency_log_loss,greedy_restore_removed_edges_to_giant_component_target,15,15,1.0,0.9782962119980472,0.021942779551143224,4,48,0,False,False
scale_free,9,random_failure,global_efficiency_log_loss,greedy_restore_removed_edges_to_giant_component_target,16,16,1.0,0.9768330352788142,0.023439536857016177,4,48,0,False,False
scale_free,9,random_failure,global_efficiency_log_loss,greedy_restore_removed_edges_to_giant_component_target,17,17,1.0,0.9755324337506077,0.024771871136874204,4,48,0,False,False
scale_free,9,random_failure,global_efficiency_log_loss,greedy_restore_removed_edges_to_giant_component_target,18,18,1.0,0.9737441066493234,0.026606734036984502,4,48,0,False,False
scale_free,9,random_failure,global_efficiency_log_loss,greedy_restore_removed_edges_to_giant_component_target,19,19,1.0,0.9719557795480395,0.028444969848735138,4,48,0,False,False
scale_free,9,random_failure,global_efficiency_log_loss,greedy_restore_removed_edges_to_giant_component_target,20,20,1.0,0.9711429035929103,0.029281649951091223,4,48,0,False,False
scale_free,9,random_failure,global_efficiency_log_loss,greedy_restore_removed_edges_to_giant_component_target,21,21,1.0,0.9700048772557294,0.03045417939865932,4,48,0,False,False
scale_free,9,random_failure,global_efficiency_log_loss,greedy_restore_removed_edges_to_giant_component_target,22,22,1.0,0.9677288245813668,0.0328033708473526,4,48,0,False,False
scale_free,9,random_failure,global_efficiency_log_loss,greedy_restore_removed_edges_to_giant_component_target,23,23,1.0,0.9670785238172634,0.03347558329178967,4,48,0,False,False
scale_free,9,random_failure,global_efficiency_log_loss,greedy_restore_removed_edges_to_giant_component_target,24,24,1.0,0.9654527719070051,0.03515809399407526,4,48,0,False,False
scale_free,9,random_failure,global_efficiency_log_loss,greedy_restore_removed_edges_to_giant_component_target,25,25,1.0,0.9634205820191815,0.03726522107486022,4,48,0,False,False
scale_free,9,random_failure,global_efficiency_log_loss,greedy_restore_removed_edges_to_giant_component_target,26,26,1.0,0.9627702812550779,0.037940440546834354,4,48,0,False,False
scale_free,9,random_failure,global_efficiency_log_loss,greedy_restore_removed_edges_to_giant_component_target,27,27,1.0,0.9609819541537933,0.03979964838400175,4,48,0,False,False
scale_free,9,random_failure,global_efficiency_log_loss,greedy_restore_removed_edges_to_giant_component_target,28,28,1.0,0.9600065030076381,0.040815220576908624,4,48,0,False,False
scale_free,9,random_failure,global_efficiency_log_loss,greedy_restore_removed_edges_to_giant_component_target,29,29,1.0,0.9591936270525089,0.041662319314560485,4,48,0,False,False
scale_free,9,random_failure,global_efficiency_log_loss,greedy_restore_removed_edges_to_giant_component_target,30,30,1.0,0.9577304503332759,0.043188907686684354,4,48,0,False,False
scale_free,9,random_failure,global_efficiency_log_loss,greedy_restore_removed_edges_to_giant_component_target,31,31,1.0,0.9556982604454528,0.04531304290057579,4,48,0,False,False
scale_free,9,random_failure,global_efficiency_log_loss,greedy_restore_removed_edges_to_giant_component_target,32,32,1.0,0.9547228092992974,0.04633423267530408,4,48,0,False,False
scale_free,9,random_failure,global_efficiency_log_loss,greedy_restore_removed_edges_to_giant_component_target,33,33,1.0,0.9539099333441681,0.04718602148319347,4,48,0,False,False
scale_free,9,random_failure,global_efficiency_log_loss,greedy_restore_removed_edges_to_giant_component_target,34,34,1.0,0.9524467566249355,0.04872107210016172,4,48,0,False,False
scale_free,9,random_failure,global_efficiency_log_loss,greedy_restore_removed_edges_to_giant_component_target,35,35,1.0,0.949845553568522,0.05145588279535892,4,48,0,False,False
scale_free,9,random_failure,global_efficiency_log_loss,greedy_restore_removed_edges_to_giant_component_target,36,36,1.0,0.9469192001300571,0.05454151136853975,4,48,0,False,False
scale_free,9,random_failure,global_efficiency_log_loss,greedy_restore_removed_edges_to_giant_component_target,37,37,1.0,0.9452121606242861,0.05634586808954978,4,48,0,False,False
scale_free,9,random_failure,global_efficiency_log_loss,greedy_restore_removed_edges_to_giant_component_target,38,38,1.0,0.9443992846691571,0.057206231215838274,4,48,0,False,False
scale_free,9,random_failure,global_efficiency_log_loss,greedy_restore_removed_edges_to_giant_component_target,39,39,1.0,0.9421232319947946,0.059619193434519324,4,48,0,False,False
scale_free,9,random_failure,global_efficiency_log_loss,greedy_restore_removed_edges_to_giant_component_target,40,40,1.0,0.9409039180621006,0.06091425081388207,4,48,0,False,False
scale_free,9,random_failure,global_efficiency_log_loss,greedy_restore_removed_edges_to_giant_component_target,41,41,1.0,0.939440741342868,0.06247053679287551,4,48,0,False,False
scale_free,9,random_failure,global_efficiency_log_loss,greedy_restore_removed_edges_to_giant_component_target,42,42,1.0,0.9350024386278625,0.0672061415387096,4,48,0,False,False
scale_free,9,random_failure,global_efficiency_log_loss,greedy_restore_removed_edges_to_giant_component_target,43,43,1.0,0.9325638107624743,0.06981770003328609,4,48,0,False,False
scale_free,9,random_failure,global_efficiency_log_loss,greedy_restore_removed_edges_to_giant_component_target,44,44,1.0,0.9312632092342674,0.07121332497632946,4,48,0,False,False
scale_free,9,random_failure,global_efficiency_log_loss,greedy_restore_removed_edges_to_giant_component_target,45,45,1.0,0.9296699723622139,0.07292562424326322,4,48,0,False,False
scale_free,9,random_failure,global_efficiency_log_loss,greedy_restore_removed_edges_to_giant_component_target,46,46,1.0,0.9284506584295199,0.0742380407651017,4,48,0,False,False
scale_free,9,random_failure,global_efficiency_log_loss,greedy_restore_removed_edges_to_giant_component_target,47,47,1.0,0.9264997561372098,0.07634149646538128,4,48,0,False,False
scale_free,9,random_failure,global_efficiency_log_loss,greedy_restore_removed_edges_to_giant_component_target,48,48,1.0,0.9255243049910545,0.07739488584279586,4,48,0,False,False
scale_free,9,random_failure,global_efficiency_log_loss,greedy_restore_removed_edges_to_giant_component_target,49,49,1.0,0.9238985530807958,0.07915300440602985,4,48,0,False,False
scale_free,9,random_failure,global_efficiency_log_loss,greedy_restore_removed_edges_to_giant_component_target,50,50,1.0,0.9209721996423309,0.08232542815273035,4,48,0,False,False
scale_free,9,random_failure,global_efficiency_log_loss,greedy_restore_removed_edges_to_giant_component_target,51,51,1.0,0.9189400097545082,0.08453443649978074,4,48,0,False,False
scale_free,9,random_failure,global_efficiency_log_loss,greedy_restore_removed_edges_to_giant_component_target,52,52,1.0,0.9178019834173275,0.08577361596759654,4,48,0,False,False
scale_free,9,random_failure,global_efficiency_log_loss,greedy_restore_removed_edges_to_giant_component_target,53,53,1.0,0.9168265322711722,0.08683699335406107,4,48,0,False,False
scale_free,9,random_failure,global_efficiency_log_loss,greedy_restore_removed_edges_to_giant_component_target,54,54,1.0,0.9156885059339909,0.08807903116521563,4,48,0,False,False
scale_free,9,random_failure,global_efficiency_log_loss,greedy_restore_removed_edges_to_giant_component_target,55,55,1.0,0.9130873028775771,0.09092378096788523,4,48,0,False,False
scale_free,9,random_failure,global_efficiency_log_loss,greedy_restore_removed_edges_to_giant_component_target,56,56,1.0,0.9121118517314225,0.09199265198567118,4,48,0,False,False
scale_free,9,random_failure,global_efficiency_log_loss,greedy_restore_removed_edges_to_giant_component_target,57,57,1.0,0.9104048122256511,0.09386592978742912,4,48,0,False,False
scale_free,9,random_failure,global_efficiency_log_loss,greedy_restore_removed_edges_to_giant_component_target,58,58,1.0,0.9095919362705217,0.09475920172305521,4,48,0,False,False
scale_free,9,random_failure,global_efficiency_log_loss,greedy_restore_removed_edges_to_giant_component_target,59,59,1.0,0.9071533084051345,0.09744381514055386,4,48,0,False,False
scale_free,9,random_failure,global_efficiency_log_loss,greedy_restore_removed_edges_to_giant_component_target,60,60,1.0,0.9065030076410311,0.09816093093169724,4,48,0,False,False
scale_free,9,random_failure,global_efficiency_log_loss,greedy_restore_removed_edges_to_giant_component_target,61,61,1.0,0.9043082425621822,0.10058500042356328,4,48,0,False,False
scale_free,9,random_failure,global_efficiency_log_loss,greedy_restore_removed_edges_to_giant_component_target,62,62,1.0,0.8998699398471771,0.10550503738150185,4,48,0,False,False
scale_free,9,random_failure,global_efficiency_log_loss,greedy_restore_removed_edges_to_giant_component_target,63,63,1.0,0.898813201105509,0.10668005130050849,4,48,0,False,False
scale_free,9,random_failure,global_efficiency_log_loss,greedy_restore_removed_edges_to_giant_component_target,64,64,1.0,0.8948301089253761,0.11112140115558676,4,48,0,False,False
scale_free,9,random_failure,global_efficiency_log_loss,greedy_restore_removed_edges_to_giant_component_target,65,65,1.0,0.8941798081612728,0.11184839633491336,4,48,0,False,False
scale_free,9,random_failure,global_efficiency_log_loss,greedy_restore_removed_edges_to_giant_component_target,66,66,1.0,0.8927491464802455,0.11344964856488811,4,48,0,False,False
scale_free,9,random_failure,global_efficiency_log_loss,greedy_restore_removed_edges_to_giant_component_target,67,67,1.0,0.892098845716142,0.11417833895838045,4,48,0,False,False
scale_free,9,random_failure,global_efficiency_log_loss,greedy_restore_removed_edges_to_giant_component_target,68,68,1.0,0.8904730938058835,0.11600239141312377,4,48,0,False,False
scale_free,9,random_failure,global_efficiency_log_loss,greedy_restore_removed_edges_to_giant_component_target,69,69,1.0,0.8898227930417804,0.11673294502258828,4,48,0,False,False
scale_free,9,random_failure,global_efficiency_log_loss,greedy_restore_removed_edges_to_giant_component_target,70,70,1.0,0.8876280279629313,0.11920251117694554,4,48,0,False,False
scale_free,9,random_failure,global_efficiency_log_loss,greedy_restore_removed_edges_to_giant_component_target,71,71,1.0,0.8847829621199789,0.12241290459298351,4,48,0,False,False
scale_free,9,random_failure,global_efficiency_log_loss,greedy_restore_removed_edges_to_giant_component_target,72,72,1.0,0.8816452609331801,0.12596550236730936,4,48,0,False,False
scale_free,9,random_failure,global_efficiency_log_loss,greedy_restore_removed_edges_to_giant_component_target,73,73,1.0,0.8802633718094603,0.1275341301399359,4,48,0,False,False
scale_free,9,random_failure,global_efficiency_log_loss,greedy_restore_removed_edges_to_giant_component_target,74,74,1.0,0.878556332303689,0.12947525012828043,4,48,0,False,False
scale_free,9,random_failure,global_efficiency_log_loss,greedy_restore_removed_edges_to_giant_component_target,75,75,1.0,0.87774345634856,0.1304009189900827,4,48,0,False,False
scale_free,9,random_failure,global_efficiency_log_loss,greedy_restore_removed_edges_to_giant_component_target,76,76,1.0,0.8752235408876596,0.13327594995259767,4,48,0,False,False
scale_free,9,random_failure,global_efficiency_log_loss,greedy_restore_removed_edges_to_giant_component_target,77,77,1.0,0.8715168265322706,0.13752010665564365,4,48,0,False,False
scale_free,9,random_failure,global_efficiency_log_loss,greedy_restore_removed_edges_to_giant_component_target,78,78,1.0,0.8692407738579087,0.140135122061442,4,48,0,False,False
scale_free,9,random_failure,global_efficiency_log_loss,greedy_restore_removed_edges_to_giant_component_target,79,79,1.0,0.8681840351162408,0.1413515647719607,4,48,0,False,False
scale_free,9,random_failure,global_efficiency_log_loss,greedy_restore_removed_edges_to_giant_component_target,80,80,1.0,0.8649325312957242,0.145103773594352,4,48,0,False,False
scale_free,9,random_failure,global_efficiency_log_loss,greedy_restore_removed_edges_to_giant_component_target,81,81,1.0,0.8621524955291826,0.1483231149984207,4,48,0,False,False
scale_free,9,random_failure,global_efficiency_log_loss,greedy_restore_removed_edges_to_giant_component_target,82,82,1.0,0.8585758413266141,0.1524802608731024,4,48,0,False,False
scale_free,9,random_failure,global_efficiency_log_loss,greedy_restore_removed_edges_to_giant_component_target,83,83,1.0,0.8559746382702007,0.15551453146833627,4,48,0,False,False
scale_free,9,random_failure,global_efficiency_log_loss,greedy_restore_removed_edges_to_giant_component_target,84,84,1.0,0.854348886359942,0.15741563658265637,4,48,0,False,False
scale_free,9,random_failure,global_efficiency_log_loss,greedy_restore_removed_edges_to_giant_component_target,85,85,1.0,0.8516663957080156,0.16056038316355054,4,48,0,False,False
scale_free,9,random_failure,global_efficiency_log_loss,greedy_restore_removed_edges_to_giant_component_target,86,86,1.0,0.8488213298650632,0.1639065625623543,4,48,0,False,False
scale_free,9,random_failure,global_efficiency_log_loss,greedy_restore_removed_edges_to_giant_component_target,87,87,1.0,0.8462038692895475,0.16699496815929774,4,48,0,False,False
scale_free,9,random_failure,global_efficiency_log_loss,greedy_restore_removed_edges_to_giant_component_target,88,88,1.0,0.8418956267273631,0.17209923117943277,4,48,0,False,False
scale_free,9,random_failure,global_efficiency_log_loss,greedy_restore_removed_edges_to_giant_component_target,89,89,1.0,0.8406763127946691,0.1735485768121449,4,48,0,False,False
scale_free,9,random_failure,global_efficiency_log_loss,greedy_restore_removed_edges_to_giant_component_target,90,90,1.0,0.838075109738255,0.17664755275730665,4,48,0,False,False
scale_free,9,random_failure,global_efficiency_log_loss,greedy_restore_removed_edges_to_giant_component_target,91,91,1.0,0.8365306454235092,0.17849212393222091,4,48,0,False,False
scale_free,9,random_failure,global_efficiency_log_loss,greedy_restore_removed_edges_to_giant_component_target,92,92,1.0,0.8345797431311993,0.18082698246934747,4,48,0,False,False
scale_free,9,random_failure,global_efficiency_log_loss,greedy_restore_removed_edges_to_giant_component_target,93,93,1.0,0.8314745569826061,0.18455457975584924,4,48,0,False,False
scale_free,9,random_failure,global_efficiency_log_loss,greedy_restore_removed_edges_to_giant_component_target,94,94,1.0,0.8294748821329883,0.18696245054188876,4,48,0,False,False
scale_free,9,random_failure,global_efficiency_log_loss,greedy_restore_removed_edges_to_giant_component_target,95,95,1.0,0.8264997561372152,0.1905556567758928,4,48,0,False,False
scale_free,9,random_failure,global_efficiency_log_loss,greedy_restore_removed_edges_to_giant_component_target,96,96,1.0,0.8242237034628532,0.19331330113297507,4,48,0,False,False
scale_free,10,random_failure,global_efficiency_log_loss,greedy_restore_removed_edges_to_giant_component_target,0,0,1.0,1.0,-0.0,4,48,0,False,False
scale_free,10,random_failure,global_efficiency_log_loss,greedy_restore_removed_edges_to_giant_component_target,1,1,1.0,0.9993438858361355,0.0006563295009581046,4,48,0,False,False
scale_free,10,random_failure,global_efficiency_log_loss,greedy_restore_removed_edges_to_giant_component_target,2,2,1.0,0.9978676289674401,0.0021346477728159375,4,48,0,False,False
scale_free,10,random_failure,global_efficiency_log_loss,greedy_restore_removed_edges_to_giant_component_target,3,3,1.0,0.9968834577216432,0.0031214088100413677,4,48,0,False,False
scale_free,10,random_failure,global_efficiency_log_loss,greedy_restore_removed_edges_to_giant_component_target,4,4,1.0,0.9957352579348803,0.004273862016289891,4,48,0,False,False
scale_free,10,random_failure,global_efficiency_log_loss,greedy_restore_removed_edges_to_giant_component_target,5,5,1.0,0.9936849011728035,0.006335123413137402,4,48,0,False,False
scale_free,10,random_failure,global_efficiency_log_loss,greedy_restore_removed_edges_to_giant_component_target,6,6,1.0,0.9925367013860408,0.007491288377998379,4,48,0,False,False
scale_free,10,random_failure,global_efficiency_log_loss,greedy_restore_removed_edges_to_giant_component_target,7,7,1.0,0.9908964159763791,0.009145274861578971,4,48,0,False,False
scale_free,10,random_failure,global_efficiency_log_loss,greedy_restore_removed_edges_to_giant_component_target,8,8,1.0,0.9894201591076837,0.01063620531252853,4,48,0,False,False
scale_free,10,random_failure,global_efficiency_log_loss,greedy_restore_removed_edges_to_giant_component_target,9,9,1.0,0.9879439022389879,0.012129361956600105,4,48,0,False,False
scale_free,10,random_failure,global_efficiency_log_loss,greedy_restore_removed_edges_to_giant_component_target,10,10,1.0,0.9867957024522248,0.013292249370645595,4,48,0,False,False
scale_free,10,random_failure,global_efficiency_log_loss,greedy_restore_removed_edges_to_giant_component_target,11,11,1.0,0.984663331419665,0.015455491748478397,4,48,0,False,False
scale_free,10,random_failure,global_efficiency_log_loss,greedy_restore_removed_edges_to_giant_component_target,12,12,1.0,0.98105470351841,0.01912705795576472,4,48,0,False,False
scale_free,10,random_failure,global_efficiency_log_loss,greedy_restore_removed_edges_to_giant_component_target,13,13,1.0,0.9792503895677828,0.020967908613673748,4,48,0,False,False
scale_free,10,random_failure,global_efficiency_log_loss,greedy_restore_removed_edges_to_giant_component_target,14,14,1.0,0.9776921184286042,0.02256046584226565,4,48,0,False,False
scale_free,10,random_failure,global_efficiency_log_loss,greedy_restore_removed_edges_to_giant_component_target,15,15,1.0,0.9762158615599087,0.02407154739238778,4,48,0,False,False
scale_free,10,random_failure,global_efficiency_log_loss,greedy_restore_removed_edges_to_giant_component_target,16,16,1.0,0.9737554334454167,0.02659510189447539,4,48,0,False,False
scale_free,10,random_failure,global_efficiency_log_loss,greedy_restore_removed_edges_to_giant_component_target,17,17,1.0,0.9729352907405863,0.027437703899164133,4,48,0,False,False
scale_free,10,random_failure,global_efficiency_log_loss,greedy_restore_removed_edges_to_giant_component_target,18,18,1.0,0.971295005330925,0.0291250408387723,4,48,0,False,False
scale_free,10,random_failure,global_efficiency_log_loss,greedy_restore_removed_edges_to_giant_component_target,19,19,1.0,0.9708029197080267,0.029631797606373744,4,48,0,False,False
scale_free,10,random_failure,global_efficiency_log_loss,greedy_restore_removed_edges_to_giant_component_target,20,20,1.0,0.9694906913802975,0.03098440580989053,4,48,0,False,False
scale_free,10,random_failure,global_efficiency_log_loss,greedy_restore_removed_edges_to_giant_component_target,21,21,1.0,0.9679324202411195,0.03259300794315325,4,48,0,False,False
scale_free,10,random_failure,global_efficiency_log_loss,greedy_restore_removed_edges_to_giant_component_target,22,22,1.0,0.9658820634790432,0.03471353971871856,4,48,0,False,False
scale_free,10,random_failure,global_efficiency_log_loss,greedy_restore_removed_edges_to_giant_component_target,23,23,1.0,0.9650619207742127,0.035563013096337914,4,48,0,False,False
