row_id,code_id,q_id,split,q,n,k,r,rate,capacity_margin,column_weight,parity_check_density,row_weight_mean,row_weight_variance,row_weight_min,row_weight_max,column_weight_mean,column_weight_variance,column_weight_min,column_weight_max,N_dep_2,N_dep_3,N_dep_4,dependency_subset_tests,dependency_count_status,min_dependency_order,q_power_2,q_power_3,q_power_4,N_dep_2_q2,N_dep_3_q3,N_dep_4_q4,H_dep_4,log1p_H_dep_4
code_n24_k12_cw3_039_q00,code_n24_k12_cw3_039,q00,train,0.18,24,12,12,0.5,0.32000000000000006,3,0.25,6.0,8.333333333333334,2.0,12.0,3.0,0.0,3.0,3.0,1,22,250,12926,exact,2,0.0324,0.0058319999999999995,0.0010497599999999998,0.0324,0.128304,0.26243999999999995,0.42314399999999996,0.35286850864705194
code_n24_k12_cw3_039_q01,code_n24_k12_cw3_039,q01,train,0.24,24,12,12,0.5,0.26,3,0.25,6.0,8.333333333333334,2.0,12.0,3.0,0.0,3.0,3.0,1,22,250,12926,exact,2,0.0576,0.013823999999999998,0.0033177599999999995,0.0576,0.30412799999999995,0.8294399999999998,1.1911679999999998,0.7844347349900681
code_n24_k12_cw3_039_q02,code_n24_k12_cw3_039,q02,train,0.3,24,12,12,0.5,0.19999999999999996,3,0.25,6.0,8.333333333333334,2.0,12.0,3.0,0.0,3.0,3.0,1,22,250,12926,exact,2,0.09,0.026999999999999996,0.0081,0.09,0.5939999999999999,2.025,2.7089999999999996,1.3107622985074536
code_n24_k12_cw3_039_q03,code_n24_k12_cw3_039,q03,train,0.36,24,12,12,0.5,0.14,3,0.25,6.0,8.333333333333334,2.0,12.0,3.0,0.0,3.0,3.0,1,22,250,12926,exact,2,0.1296,0.046655999999999996,0.016796159999999997,0.1296,1.026432,4.199039999999999,5.355071999999999,1.8492532342389207
code_n32_k16_cw3_000_q00,code_n32_k16_cw3_000,q00,train,0.18,32,16,16,0.5,0.32000000000000006,3,0.1875,6.0,3.75,3.0,10.0,3.0,0.0,3.0,3.0,0,0,6,41416,exact,4,0.0324,0.0058319999999999995,0.0010497599999999998,0.0,0.0,0.006298559999999999,0.006298559999999999,0.006278806971330837
code_n32_k16_cw3_000_q01,code_n32_k16_cw3_000,q01,train,0.24,32,16,16,0.5,0.26,3,0.1875,6.0,3.75,3.0,10.0,3.0,0.0,3.0,3.0,0,0,6,41416,exact,4,0.0576,0.013823999999999998,0.0033177599999999995,0.0,0.0,0.019906559999999997,0.019906559999999997,0.019711015256787718
code_n32_k16_cw3_000_q02,code_n32_k16_cw3_000,q02,train,0.3,32,16,16,0.5,0.19999999999999996,3,0.1875,6.0,3.75,3.0,10.0,3.0,0.0,3.0,3.0,0,0,6,41416,exact,4,0.09,0.026999999999999996,0.0081,0.0,0.0,0.0486,0.0486,0.04745594115629535
code_n32_k16_cw3_000_q03,code_n32_k16_cw3_000,q03,train,0.36,32,16,16,0.5,0.14,3,0.1875,6.0,3.75,3.0,10.0,3.0,0.0,3.0,3.0,0,0,6,41416,exact,4,0.1296,0.046655999999999996,0.016796159999999997,0.0,0.0,0.10077695999999998,0.10077695999999998,0.09601625774534364
code_n32_k16_cw3_001_q00,code_n32_k16_cw3_001,q00,train,0.18,32,16,16,0.5,0.32000000000000006,3,0.1875,6.0,4.25,3.0,10.0,3.0,0.0,3.0,3.0,1,30,440,41416,exact,2,0.0324,0.0058319999999999995,0.0010497599999999998,0.0324,0.17495999999999998,0.4618943999999999,0.6692543999999999,0.5123770596666999
code_n32_k16_cw3_001_q01,code_n32_k16_cw3_001,q01,train,0.24,32,16,16,0.5,0.26,3,0.1875,6.0,4.25,3.0,10.0,3.0,0.0,3.0,3.0,1,30,440,41416,exact,2,0.0576,0.013823999999999998,0.0033177599999999995,0.0576,0.4147199999999999,1.4598143999999997,1.9321343999999996,1.0757306219915646
code_n32_k16_cw3_001_q02,code_n32_k16_cw3_001,q02,train,0.3,32,16,16,0.5,0.19999999999999996,3,0.1875,6.0,4.25,3.0,10.0,3.0,0.0,3.0,3.0,1,30,440,41416,exact,2,0.09,0.026999999999999996,0.0081,0.09,0.8099999999999998,3.5639999999999996,4.4639999999999995,1.6981811222684888
code_n32_k16_cw3_001_q03,code_n32_k16_cw3_001,q03,train,0.36,32,16,16,0.5,0.14,3,0.1875,6.0,4.25,3.0,10.0,3.0,0.0,3.0,3.0,1,30,440,41416,exact,2,0.1296,0.046655999999999996,0.016796159999999997,0.1296,1.3996799999999998,7.390310399999999,8.919590399999999,2.2945116301217316
code_n32_k16_cw3_002_q00,code_n32_k16_cw3_002,q00,train,0.18,32,16,16,0.5,0.32000000000000006,3,0.1875,6.0,9.0,2.0,13.0,3.0,0.0,3.0,3.0,1,30,440,41416,exact,2,0.0324,0.0058319999999999995,0.0010497599999999998,0.0324,0.17495999999999998,0.4618943999999999,0.6692543999999999,0.5123770596666999
code_n32_k16_cw3_002_q01,code_n32_k16_cw3_002,q01,train,0.24,32,16,16,0.5,0.26,3,0.1875,6.0,9.0,2.0,13.0,3.0,0.0,3.0,3.0,1,30,440,41416,exact,2,0.0576,0.013823999999999998,0.0033177599999999995,0.0576,0.4147199999999999,1.4598143999999997,1.9321343999999996,1.0757306219915646
code_n32_k16_cw3_002_q02,code_n32_k16_cw3_002,q02,train,0.3,32,16,16,0.5,0.19999999999999996,3,0.1875,6.0,9.0,2.0,13.0,3.0,0.0,3.0,3.0,1,30,440,41416,exact,2,0.09,0.026999999999999996,0.0081,0.09,0.8099999999999998,3.5639999999999996,4.4639999999999995,1.6981811222684888
code_n32_k16_cw3_002_q03,code_n32_k16_cw3_002,q03,train,0.36,32,16,16,0.5,0.14,3,0.1875,6.0,9.0,2.0,13.0,3.0,0.0,3.0,3.0,1,30,440,41416,exact,2,0.1296,0.046655999999999996,0.016796159999999997,0.1296,1.3996799999999998,7.390310399999999,8.919590399999999,2.2945116301217316
code_n32_k16_cw3_003_q00,code_n32_k16_cw3_003,q00,train,0.18,32,16,16,0.5,0.32000000000000006,3,0.1875,6.0,2.5,3.0,9.0,3.0,0.0,3.0,3.0,0,0,3,41416,exact,4,0.0324,0.0058319999999999995,0.0010497599999999998,0.0,0.0,0.0031492799999999995,0.0031492799999999995,0.0031443314046935215
code_n32_k16_cw3_003_q01,code_n32_k16_cw3_003,q01,train,0.24,32,16,16,0.5,0.26,3,0.1875,6.0,2.5,3.0,9.0,3.0,0.0,3.0,3.0,0,0,3,41416,exact,4,0.0576,0.013823999999999998,0.0033177599999999995,0.0,0.0,0.009953279999999998,0.009953279999999998,0.009904072357517795
code_n32_k16_cw3_003_q02,code_n32_k16_cw3_003,q02,train,0.3,32,16,16,0.5,0.19999999999999996,3,0.1875,6.0,2.5,3.0,9.0,3.0,0.0,3.0,3.0,0,0,3,41416,exact,4,0.09,0.026999999999999996,0.0081,0.0,0.0,0.0243,0.0243,0.024009452460351865
code_n32_k16_cw3_003_q03,code_n32_k16_cw3_003,q03,train,0.36,32,16,16,0.5,0.14,3,0.1875,6.0,2.5,3.0,9.0,3.0,0.0,3.0,3.0,0,0,3,41416,exact,4,0.1296,0.046655999999999996,0.016796159999999997,0.0,0.0,0.05038847999999999,0.05038847999999999,0.04916007669573743
code_n32_k16_cw3_004_q00,code_n32_k16_cw3_004,q00,train,0.18,32,16,16,0.5,0.32000000000000006,3,0.1875,6.0,4.875,2.0,11.0,3.0,0.0,3.0,3.0,0,0,3,41416,exact,4,0.0324,0.0058319999999999995,0.0010497599999999998,0.0,0.0,0.0031492799999999995,0.0031492799999999995,0.0031443314046935215
code_n32_k16_cw3_004_q01,code_n32_k16_cw3_004,q01,train,0.24,32,16,16,0.5,0.26,3,0.1875,6.0,4.875,2.0,11.0,3.0,0.0,3.0,3.0,0,0,3,41416,exact,4,0.0576,0.013823999999999998,0.0033177599999999995,0.0,0.0,0.009953279999999998,0.009953279999999998,0.009904072357517795
code_n32_k16_cw3_004_q02,code_n32_k16_cw3_004,q02,train,0.3,32,16,16,0.5,0.19999999999999996,3,0.1875,6.0,4.875,2.0,11.0,3.0,0.0,3.0,3.0,0,0,3,41416,exact,4,0.09,0.026999999999999996,0.0081,0.0,0.0,0.0243,0.0243,0.024009452460351865
code_n32_k16_cw3_004_q03,code_n32_k16_cw3_004,q03,train,0.36,32,16,16,0.5,0.14,3,0.1875,6.0,4.875,2.0,11.0,3.0,0.0,3.0,3.0,0,0,3,41416,exact,4,0.1296,0.046655999999999996,0.016796159999999997,0.0,0.0,0.05038847999999999,0.05038847999999999,0.04916007669573743
code_n32_k16_cw3_005_q00,code_n32_k16_cw3_005,q00,train,0.18,32,16,16,0.5,0.32000000000000006,3,0.1875,6.0,6.375,1.0,10.0,3.0,0.0,3.0,3.0,2,60,880,41416,exact,2,0.0324,0.0058319999999999995,0.0010497599999999998,0.0648,0.34991999999999995,0.9237887999999999,1.3385087999999998,0.8495134612727251
code_n32_k16_cw3_005_q01,code_n32_k16_cw3_005,q01,train,0.24,32,16,16,0.5,0.26,3,0.1875,6.0,6.375,1.0,10.0,3.0,0.0,3.0,3.0,2,60,880,41416,exact,2,0.0576,0.013823999999999998,0.0033177599999999995,0.1152,0.8294399999999998,2.9196287999999995,3.864268799999999,1.5819164062948083
code_n32_k16_cw3_005_q02,code_n32_k16_cw3_005,q02,train,0.3,32,16,16,0.5,0.19999999999999996,3,0.1875,6.0,6.375,1.0,10.0,3.0,0.0,3.0,3.0,2,60,880,41416,exact,2,0.09,0.026999999999999996,0.0081,0.18,1.6199999999999997,7.127999999999999,8.927999999999999,2.295359047902306
code_n32_k16_cw3_005_q03,code_n32_k16_cw3_005,q03,train,0.36,32,16,16,0.5,0.14,3,0.1875,6.0,6.375,1.0,10.0,3.0,0.0,3.0,3.0,2,60,880,41416,exact,2,0.1296,0.046655999999999996,0.016796159999999997,0.2592,2.7993599999999996,14.780620799999998,17.839180799999998,2.9359387862495585
code_n32_k16_cw3_006_q00,code_n32_k16_cw3_006,q00,test,0.18,32,16,16,0.5,0.32000000000000006,3,0.1875,6.0,5.875,3.0,12.0,3.0,0.0,3.0,3.0,2,60,874,41416,exact,2,0.0324,0.0058319999999999995,0.0010497599999999998,0.0648,0.34991999999999995,0.9174902399999999,1.3322102399999998,0.8468164187985124
code_n32_k16_cw3_006_q01,code_n32_k16_cw3_006,q01,test,0.24,32,16,16,0.5,0.26,3,0.1875,6.0,5.875,3.0,12.0,3.0,0.0,3.0,3.0,2,60,874,41416,exact,2,0.0576,0.013823999999999998,0.0033177599999999995,0.1152,0.8294399999999998,2.8997222399999996,3.8443622399999993,1.5778156040674578
code_n32_k16_cw3_006_q02,code_n32_k16_cw3_006,q02,test,0.3,32,16,16,0.5,0.19999999999999996,3,0.1875,6.0,5.875,3.0,12.0,3.0,0.0,3.0,3.0,2,60,874,41416,exact,2,0.09,0.026999999999999996,0.0081,0.18,1.6199999999999997,7.0794,8.879399999999999,2.290451781170772
code_n32_k16_cw3_006_q03,code_n32_k16_cw3_006,q03,test,0.36,32,16,16,0.5,0.14,3,0.1875,6.0,5.875,3.0,12.0,3.0,0.0,3.0,3.0,2,60,874,41416,exact,2,0.1296,0.046655999999999996,0.016796159999999997,0.2592,2.7993599999999996,14.679843839999998,17.738403839999997,2.930575099223323
code_n32_k16_cw3_007_q00,code_n32_k16_cw3_007,q00,train,0.18,32,16,16,0.5,0.32000000000000006,3,0.1875,6.0,5.75,3.0,11.0,3.0,0.0,3.0,3.0,1,30,441,41416,exact,2,0.0324,0.0058319999999999995,0.0010497599999999998,0.0324,0.17495999999999998,0.46294415999999994,0.6703041599999999,0.5130057415812195
code_n32_k16_cw3_007_q01,code_n32_k16_cw3_007,q01,train,0.24,32,16,16,0.5,0.26,3,0.1875,6.0,5.75,3.0,11.0,3.0,0.0,3.0,3.0,1,30,441,41416,exact,2,0.0576,0.013823999999999998,0.0033177599999999995,0.0576,0.4147199999999999,1.4631321599999998,1.9354521599999996,1.0768614993359922
code_n32_k16_cw3_007_q02,code_n32_k16_cw3_007,q02,train,0.3,32,16,16,0.5,0.19999999999999996,3,0.1875,6.0,5.75,3.0,11.0,3.0,0.0,3.0,3.0,1,30,441,41416,exact,2,0.09,0.026999999999999996,0.0081,0.09,0.8099999999999998,3.5721,4.472099999999999,1.6996624550070674
code_n32_k16_cw3_007_q03,code_n32_k16_cw3_007,q03,train,0.36,32,16,16,0.5,0.14,3,0.1875,6.0,5.75,3.0,11.0,3.0,0.0,3.0,3.0,1,30,441,41416,exact,2,0.1296,0.046655999999999996,0.016796159999999997,0.1296,1.3996799999999998,7.407106559999999,8.936386559999999,2.2962034294262916
code_n32_k16_cw3_008_q00,code_n32_k16_cw3_008,q00,train,0.18,32,16,16,0.5,0.32000000000000006,3,0.1875,6.0,4.375,3.0,10.0,3.0,0.0,3.0,3.0,0,0,4,41416,exact,4,0.0324,0.0058319999999999995,0.0010497599999999998,0.0,0.0,0.004199039999999999,0.004199039999999999,0.004190248633147544
code_n32_k16_cw3_008_q01,code_n32_k16_cw3_008,q01,train,0.24,32,16,16,0.5,0.26,3,0.1875,6.0,4.375,3.0,10.0,3.0,0.0,3.0,3.0,0,0,4,41416,exact,4,0.0576,0.013823999999999998,0.0033177599999999995,0.0,0.0,0.013271039999999998,0.013271039999999998,0.013183751176225745
code_n32_k16_cw3_008_q02,code_n32_k16_cw3_008,q02,train,0.3,32,16,16,0.5,0.19999999999999996,3,0.1875,6.0,4.375,3.0,10.0,3.0,0.0,3.0,3.0,0,0,4,41416,exact,4,0.09,0.026999999999999996,0.0081,0.0,0.0,0.0324,0.0324,0.031886188862321745
code_n32_k16_cw3_008_q03,code_n32_k16_cw3_008,q03,train,0.36,32,16,16,0.5,0.14,3,0.1875,6.0,4.375,3.0,10.0,3.0,0.0,3.0,3.0,0,0,4,41416,exact,4,0.1296,0.046655999999999996,0.016796159999999997,0.0,0.0,0.06718463999999999,0.06718463999999999,0.06502400327204662
code_n32_k16_cw3_009_q00,code_n32_k16_cw3_009,q00,train,0.18,32,16,16,0.5,0.32000000000000006,3,0.1875,6.0,5.25,3.0,12.0,3.0,0.0,3.0,3.0,1,30,439,41416,exact,2,0.0324,0.0058319999999999995,0.0010497599999999998,0.0324,0.17495999999999998,0.4608446399999999,0.6682046399999999,0.5117479822625803
code_n32_k16_cw3_009_q01,code_n32_k16_cw3_009,q01,train,0.24,32,16,16,0.5,0.26,3,0.1875,6.0,5.25,3.0,12.0,3.0,0.0,3.0,3.0,1,30,439,41416,exact,2,0.0576,0.013823999999999998,0.0033177599999999995,0.0576,0.4147199999999999,1.4564966399999997,1.9288166399999995,1.0745984643155342
code_n32_k16_cw3_009_q02,code_n32_k16_cw3_009,q02,train,0.3,32,16,16,0.5,0.19999999999999996,3,0.1875,6.0,5.25,3.0,12.0,3.0,0.0,3.0,3.0,1,30,439,41416,exact,2,0.09,0.026999999999999996,0.0081,0.09,0.8099999999999998,3.5559,4.4559,1.6966975919274452
code_n32_k16_cw3_009_q03,code_n32_k16_cw3_009,q03,train,0.36,32,16,16,0.5,0.14,3,0.1875,6.0,5.25,3.0,12.0,3.0,0.0,3.0,3.0,1,30,439,41416,exact,2,0.1296,0.046655999999999996,0.016796159999999997,0.1296,1.3996799999999998,7.373514239999999,8.902794239999999,2.2928169637811506
code_n32_k16_cw3_010_q00,code_n32_k16_cw3_010,q00,train,0.18,32,16,16,0.5,0.32000000000000006,3,0.1875,6.0,3.25,2.0,10.0,3.0,0.0,3.0,3.0,0,0,4,41416,exact,4,0.0324,0.0058319999999999995,0.0010497599999999998,0.0,0.0,0.004199039999999999,0.004199039999999999,0.004190248633147544
code_n32_k16_cw3_010_q01,code_n32_k16_cw3_010,q01,train,0.24,32,16,16,0.5,0.26,3,0.1875,6.0,3.25,2.0,10.0,3.0,0.0,3.0,3.0,0,0,4,41416,exact,4,0.0576,0.013823999999999998,0.0033177599999999995,0.0,0.0,0.013271039999999998,0.013271039999999998,0.013183751176225745
code_n32_k16_cw3_010_q02,code_n32_k16_cw3_010,q02,train,0.3,32,16,16,0.5,0.19999999999999996,3,0.1875,6.0,3.25,2.0,10.0,3.0,0.0,3.0,3.0,0,0,4,41416,exact,4,0.09,0.026999999999999996,0.0081,0.0,0.0,0.0324,0.0324,0.031886188862321745
code_n32_k16_cw3_010_q03,code_n32_k16_cw3_010,q03,train,0.36,32,16,16,0.5,0.14,3,0.1875,6.0,3.25,2.0,10.0,3.0,0.0,3.0,3.0,0,0,4,41416,exact,4,0.1296,0.046655999999999996,0.016796159999999997,0.0,0.0,0.06718463999999999,0.06718463999999999,0.06502400327204662
code_n32_k16_cw3_011_q00,code_n32_k16_cw3_011,q00,train,0.18,32,16,16,0.5,0.32000000000000006,3,0.1875,6.0,3.875,3.0,10.0,3.0,0.0,3.0,3.0,1,30,439,41416,exact,2,0.0324,0.0058319999999999995,0.0010497599999999998,0.0324,0.17495999999999998,0.4608446399999999,0.6682046399999999,0.5117479822625803
code_n32_k16_cw3_011_q01,code_n32_k16_cw3_011,q01,train,0.24,32,16,16,0.5,0.26,3,0.1875,6.0,3.875,3.0,10.0,3.0,0.0,3.0,3.0,1,30,439,41416,exact,2,0.0576,0.013823999999999998,0.0033177599999999995,0.0576,0.4147199999999999,1.4564966399999997,1.9288166399999995,1.0745984643155342
code_n32_k16_cw3_011_q02,code_n32_k16_cw3_011,q02,train,0.3,32,16,16,0.5,0.19999999999999996,3,0.1875,6.0,3.875,3.0,10.0,3.0,0.0,3.0,3.0,1,30,439,41416,exact,2,0.09,0.026999999999999996,0.0081,0.09,0.8099999999999998,3.5559,4.4559,1.6966975919274452
code_n32_k16_cw3_011_q03,code_n32_k16_cw3_011,q03,train,0.36,32,16,16,0.5,0.14,3,0.1875,6.0,3.875,3.0,10.0,3.0,0.0,3.0,3.0,1,30,439,41416,exact,2,0.1296,0.046655999999999996,0.016796159999999997,0.1296,1.3996799999999998,7.373514239999999,8.902794239999999,2.2928169637811506
code_n32_k16_cw3_012_q00,code_n32_k16_cw3_012,q00,train,0.18,32,16,16,0.5,0.32000000000000006,3,0.1875,6.0,6.125,1.0,11.0,3.0,0.0,3.0,3.0,1,30,453,41416,exact,2,0.0324,0.0058319999999999995,0.0010497599999999998,0.0324,0.17495999999999998,0.47554127999999996,0.6829012799999999,0.5205192563284368
code_n32_k16_cw3_012_q01,code_n32_k16_cw3_012,q01,train,0.24,32,16,16,0.5,0.26,3,0.1875,6.0,6.125,1.0,11.0,3.0,0.0,3.0,3.0,1,30,453,41416,exact,2,0.0576,0.013823999999999998,0.0033177599999999995,0.0576,0.4147199999999999,1.5029452799999998,1.9752652799999997,1.0903332047701064
code_n32_k16_cw3_012_q02,code_n32_k16_cw3_012,q02,train,0.3,32,16,16,0.5,0.19999999999999996,3,0.1875,6.0,6.125,1.0,11.0,3.0,0.0,3.0,3.0,1,30,453,41416,exact,2,0.09,0.026999999999999996,0.0081,0.09,0.8099999999999998,3.6693,4.569299999999999,1.717269372792097
code_n32_k16_cw3_012_q03,code_n32_k16_cw3_012,q03,train,0.36,32,16,16,0.5,0.14,3,0.1875,6.0,6.125,1.0,11.0,3.0,0.0,3.0,3.0,1,30,453,41416,exact,2,0.1296,0.046655999999999996,0.016796159999999997,0.1296,1.3996799999999998,7.608660479999999,9.13794048,2.3162848690524536
code_n32_k16_cw3_013_q00,code_n32_k16_cw3_013,q00,train,0.18,32,16,16,0.5,0.32000000000000006,3,0.1875,6.0,7.0,1.0,9.0,3.0,0.0,3.0,3.0,1,30,445,41416,exact,2,0.0324,0.0058319999999999995,0.0010497599999999998,0.0324,0.17495999999999998,0.4671431999999999,0.6745032,0.5155165242685106
code_n32_k16_cw3_013_q01,code_n32_k16_cw3_013,q01,train,0.24,32,16,16,0.5,0.26,3,0.1875,6.0,7.0,1.0,9.0,3.0,0.0,3.0,3.0,1,30,445,41416,exact,2,0.0576,0.013823999999999998,0.0033177599999999995,0.0576,0.4147199999999999,1.4764031999999998,1.9487231999999997,1.081372263101583
code_n32_k16_cw3_013_q02,code_n32_k16_cw3_013,q02,train,0.3,32,16,16,0.5,0.19999999999999996,3,0.1875,6.0,7.0,1.0,9.0,3.0,0.0,3.0,3.0,1,30,445,41416,exact,2,0.09,0.026999999999999996,0.0081,0.09,0.8099999999999998,3.6045,4.504499999999999,1.7055659395283207
code_n32_k16_cw3_013_q03,code_n32_k16_cw3_013,q03,train,0.36,32,16,16,0.5,0.14,3,0.1875,6.0,7.0,1.0,9.0,3.0,0.0,3.0,3.0,1,30,445,41416,exact,2,0.1296,0.046655999999999996,0.016796159999999997,0.1296,1.3996799999999998,7.474291199999999,9.003571199999998,2.302942149241876
code_n32_k16_cw3_014_q00,code_n32_k16_cw3_014,q00,train,0.18,32,16,16,0.5,0.32000000000000006,3,0.1875,6.0,5.25,2.0,11.0,3.0,0.0,3.0,3.0,1,30,440,41416,exact,2,0.0324,0.0058319999999999995,0.0010497599999999998,0.0324,0.17495999999999998,0.4618943999999999,0.6692543999999999,0.5123770596666999
code_n32_k16_cw3_014_q01,code_n32_k16_cw3_014,q01,train,0.24,32,16,16,0.5,0.26,3,0.1875,6.0,5.25,2.0,11.0,3.0,0.0,3.0,3.0,1,30,440,41416,exact,2,0.0576,0.013823999999999998,0.0033177599999999995,0.0576,0.4147199999999999,1.4598143999999997,1.9321343999999996,1.0757306219915646
code_n32_k16_cw3_014_q02,code_n32_k16_cw3_014,q02,train,0.3,32,16,16,0.5,0.19999999999999996,3,0.1875,6.0,5.25,2.0,11.0,3.0,0.0,3.0,3.0,1,30,440,41416,exact,2,0.09,0.026999999999999996,0.0081,0.09,0.8099999999999998,3.5639999999999996,4.4639999999999995,1.6981811222684888
code_n32_k16_cw3_014_q03,code_n32_k16_cw3_014,q03,train,0.36,32,16,16,0.5,0.14,3,0.1875,6.0,5.25,2.0,11.0,3.0,0.0,3.0,3.0,1,30,440,41416,exact,2,0.1296,0.046655999999999996,0.016796159999999997,0.1296,1.3996799999999998,7.390310399999999,8.919590399999999,2.2945116301217316
code_n32_k16_cw3_015_q00,code_n32_k16_cw3_015,q00,test,0.18,32,16,16,0.5,0.32000000000000006,3,0.1875,6.0,2.875,4.0,9.0,3.0,0.0,3.0,3.0,0,0,4,41416,exact,4,0.0324,0.0058319999999999995,0.0010497599999999998,0.0,0.0,0.004199039999999999,0.004199039999999999,0.004190248633147544
code_n32_k16_cw3_015_q01,code_n32_k16_cw3_015,q01,test,0.24,32,16,16,0.5,0.26,3,0.1875,6.0,2.875,4.0,9.0,3.0,0.0,3.0,3.0,0,0,4,41416,exact,4,0.0576,0.013823999999999998,0.0033177599999999995,0.0,0.0,0.013271039999999998,0.013271039999999998,0.013183751176225745
code_n32_k16_cw3_015_q02,code_n32_k16_cw3_015,q02,test,0.3,32,16,16,0.5,0.19999999999999996,3,0.1875,6.0,2.875,4.0,9.0,3.0,0.0,3.0,3.0,0,0,4,41416,exact,4,0.09,0.026999999999999996,0.0081,0.0,0.0,0.0324,0.0324,0.031886188862321745
code_n32_k16_cw3_015_q03,code_n32_k16_cw3_015,q03,test,0.36,32,16,16,0.5,0.14,3,0.1875,6.0,2.875,4.0,9.0,3.0,0.0,3.0,3.0,0,0,4,41416,exact,4,0.1296,0.046655999999999996,0.016796159999999997,0.0,0.0,0.06718463999999999,0.06718463999999999,0.06502400327204662
code_n32_k16_cw3_016_q00,code_n32_k16_cw3_016,q00,train,0.18,32,16,16,0.5,0.32000000000000006,3,0.1875,6.0,4.125,1.0,9.0,3.0,0.0,3.0,3.0,1,30,440,41416,exact,2,0.0324,0.0058319999999999995,0.0010497599999999998,0.0324,0.17495999999999998,0.4618943999999999,0.6692543999999999,0.5123770596666999
code_n32_k16_cw3_016_q01,code_n32_k16_cw3_016,q01,train,0.24,32,16,16,0.5,0.26,3,0.1875,6.0,4.125,1.0,9.0,3.0,0.0,3.0,3.0,1,30,440,41416,exact,2,0.0576,0.013823999999999998,0.0033177599999999995,0.0576,0.4147199999999999,1.4598143999999997,1.9321343999999996,1.0757306219915646
code_n32_k16_cw3_016_q02,code_n32_k16_cw3_016,q02,train,0.3,32,16,16,0.5,0.19999999999999996,3,0.1875,6.0,4.125,1.0,9.0,3.0,0.0,3.0,3.0,1,30,440,41416,exact,2,0.09,0.026999999999999996,0.0081,0.09,0.8099999999999998,3.5639999999999996,4.4639999999999995,1.6981811222684888
code_n32_k16_cw3_016_q03,code_n32_k16_cw3_016,q03,train,0.36,32,16,16,0.5,0.14,3,0.1875,6.0,4.125,1.0,9.0,3.0,0.0,3.0,3.0,1,30,440,41416,exact,2,0.1296,0.046655999999999996,0.016796159999999997,0.1296,1.3996799999999998,7.390310399999999,8.919590399999999,2.2945116301217316
code_n32_k16_cw3_017_q00,code_n32_k16_cw3_017,q00,train,0.18,32,16,16,0.5,0.32000000000000006,3,0.1875,6.0,3.875,3.0,11.0,3.0,0.0,3.0,3.0,1,30,438,41416,exact,2,0.0324,0.0058319999999999995,0.0010497599999999998,0.0324,0.17495999999999998,0.4597948799999999,0.6671548799999999,0.5111185088709606
code_n32_k16_cw3_017_q01,code_n32_k16_cw3_017,q01,train,0.24,32,16,16,0.5,0.26,3,0.1875,6.0,3.875,3.0,11.0,3.0,0.0,3.0,3.0,1,30,438,41416,exact,2,0.0576,0.013823999999999998,0.0033177599999999995,0.0576,0.4147199999999999,1.4531788799999998,1.9254988799999997,1.0734650234055403
code_n32_k16_cw3_017_q02,code_n32_k16_cw3_017,q02,train,0.3,32,16,16,0.5,0.19999999999999996,3,0.1875,6.0,3.875,3.0,11.0,3.0,0.0,3.0,3.0,1,30,438,41416,exact,2,0.09,0.026999999999999996,0.0081,0.09,0.8099999999999998,3.5477999999999996,4.447799999999999,1.695211857453826
code_n32_k16_cw3_017_q03,code_n32_k16_cw3_017,q03,train,0.36,32,16,16,0.5,0.14,3,0.1875,6.0,3.875,3.0,11.0,3.0,0.0,3.0,3.0,1,30,438,41416,exact,2,0.1296,0.046655999999999996,0.016796159999999997,0.1296,1.3996799999999998,7.3567180799999985,8.885998079999998,2.2911194206707086
code_n32_k16_cw3_018_q00,code_n32_k16_cw3_018,q00,train,0.18,32,16,16,0.5,0.32000000000000006,3,0.1875,6.0,5.75,2.0,12.0,3.0,0.0,3.0,3.0,1,30,438,41416,exact,2,0.0324,0.0058319999999999995,0.0010497599999999998,0.0324,0.17495999999999998,0.4597948799999999,0.6671548799999999,0.5111185088709606
code_n32_k16_cw3_018_q01,code_n32_k16_cw3_018,q01,train,0.24,32,16,16,0.5,0.26,3,0.1875,6.0,5.75,2.0,12.0,3.0,0.0,3.0,3.0,1,30,438,41416,exact,2,0.0576,0.013823999999999998,0.0033177599999999995,0.0576,0.4147199999999999,1.4531788799999998,1.9254988799999997,1.0734650234055403
code_n32_k16_cw3_018_q02,code_n32_k16_cw3_018,q02,train,0.3,32,16,16,0.5,0.19999999999999996,3,0.1875,6.0,5.75,2.0,12.0,3.0,0.0,3.0,3.0,1,30,438,41416,exact,2,0.09,0.026999999999999996,0.0081,0.09,0.8099999999999998,3.5477999999999996,4.447799999999999,1.695211857453826
code_n32_k16_cw3_018_q03,code_n32_k16_cw3_018,q03,train,0.36,32,16,16,0.5,0.14,3,0.1875,6.0,5.75,2.0,12.0,3.0,0.0,3.0,3.0,1,30,438,41416,exact,2,0.1296,0.046655999999999996,0.016796159999999997,0.1296,1.3996799999999998,7.3567180799999985,8.885998079999998,2.2911194206707086
code_n32_k16_cw3_019_q00,code_n32_k16_cw3_019,q00,test,0.18,32,16,16,0.5,0.32000000000000006,3,0.1875,6.0,5.0,2.0,9.0,3.0,0.0,3.0,3.0,1,30,442,41416,exact,2,0.0324,0.0058319999999999995,0.0010497599999999998,0.0324,0.17495999999999998,0.46399391999999995,0.6713539199999999,0.5136340285031012
