row_id,graph_id,q_id,split,q,n,m,edge_density,mean_degree,degree_variance,degree_s,degree_t,shortest_st_path_length,bridge_count,st_bridge_count,algebraic_connectivity,laplacian_spectral_radius,effective_resistance_st,betweenness_mean,betweenness_max,betweenness_std,kappa,N_kappa,N_kappa_plus_1,N_kappa_plus_2,cutset_subset_tests,cutset_count_status,q_power_kappa,q_power_kappa_plus_1,q_power_kappa_plus_2,N_kappa_q_kappa,N_kappa_plus_1_q,N_kappa_plus_2_q,H_cut_2,log1p_H_cut_2
g_n16_m24_k2_031_q02,g_n16_m24_k2_031,q02,train,0.4,16,24,0.2,3.0,0.875,3,4,3,0,0,0.28121167557222576,6.741603143241582,1.3581801407776948,0.11607142857142859,0.38768707482993214,0.11172210459662174,2,1,4,11,12926,exact,0.16000000000000003,0.06400000000000002,0.025600000000000005,0.16000000000000003,0.25600000000000006,0.2816000000000001,0.6976000000000002,0.5292154888775817
g_n16_m24_k2_031_q03,g_n16_m24_k2_031,q03,train,0.5,16,24,0.2,3.0,0.875,3,4,3,0,0,0.28121167557222576,6.741603143241582,1.3581801407776948,0.11607142857142859,0.38768707482993214,0.11172210459662174,2,1,4,11,12926,exact,0.25,0.125,0.0625,0.25,0.5,0.6875,1.4375,0.8909729238898652
g_n16_m24_k2_032_q00,g_n16_m24_k2_032,q00,test,0.2,16,24,0.2,3.0,0.875,5,3,3,0,0,0.27793013091927793,6.562876685013332,1.3792301000434966,0.1142857142857143,0.38619047619047625,0.1195670019345852,2,1,7,12,12926,exact,0.04000000000000001,0.008000000000000002,0.0016000000000000003,0.04000000000000001,0.056000000000000015,0.019200000000000002,0.11520000000000002,0.1090337610241224
g_n16_m24_k2_032_q01,g_n16_m24_k2_032,q01,test,0.3,16,24,0.2,3.0,0.875,5,3,3,0,0,0.27793013091927793,6.562876685013332,1.3792301000434966,0.1142857142857143,0.38619047619047625,0.1195670019345852,2,1,7,12,12926,exact,0.09,0.026999999999999996,0.0081,0.09,0.18899999999999997,0.0972,0.3762,0.3193260777862424
g_n16_m24_k2_032_q02,g_n16_m24_k2_032,q02,test,0.4,16,24,0.2,3.0,0.875,5,3,3,0,0,0.27793013091927793,6.562876685013332,1.3792301000434966,0.1142857142857143,0.38619047619047625,0.1195670019345852,2,1,7,12,12926,exact,0.16000000000000003,0.06400000000000002,0.025600000000000005,0.16000000000000003,0.4480000000000001,0.30720000000000003,0.9152000000000001,0.6498220558215717
g_n16_m24_k2_032_q03,g_n16_m24_k2_032,q03,test,0.5,16,24,0.2,3.0,0.875,5,3,3,0,0,0.27793013091927793,6.562876685013332,1.3792301000434966,0.1142857142857143,0.38619047619047625,0.1195670019345852,2,1,7,12,12926,exact,0.25,0.125,0.0625,0.25,0.875,0.75,1.875,1.0560526742493137
g_n16_m24_k2_033_q00,g_n16_m24_k2_033,q00,validation,0.2,16,24,0.2,3.0,0.875,5,4,2,0,0,0.2949063249079252,6.797365649394252,0.9964912280701754,0.10833333333333335,0.307936507936508,0.10658068270056315,2,1,1,8,12926,exact,0.04000000000000001,0.008000000000000002,0.0016000000000000003,0.04000000000000001,0.008000000000000002,0.012800000000000002,0.06080000000000001,0.05902334044946102
g_n16_m24_k2_033_q01,g_n16_m24_k2_033,q01,validation,0.3,16,24,0.2,3.0,0.875,5,4,2,0,0,0.2949063249079252,6.797365649394252,0.9964912280701754,0.10833333333333335,0.307936507936508,0.10658068270056315,2,1,1,8,12926,exact,0.09,0.026999999999999996,0.0081,0.09,0.026999999999999996,0.0648,0.1818,0.16703869992943715
g_n16_m24_k2_033_q02,g_n16_m24_k2_033,q02,validation,0.4,16,24,0.2,3.0,0.875,5,4,2,0,0,0.2949063249079252,6.797365649394252,0.9964912280701754,0.10833333333333335,0.307936507936508,0.10658068270056315,2,1,1,8,12926,exact,0.16000000000000003,0.06400000000000002,0.025600000000000005,0.16000000000000003,0.06400000000000002,0.20480000000000004,0.42880000000000007,0.3568349311400976
g_n16_m24_k2_033_q03,g_n16_m24_k2_033,q03,validation,0.5,16,24,0.2,3.0,0.875,5,4,2,0,0,0.2949063249079252,6.797365649394252,0.9964912280701754,0.10833333333333335,0.307936507936508,0.10658068270056315,2,1,1,8,12926,exact,0.25,0.125,0.0625,0.25,0.125,0.5,0.875,0.6286086594223741
