row_id,code_id,q_id,split,q,n,k,r,rate,capacity_margin,column_weight,parity_check_density,check_degree_mean,check_degree_variance,check_degree_min,check_degree_max,variable_degree_mean,variable_degree_variance,variable_degree_min,variable_degree_max,check_degree_count_1,variable_degree_count_1,check_degree_count_2,variable_degree_count_2,check_degree_count_3,variable_degree_count_3,check_degree_count_4,variable_degree_count_4,check_degree_count_ge5,variable_degree_count_ge5,stopping_subset_tests,stopping_count_status,min_stopping_order,N_stop_2,N_stop_3,N_stop_4,N_stop_5,dependency_subset_tests,dependency_count_status,min_dependency_order,N_dep_2,N_dep_3,N_dep_4,q_power_2,q_power_3,q_power_4,q_power_5,N_stop_2_q2,N_stop_3_q3,N_stop_4_q4,N_stop_5_q5,N_stop_2_norm_q2,N_stop_3_norm_q3,N_stop_4_norm_q4,N_stop_5_norm_q5,N_dep_2_q2,N_dep_3_q3,N_dep_4_q4,H_stop_5,log1p_H_stop_5,H_stop_5_norm,log1p_H_stop_5_norm,H_dep_4,log1p_H_dep_4
code_n24_k12_cw3_039_q02,code_n24_k12_cw3_039,q02,validation,0.3,24,12,12,0.5,0.19999999999999996,3,0.25,6.0,4.333333333333333,2.0,9.0,3.0,0.0,3.0,3.0,0,0,1,0,1,24,1,0,9,0,55430,exact_all,2,2,3,20,102,12926,exact,2,2,44,475,0.09,0.026999999999999996,0.0081,0.0024299999999999994,0.18,0.08099999999999999,0.16199999999999998,0.24785999999999994,0.0006521739130434782,4.001976284584979e-05,1.5245623941276115e-05,5.831451157538112e-06,0.18,1.1879999999999997,3.8474999999999997,0.6708599999999999,0.5133384639369674,0.0007132707509881422,0.0007130164943014229,5.2155,1.827046172249633
code_n24_k12_cw3_039_q03,code_n24_k12_cw3_039,q03,validation,0.36,24,12,12,0.5,0.14,3,0.25,6.0,4.333333333333333,2.0,9.0,3.0,0.0,3.0,3.0,0,0,1,0,1,24,1,0,9,0,55430,exact_all,2,2,3,20,102,12926,exact,2,2,44,475,0.1296,0.046655999999999996,0.016796159999999997,0.006046617599999999,0.2592,0.13996799999999998,0.3359232,0.6167549951999999,0.0009391304347826086,6.915415019762845e-05,3.1613325804630145e-05,1.4510516544325237e-05,0.2592,2.052864,7.978175999999999,1.3518461951999998,0.8552006347008732,0.0010544084273291926,0.0010538529292103552,10.290239999999999,2.4239386356858494
code_n32_k16_cw3_000_q00,code_n32_k16_cw3_000,q00,train,0.18,32,16,16,0.5,0.32000000000000006,3,0.1875,6.0,2.25,2.0,9.0,3.0,0.0,3.0,3.0,0,0,1,0,0,32,1,0,14,0,242792,exact_all,3,0,2,8,16,41416,exact,4,0,0,7,0.0324,0.0058319999999999995,0.0010497599999999998,0.00018895679999999997,0.0,0.011663999999999999,0.008398079999999999,0.0030233087999999996,0.0,2.3516129032258062e-06,2.3353948832035592e-07,1.501325282059431e-08,0.0,0.0,0.0073483199999999985,0.023085388799999995,0.02282295249885294,2.6001656443667564e-06,2.600162263941927e-06,0.0073483199999999985,0.007321452636295071
code_n32_k16_cw3_000_q01,code_n32_k16_cw3_000,q01,train,0.24,32,16,16,0.5,0.26,3,0.1875,6.0,2.25,2.0,9.0,3.0,0.0,3.0,3.0,0,0,1,0,0,32,1,0,14,0,242792,exact_all,3,0,2,8,16,41416,exact,4,0,0,7,0.0576,0.013823999999999998,0.0033177599999999995,0.0007962623999999999,0.0,0.027647999999999995,0.026542079999999996,0.012740198399999998,0.0,5.5741935483870956e-06,7.381001112347052e-07,6.326572382011758e-08,0.0,0.0,0.023224319999999996,0.06693027839999999,0.06478562660450035,6.375559383441918e-06,6.3755390596495766e-06,0.023224319999999996,0.0229587395692226
code_n32_k16_cw3_000_q02,code_n32_k16_cw3_000,q02,train,0.3,32,16,16,0.5,0.19999999999999996,3,0.1875,6.0,2.25,2.0,9.0,3.0,0.0,3.0,3.0,0,0,1,0,0,32,1,0,14,0,242792,exact_all,3,0,2,8,16,41416,exact,4,0,0,7,0.09,0.026999999999999996,0.0081,0.0024299999999999994,0.0,0.05399999999999999,0.0648,0.03887999999999999,0.0,1.0887096774193547e-05,1.8020022246941046e-06,1.9307166693151117e-07,0.0,0.0,0.0567,0.15768,0.1464180024476002,1.2882170665819164e-05,1.2882087691371225e-05,0.0567,0.05515084446484804
code_n32_k16_cw3_000_q03,code_n32_k16_cw3_000,q03,train,0.36,32,16,16,0.5,0.14,3,0.1875,6.0,2.25,2.0,9.0,3.0,0.0,3.0,3.0,0,0,1,0,0,32,1,0,14,0,242792,exact_all,3,0,2,8,16,41416,exact,4,0,0,7,0.1296,0.046655999999999996,0.016796159999999997,0.006046617599999999,0.0,0.09331199999999999,0.13436927999999998,0.09674588159999999,0.0,1.881290322580645e-05,3.7366318131256946e-06,4.804240902590179e-07,0.0,0.0,0.11757311999999998,0.32442716159999996,0.2809800350883269,2.3029959129191162e-05,2.3029693943753883e-05,0.11757311999999998,0.11115947713235992
code_n32_k16_cw3_001_q00,code_n32_k16_cw3_001,q00,validation,0.18,32,16,16,0.5,0.32000000000000006,3,0.1875,6.0,6.625,1.0,10.0,3.0,0.0,3.0,3.0,2,0,0,0,0,32,2,0,12,0,242792,exact_all,2,2,1,18,97,41416,exact,2,2,60,876,0.0324,0.0058319999999999995,0.0010497599999999998,0.00018895679999999997,0.0648,0.0058319999999999995,0.018895679999999998,0.0183288096,0.00013064516129032258,1.1758064516129031e-06,5.254638487208008e-07,9.101784522485299e-08,0.0648,0.34991999999999995,0.9195897599999998,0.1078564896,0.10242705791473,0.00013243744943588115,0.00013242868037110112,1.3343097599999998,0.8477162414250786
code_n32_k16_cw3_001_q01,code_n32_k16_cw3_001,q01,validation,0.24,32,16,16,0.5,0.26,3,0.1875,6.0,6.625,1.0,10.0,3.0,0.0,3.0,3.0,2,0,0,0,0,32,2,0,12,0,242792,exact_all,2,2,1,18,97,41416,exact,2,2,60,876,0.0576,0.013823999999999998,0.0033177599999999995,0.0007962623999999999,0.1152,0.013823999999999998,0.05971967999999999,0.07723745279999998,0.000232258064516129,2.7870967741935478e-06,1.6607252502780866e-06,3.835484506594628e-07,0.1152,0.8294399999999998,2.9063577599999997,0.26598113279999996,0.23584742060935382,0.00023708943499126011,0.00023706133373275446,3.8509977599999994,1.579184407502511
code_n32_k16_cw3_001_q02,code_n32_k16_cw3_001,q02,validation,0.3,32,16,16,0.5,0.19999999999999996,3,0.1875,6.0,6.625,1.0,10.0,3.0,0.0,3.0,3.0,2,0,0,0,0,32,2,0,12,0,242792,exact_all,2,2,1,18,97,41416,exact,2,2,60,876,0.09,0.026999999999999996,0.0081,0.0024299999999999994,0.18,0.026999999999999996,0.14579999999999999,0.23570999999999995,0.0003629032258064516,5.4435483870967734e-06,4.0545050055617355e-06,1.1704969807722864e-06,0.18,1.6199999999999997,7.095599999999999,0.58851,0.46279646995470725,0.0003735717761798824,0.0003735020156170808,8.895599999999998,2.292090213901394
code_n32_k16_cw3_001_q03,code_n32_k16_cw3_001,q03,validation,0.36,32,16,16,0.5,0.14,3,0.1875,6.0,6.625,1.0,10.0,3.0,0.0,3.0,3.0,2,0,0,0,0,32,2,0,12,0,242792,exact_all,2,2,1,18,97,41416,exact,2,2,60,876,0.1296,0.046655999999999996,0.016796159999999997,0.006046617599999999,0.2592,0.046655999999999996,0.30233087999999997,0.5865219072,0.0005225806451612903,9.406451612903225e-06,8.407421579532813e-06,2.9125710471952957e-06,0.2592,2.7993599999999996,14.713436159999997,1.1947087871999997,0.7860493667460628,0.0005433070894009216,0.0005431595515407164,17.771996159999997,2.932366193372167
code_n32_k16_cw3_002_q00,code_n32_k16_cw3_002,q00,train,0.18,32,16,16,0.5,0.32000000000000006,3,0.1875,6.0,2.375,4.0,9.0,3.0,0.0,3.0,3.0,0,0,0,0,0,32,3,0,13,0,242792,exact_all,3,0,1,5,32,41416,exact,4,0,0,5,0.0324,0.0058319999999999995,0.0010497599999999998,0.00018895679999999997,0.0,0.0058319999999999995,0.0052488,0.006046617599999999,0.0,1.1758064516129031e-06,1.4596218020022245e-07,3.002650564118862e-08,0.0,0.0,0.0052488,0.017127417599999997,0.01698239692752126,1.3517951374543141e-06,1.3517942237800907e-06,0.0052488,0.005235073061631587
code_n32_k16_cw3_002_q01,code_n32_k16_cw3_002,q01,train,0.24,32,16,16,0.5,0.26,3,0.1875,6.0,2.375,4.0,9.0,3.0,0.0,3.0,3.0,0,0,0,0,0,32,3,0,13,0,242792,exact_all,3,0,1,5,32,41416,exact,4,0,0,5,0.0576,0.013823999999999998,0.0033177599999999995,0.0007962623999999999,0.0,0.013823999999999998,0.016588799999999997,0.025480396799999996,0.0,2.7870967741935478e-06,4.613125695216907e-07,1.2653144764023516e-07,0.0,0.0,0.016588799999999997,0.05589319679999999,0.05438704077519694,3.374940791355474e-06,3.374935096255615e-06,0.016588799999999997,0.01645270885409976
code_n32_k16_cw3_002_q02,code_n32_k16_cw3_002,q02,train,0.3,32,16,16,0.5,0.19999999999999996,3,0.1875,6.0,2.375,4.0,9.0,3.0,0.0,3.0,3.0,0,0,0,0,0,32,3,0,13,0,242792,exact_all,3,0,1,5,32,41416,exact,4,0,0,5,0.09,0.026999999999999996,0.0081,0.0024299999999999994,0.0,0.026999999999999996,0.040499999999999994,0.07775999999999998,0.0,5.4435483870967734e-06,1.1262513904338153e-06,3.8614333386302234e-07,0.0,0.0,0.040499999999999994,0.14525999999999997,0.13563168546455873,6.955943111393611e-06,6.955918918933514e-06,0.040499999999999994,0.03970136685155206
code_n32_k16_cw3_002_q03,code_n32_k16_cw3_002,q03,train,0.36,32,16,16,0.5,0.14,3,0.1875,6.0,2.375,4.0,9.0,3.0,0.0,3.0,3.0,0,0,0,0,0,32,3,0,13,0,242792,exact_all,3,0,1,5,32,41416,exact,4,0,0,5,0.1296,0.046655999999999996,0.016796159999999997,0.006046617599999999,0.0,0.046655999999999996,0.0839808,0.19349176319999997,0.0,9.406451612903225e-06,2.3353948832035593e-06,9.608481805180359e-07,0.0,0.0,0.0839808,0.32412856319999994,0.2807545549155149,1.270269467662482e-05,1.270261399808202e-05,0.0839808,0.08064019068347023
code_n32_k16_cw3_003_q00,code_n32_k16_cw3_003,q00,train,0.18,32,16,16,0.5,0.32000000000000006,3,0.1875,6.0,3.125,3.0,10.0,3.0,0.0,3.0,3.0,0,0,0,0,1,32,2,0,13,0,242792,exact_all,3,0,1,8,38,41416,exact,4,0,0,8,0.0324,0.0058319999999999995,0.0010497599999999998,0.00018895679999999997,0.0,0.0058319999999999995,0.008398079999999999,0.007180358399999999,0.0,1.1758064516129031e-06,2.3353948832035592e-07,3.565647544891149e-08,0.0,0.0,0.008398079999999999,0.0214104384,0.021184454877638825,1.4450024153821706e-06,1.4450013713671862e-06,0.008398079999999999,0.008363012323468396
code_n32_k16_cw3_003_q01,code_n32_k16_cw3_003,q01,train,0.24,32,16,16,0.5,0.26,3,0.1875,6.0,3.125,3.0,10.0,3.0,0.0,3.0,3.0,0,0,0,0,1,32,2,0,13,0,242792,exact_all,3,0,1,8,38,41416,exact,4,0,0,8,0.0576,0.013823999999999998,0.0033177599999999995,0.0007962623999999999,0.0,0.013823999999999998,0.026542079999999996,0.030257971199999994,0.0,2.7870967741935478e-06,7.381001112347052e-07,1.5025609407277926e-07,0.0,0.0,0.026542079999999996,0.07062405119999998,0.06824170388452944,3.6754529795010323e-06,3.6754462250402805e-06,0.026542079999999996,0.02619595030443698
code_n32_k16_cw3_003_q02,code_n32_k16_cw3_003,q02,train,0.3,32,16,16,0.5,0.19999999999999996,3,0.1875,6.0,3.125,3.0,10.0,3.0,0.0,3.0,3.0,0,0,0,0,1,32,2,0,13,0,242792,exact_all,3,0,1,8,38,41416,exact,4,0,0,8,0.09,0.026999999999999996,0.0081,0.0024299999999999994,0.0,0.026999999999999996,0.0648,0.09233999999999998,0.0,5.4435483870967734e-06,1.8020022246941046e-06,4.5854520896233903e-07,0.0,0.0,0.0648,0.18413999999999997,0.1690167727148759,7.704095820753217e-06,7.704066144359429e-06,0.0648,0.06278698809876482
code_n32_k16_cw3_003_q03,code_n32_k16_cw3_003,q03,train,0.36,32,16,16,0.5,0.14,3,0.1875,6.0,3.125,3.0,10.0,3.0,0.0,3.0,3.0,0,0,0,0,1,32,2,0,13,0,242792,exact_all,3,0,1,8,38,41416,exact,4,0,0,8,0.1296,0.046655999999999996,0.016796159999999997,0.006046617599999999,0.0,0.046655999999999996,0.13436927999999998,0.22977146879999996,0.0,9.406451612903225e-06,3.7366318131256946e-06,1.1410072143651676e-06,0.0,0.0,0.13436927999999998,0.41079674879999994,0.34415461486902393,1.4284090640394086e-05,1.4283988623742851e-05,0.13436927999999998,0.12607679603412303
code_n32_k16_cw3_004_q00,code_n32_k16_cw3_004,q00,train,0.18,32,16,16,0.5,0.32000000000000006,3,0.1875,6.0,6.75,1.0,12.0,3.0,0.0,3.0,3.0,1,0,0,0,0,32,3,0,12,0,242792,exact_all,3,0,2,16,63,41416,exact,4,0,0,9,0.0324,0.0058319999999999995,0.0010497599999999998,0.00018895679999999997,0.0,0.011663999999999999,0.016796159999999997,0.011904278399999997,0.0,2.3516129032258062e-06,4.6707897664071183e-07,5.9114682981090094e-08,0.0,0.0,0.009447839999999999,0.040364438399999994,0.03957107330845512,2.877806562847608e-06,2.877802421970246e-06,0.009447839999999999,0.009403488292718807
code_n32_k16_cw3_004_q01,code_n32_k16_cw3_004,q01,train,0.24,32,16,16,0.5,0.26,3,0.1875,6.0,6.75,1.0,12.0,3.0,0.0,3.0,3.0,1,0,0,0,0,32,3,0,12,0,242792,exact_all,3,0,2,16,63,41416,exact,4,0,0,9,0.0576,0.013823999999999998,0.0033177599999999995,0.0007962623999999999,0.0,0.027647999999999995,0.05308415999999999,0.050164531199999994,0.0,5.5741935483870956e-06,1.4762002224694103e-06,2.4910878754171297e-07,0.0,0.0,0.029859839999999995,0.13089669119999997,0.12301085007956328,7.2995025583982185e-06,7.299475917159063e-06,0.029859839999999995,0.029422715312235354
code_n32_k16_cw3_004_q02,code_n32_k16_cw3_004,q02,train,0.3,32,16,16,0.5,0.19999999999999996,3,0.1875,6.0,6.75,1.0,12.0,3.0,0.0,3.0,3.0,1,0,0,0,0,32,3,0,12,0,242792,exact_all,3,0,2,16,63,41416,exact,4,0,0,9,0.09,0.026999999999999996,0.0081,0.0024299999999999994,0.0,0.05399999999999999,0.1296,0.15308999999999998,0.0,1.0887096774193547e-05,3.6040044493882093e-06,7.602196885428252e-07,0.0,0.0,0.07289999999999999,0.33668999999999993,0.29019640885710984,1.5251320912124582e-05,1.5251204611912286e-05,0.07289999999999999,0.07036526266056348
code_n32_k16_cw3_004_q03,code_n32_k16_cw3_004,q03,train,0.36,32,16,16,0.5,0.14,3,0.1875,6.0,6.75,1.0,12.0,3.0,0.0,3.0,3.0,1,0,0,0,0,32,3,0,12,0,242792,exact_all,3,0,2,16,63,41416,exact,4,0,0,9,0.1296,0.046655999999999996,0.016796159999999997,0.006046617599999999,0.0,0.09331199999999999,0.26873855999999996,0.3809369087999999,0.0,1.881290322580645e-05,7.473263626251389e-06,1.891669855394883e-06,0.0,0.0,0.15116543999999998,0.7429874687999999,0.5556005770685514,2.817783670745272e-05,2.817743971966945e-05,0.15116543999999998,0.14077485529257536
code_n32_k16_cw3_005_q00,code_n32_k16_cw3_005,q00,train,0.18,32,16,16,0.5,0.32000000000000006,3,0.1875,6.0,5.25,2.0,10.0,3.0,0.0,3.0,3.0,0,0,2,0,0,32,1,0,13,0,242792,exact_all,2,1,2,13,48,41416,exact,2,1,30,445,0.0324,0.0058319999999999995,0.0010497599999999998,0.00018895679999999997,0.0324,0.011663999999999999,0.013646879999999998,0.009069926399999999,6.532258064516129e-05,2.3516129032258062e-06,3.7950166852057834e-07,4.503975846178293e-08,0.0324,0.17495999999999998,0.4671431999999999,0.0667808064,0.06464552141283754,6.809873497536945e-05,6.809641636177933e-05,0.6745032,0.5155165242685106
code_n32_k16_cw3_005_q01,code_n32_k16_cw3_005,q01,train,0.24,32,16,16,0.5,0.26,3,0.1875,6.0,5.25,2.0,10.0,3.0,0.0,3.0,3.0,0,0,2,0,0,32,1,0,13,0,242792,exact_all,2,1,2,13,48,41416,exact,2,1,30,445,0.0576,0.013823999999999998,0.0033177599999999995,0.0007962623999999999,0.0576,0.027647999999999995,0.043130879999999996,0.03822059519999999,0.0001161290322580645,5.5741935483870956e-06,1.1994126807563957e-06,1.8979717146035275e-07,0.0576,0.4147199999999999,1.4764031999999998,0.16659947519999996,0.15409308548302159,0.00012309243565866834,0.00012308486040644127,1.9487231999999997,1.081372263101583
code_n32_k16_cw3_005_q02,code_n32_k16_cw3_005,q02,train,0.3,32,16,16,0.5,0.19999999999999996,3,0.1875,6.0,5.25,2.0,10.0,3.0,0.0,3.0,3.0,0,0,2,0,0,32,1,0,13,0,242792,exact_all,2,1,2,13,48,41416,exact,2,1,30,445,0.09,0.026999999999999996,0.0081,0.0024299999999999994,0.09,0.05399999999999999,0.10529999999999999,0.11663999999999997,0.0001814516129032258,1.0887096774193547e-05,2.9282536151279197e-06,5.792150007945334e-07,0.09,0.8099999999999998,3.6045,0.36593999999999993,0.3118428363186169,0.00019584617829334177,0.00019582700293413872,4.504499999999999,1.7055659395283207
code_n32_k16_cw3_005_q03,code_n32_k16_cw3_005,q03,train,0.36,32,16,16,0.5,0.14,3,0.1875,6.0,5.25,2.0,10.0,3.0,0.0,3.0,3.0,0,0,2,0,0,32,1,0,13,0,242792,exact_all,2,1,2,13,48,41416,exact,2,1,30,445,0.1296,0.046655999999999996,0.016796159999999997,0.006046617599999999,0.1296,0.09331199999999999,0.21835007999999997,0.29023764479999997,0.00026129032258064515,1.881290322580645e-05,6.0720266963292535e-06,1.4412722707770537e-06,0.1296,1.3996799999999998,7.474291199999999,0.7314997247999999,0.5489879259229894,0.0002876165247735579,0.0002875751710700455,9.003571199999998,2.302942149241876
code_n32_k16_cw3_006_q00,code_n32_k16_cw3_006,q00,test,0.18,32,16,16,0.5,0.32000000000000006,3,0.1875,6.0,9.5,1.0,12.0,3.0,0.0,3.0,3.0,1,0,2,0,1,32,0,0,12,0,242792,exact_all,2,1,2,19,139,41416,exact,2,1,30,446,0.0324,0.0058319999999999995,0.0010497599999999998,0.00018895679999999997,0.0324,0.011663999999999999,0.01994544,0.026264995199999995,6.532258064516129e-05,2.3516129032258062e-06,5.546562847608452e-07,1.3042763387891307e-07,0.0324,0.17495999999999998,0.46819295999999994,0.0902744352,0.0864294399637862,6.835927746702685e-05,6.835694107809424e-05,0.6755529599999999,0.5161432361707727
code_n32_k16_cw3_006_q01,code_n32_k16_cw3_006,q01,test,0.24,32,16,16,0.5,0.26,3,0.1875,6.0,9.5,1.0,12.0,3.0,0.0,3.0,3.0,1,0,2,0,1,32,0,0,12,0,242792,exact_all,2,1,2,19,139,41416,exact,2,1,30,446,0.0576,0.013823999999999998,0.0033177599999999995,0.0007962623999999999,0.0576,0.027647999999999995,0.06303743999999999,0.11068047359999998,0.0001161290322580645,5.5741935483870956e-06,1.7529877641824245e-06,5.496209756872715e-07,0.0576,0.4147199999999999,1.4797209599999999,0.2589659136,0.23029068050983592,0.0001240058345463213,0.00012399814645839248,1.9520409599999997,1.0824967819807176
code_n32_k16_cw3_006_q02,code_n32_k16_cw3_006,q02,test,0.3,32,16,16,0.5,0.19999999999999996,3,0.1875,6.0,9.5,1.0,12.0,3.0,0.0,3.0,3.0,1,0,2,0,1,32,0,0,12,0,242792,exact_all,2,1,2,19,139,41416,exact,2,1,30,446,0.09,0.026999999999999996,0.0081,0.0024299999999999994,0.09,0.05399999999999999,0.15389999999999998,0.3377699999999999,0.0001814516129032258,1.0887096774193547e-05,4.2797552836484975e-06,1.6773101064675031e-06,0.09,0.8099999999999998,3.6125999999999996,0.6356699999999998,0.49205250634261366,0.00019829577506753532,0.00019827611705902092,4.512599999999999,1.707036381197995
code_n32_k16_cw3_006_q03,code_n32_k16_cw3_006,q03,test,0.36,32,16,16,0.5,0.14,3,0.1875,6.0,9.5,1.0,12.0,3.0,0.0,3.0,3.0,1,0,2,0,1,32,0,0,12,0,242792,exact_all,2,1,2,19,139,41416,exact,2,1,30,446,0.1296,0.046655999999999996,0.016796159999999997,0.006046617599999999,0.1296,0.09331199999999999,0.31912704,0.8404798463999998,0.00026129032258064515,1.881290322580645e-05,8.874500556173523e-06,4.173684284125218e-06,0.1296,1.3996799999999998,7.491087359999999,1.3825188863999998,0.8681582836501625,0.00029315141064675034,0.0002931084501677132,9.020367359999998,2.3046197576593097
code_n32_k16_cw3_007_q00,code_n32_k16_cw3_007,q00,train,0.18,32,16,16,0.5,0.32000000000000006,3,0.1875,6.0,6.875,1.0,9.0,3.0,0.0,3.0,3.0,1,0,0,0,3,32,2,0,10,0,242792,exact_all,2,2,0,11,71,41416,exact,2,2,60,875,0.0324,0.0058319999999999995,0.0010497599999999998,0.00018895679999999997,0.0648,0.0,0.011547359999999998,0.013415932799999999,0.00013064516129032258,0.0,3.2111679644048935e-07,6.662130939138725e-08,0.0648,0.34991999999999995,0.9185399999999999,0.08976329279999999,0.08596051008904002,0.00013103289939615445,0.00013102431533564706,1.33326,0.8472664313218871
code_n32_k16_cw3_007_q01,code_n32_k16_cw3_007,q01,train,0.24,32,16,16,0.5,0.26,3,0.1875,6.0,6.875,1.0,9.0,3.0,0.0,3.0,3.0,1,0,0,0,3,32,2,0,10,0,242792,exact_all,2,2,0,11,71,41416,exact,2,2,60,875,0.0576,0.013823999999999998,0.0033177599999999995,0.0007962623999999999,0.1152,0.0,0.03649535999999999,0.056534630399999994,0.000232258064516129,0.0,1.0148876529477194e-06,2.8074164945177176e-07,0.1152,0.8294399999999998,2.9030399999999994,0.2082299904,0.18915647079483425,0.00023355369381852851,0.0002335264244004133,3.847679999999999,1.5785002399878216
code_n32_k16_cw3_007_q02,code_n32_k16_cw3_007,q02,train,0.3,32,16,16,0.5,0.19999999999999996,3,0.1875,6.0,6.875,1.0,9.0,3.0,0.0,3.0,3.0,1,0,0,0,3,32,2,0,10,0,242792,exact_all,2,2,0,11,71,41416,exact,2,2,60,875,0.09,0.026999999999999996,0.0081,0.0024299999999999994,0.18,0.0,0.0891,0.17252999999999996,0.0003629032258064516,0.0,2.4777530589543935e-06,8.567555220085808e-07,0.18,1.6199999999999997,7.0874999999999995,0.44162999999999997,0.3657744178662838,0.0003662377343874146,0.0003661706857183722,8.8875,2.291271333093772
code_n32_k16_cw3_007_q03,code_n32_k16_cw3_007,q03,train,0.36,32,16,16,0.5,0.14,3,0.1875,6.0,6.875,1.0,9.0,3.0,0.0,3.0,3.0,1,0,0,0,3,32,2,0,10,0,242792,exact_all,2,2,0,11,71,41416,exact,2,2,60,875,0.1296,0.046655999999999996,0.016796159999999997,0.006046617599999999,0.2592,0.0,0.18475775999999997,0.42930984959999996,0.0005225806451612903,0.0,5.13786874304783e-06,2.131881900524392e-06,0.2592,2.7993599999999996,14.696639999999999,0.8732676095999999,0.6276842907786212,0.0005298503958048625,0.0005297100746478544,17.7552,2.931471047299973
code_n32_k16_cw3_008_q00,code_n32_k16_cw3_008,q00,test,0.18,32,16,16,0.5,0.32000000000000006,3,0.1875,6.0,3.125,2.0,9.0,3.0,0.0,3.0,3.0,0,0,1,0,1,32,1,0,13,0,242792,exact_all,2,1,1,7,35,41416,exact,2,1,30,439,0.0324,0.0058319999999999995,0.0010497599999999998,0.00018895679999999997,0.0324,0.0058319999999999995,0.0073483199999999985,0.006613487999999999,6.532258064516129e-05,1.1758064516129031e-06,2.0434705228031142e-07,3.284149054505005e-08,0.0324,0.17495999999999998,0.4608446399999999,0.052193807999999994,0.05087732548448098,6.673557563959955e-05,6.673334892013863e-05,0.6682046399999999,0.5117479822625803
code_n32_k16_cw3_008_q01,code_n32_k16_cw3_008,q01,test,0.24,32,16,16,0.5,0.26,3,0.1875,6.0,3.125,2.0,9.0,3.0,0.0,3.0,3.0,0,0,1,0,1,32,1,0,13,0,242792,exact_all,2,1,1,7,35,41416,exact,2,1,30,439,0.0576,0.013823999999999998,0.0033177599999999995,0.0007962623999999999,0.0576,0.013823999999999998,0.023224319999999996,0.027869183999999995,0.0001161290322580645,2.7870967741935478e-06,6.458375973303669e-07,1.3839377085650722e-07,0.0576,0.4147199999999999,1.4564966399999997,0.12251750399999999,0.11557393427661064,0.00011970036040044492,0.00011969319688394955,1.9288166399999995,1.0745984643155342
code_n32_k16_cw3_008_q02,code_n32_k16_cw3_008,q02,test,0.3,32,16,16,0.5,0.19999999999999996,3,0.1875,6.0,3.125,2.0,9.0,3.0,0.0,3.0,3.0,0,0,1,0,1,32,1,0,13,0,242792,exact_all,2,1,1,7,35,41416,exact,2,1,30,439,0.09,0.026999999999999996,0.0081,0.0024299999999999994,0.09,0.026999999999999996,0.0567,0.08504999999999999,0.0001814516129032258,5.4435483870967734e-06,1.5767519466073413e-06,4.223442714126807e-07,0.09,0.8099999999999998,3.5559,0.25875,0.23011916505063498,0.00018889425750834258,0.00018887641923441242,4.4559,1.6966975919274452
code_n32_k16_cw3_008_q03,code_n32_k16_cw3_008,q03,test,0.36,32,16,16,0.5,0.14,3,0.1875,6.0,3.125,2.0,9.0,3.0,0.0,3.0,3.0,0,0,1,0,1,32,1,0,13,0,242792,exact_all,2,1,1,7,35,41416,exact,2,1,30,439,0.1296,0.046655999999999996,0.016796159999999997,0.006046617599999999,0.1296,0.046655999999999996,0.11757311999999998,0.21163161599999997,0.00026129032258064515,9.406451612903225e-06,3.2695528364849827e-06,1.0509276974416016e-06,0.1296,1.3996799999999998,7.373514239999999,0.5054607359999999,0.4090989882275831,0.00027501725472747497,0.00027497944441444287,8.902794239999999,2.2928169637811506
code_n32_k16_cw3_009_q00,code_n32_k16_cw3_009,q00,test,0.18,32,16,16,0.5,0.32000000000000006,3,0.1875,6.0,4.5,1.0,9.0,3.0,0.0,3.0,3.0,1,0,0,0,1,32,2,0,12,0,242792,exact_all,3,0,3,8,52,41416,exact,4,0,0,5,0.0324,0.0058319999999999995,0.0010497599999999998,0.00018895679999999997,0.0,0.017495999999999998,0.008398079999999999,0.009825753599999999,0.0,3.5274193548387096e-06,2.3353948832035592e-07,4.87930716669315e-08,0.0,0.0,0.0052488,0.035719833599999994,0.03509667637623402,3.809751914825997e-06,3.8097446577396027e-06,0.0052488,0.005235073061631587
code_n32_k16_cw3_009_q01,code_n32_k16_cw3_009,q01,test,0.24,32,16,16,0.5,0.26,3,0.1875,6.0,4.5,1.0,9.0,3.0,0.0,3.0,3.0,1,0,0,0,1,32,2,0,12,0,242792,exact_all,3,0,3,8,52,41416,exact,4,0,0,5,0.0576,0.013823999999999998,0.0033177599999999995,0.0007962623999999999,0.0,0.041471999999999995,0.026542079999999996,0.041405644799999995,0.0,8.361290322580645e-06,7.381001112347052e-07,2.0561360241538214e-07,0.0,0.0,0.016588799999999997,0.10941972479999998,0.10383710818167922,9.305004036230732e-06,9.304960744949225e-06,0.016588799999999997,0.01645270885409976
code_n32_k16_cw3_009_q02,code_n32_k16_cw3_009,q02,test,0.3,32,16,16,0.5,0.19999999999999996,3,0.1875,6.0,4.5,1.0,9.0,3.0,0.0,3.0,3.0,1,0,0,0,1,32,2,0,12,0,242792,exact_all,3,0,3,8,52,41416,exact,4,0,0,5,0.09,0.026999999999999996,0.0081,0.0024299999999999994,0.0,0.08099999999999999,0.0648,0.12635999999999997,0.0,1.6330645161290322e-05,1.8020022246941046e-06,6.274829175274112e-07,0.0,0.0,0.040499999999999994,0.27215999999999996,0.24071624317103626,1.8760130303511836e-05,1.875995433446813e-05,0.040499999999999994,0.03970136685155206
