row_id,graph_id,q_id,split,sample_index,sample_seed,failed_edge_indices,disconnected
g_n12_m24_k2_004_q01,g_n12_m24_k2_004,q01,train,31,1805569201,"[2, 6, 7, 8, 9, 11, 12, 22]",0
g_n12_m24_k2_004_q02,g_n12_m24_k2_004,q02,train,0,1053189149,"[4, 5, 6, 7, 12, 14, 17, 19, 20, 23]",0
g_n12_m24_k2_004_q02,g_n12_m24_k2_004,q02,train,1,1054189152,"[1, 8, 12, 22, 23]",0
g_n12_m24_k2_004_q02,g_n12_m24_k2_004,q02,train,2,1055189155,"[4, 10, 12, 14, 15, 16]",0
g_n12_m24_k2_004_q02,g_n12_m24_k2_004,q02,train,3,1056189158,"[0, 5, 6, 14, 17, 23]",0
g_n12_m24_k2_004_q02,g_n12_m24_k2_004,q02,train,4,1057189161,"[5, 6, 8, 9, 10, 11, 13, 14, 16, 18, 19, 21]",0
g_n12_m24_k2_004_q02,g_n12_m24_k2_004,q02,train,5,1058189164,"[0, 1, 2, 12, 20, 23]",0
g_n12_m24_k2_004_q02,g_n12_m24_k2_004,q02,train,6,1059189167,"[2, 5, 8, 9, 11, 12, 18]",0
g_n12_m24_k2_004_q02,g_n12_m24_k2_004,q02,train,7,1060189170,"[1, 7, 8, 9, 10, 12, 17, 19, 23]",0
g_n12_m24_k2_004_q02,g_n12_m24_k2_004,q02,train,8,1061189173,"[0, 2, 4, 9, 11, 14, 19, 22]",0
g_n12_m24_k2_004_q02,g_n12_m24_k2_004,q02,train,9,1062189176,"[1, 2, 3, 14, 15, 18, 21]",0
g_n12_m24_k2_004_q02,g_n12_m24_k2_004,q02,train,10,1063189179,"[1, 3, 7, 9, 12, 14, 15, 16]",0
g_n12_m24_k2_004_q02,g_n12_m24_k2_004,q02,train,11,1064189182,"[4, 6, 7, 10, 12, 13, 16, 18, 20, 21]",0
g_n12_m24_k2_004_q02,g_n12_m24_k2_004,q02,train,12,1065189185,"[1, 3, 4, 5, 9, 10, 11, 20, 22]",1
g_n12_m24_k2_004_q02,g_n12_m24_k2_004,q02,train,13,1066189188,"[0, 1, 2, 3, 13, 18, 19, 22, 23]",1
g_n12_m24_k2_004_q02,g_n12_m24_k2_004,q02,train,14,1067189191,"[2, 3, 4, 6, 7, 8, 13, 17, 20, 21, 23]",0
g_n12_m24_k2_004_q02,g_n12_m24_k2_004,q02,train,15,1068189194,"[1, 2, 6, 8, 12, 15, 17]",0
g_n12_m24_k2_004_q02,g_n12_m24_k2_004,q02,train,16,1069189197,"[1, 6, 9, 11, 15, 16, 19, 22]",0
g_n12_m24_k2_004_q02,g_n12_m24_k2_004,q02,train,17,1070189200,"[7, 8, 13, 18, 20, 23]",0
g_n12_m24_k2_004_q02,g_n12_m24_k2_004,q02,train,18,1071189203,"[5, 15, 18, 20, 22]",0
g_n12_m24_k2_004_q02,g_n12_m24_k2_004,q02,train,19,1072189206,"[12, 16, 21]",0
g_n12_m24_k2_004_q02,g_n12_m24_k2_004,q02,train,20,1073189209,"[1, 2, 4, 7, 9, 12, 13, 16]",0
g_n12_m24_k2_004_q02,g_n12_m24_k2_004,q02,train,21,1074189212,"[2, 5, 6, 7, 9, 10, 12, 13, 18, 22]",0
g_n12_m24_k2_004_q02,g_n12_m24_k2_004,q02,train,22,1075189215,"[2, 3, 6, 8, 11, 12, 15, 16, 17, 21, 23]",1
g_n12_m24_k2_004_q02,g_n12_m24_k2_004,q02,train,23,1076189218,"[5, 9, 10, 14, 15, 17, 18, 22, 23]",0
g_n12_m24_k2_004_q02,g_n12_m24_k2_004,q02,train,24,1077189221,"[0, 4, 7, 8, 11, 12, 15, 20, 21, 22]",0
g_n12_m24_k2_004_q02,g_n12_m24_k2_004,q02,train,25,1078189224,"[8, 9, 14, 15, 16, 19, 21, 23]",0
g_n12_m24_k2_004_q02,g_n12_m24_k2_004,q02,train,26,1079189227,"[0, 1, 2, 3, 5, 7, 8, 13, 14, 15]",1
g_n12_m24_k2_004_q02,g_n12_m24_k2_004,q02,train,27,1080189230,"[0, 5, 15, 19, 21]",0
g_n12_m24_k2_004_q02,g_n12_m24_k2_004,q02,train,28,1081189233,"[1, 5, 8, 20]",0
g_n12_m24_k2_004_q02,g_n12_m24_k2_004,q02,train,29,1082189236,"[2, 3, 7, 9, 12, 13, 17, 23]",0
g_n12_m24_k2_004_q02,g_n12_m24_k2_004,q02,train,30,1083189239,"[0, 10, 12, 16, 23]",0
g_n12_m24_k2_004_q02,g_n12_m24_k2_004,q02,train,31,1084189242,"[5, 11, 17]",0
g_n12_m24_k3_000_q00,g_n12_m24_k3_000,q00,train,0,3079845350,"[0, 14, 17]",0
g_n12_m24_k3_000_q00,g_n12_m24_k3_000,q00,train,1,3080845353,"[4, 7, 9]",0
g_n12_m24_k3_000_q00,g_n12_m24_k3_000,q00,train,2,3081845356,"[1, 20]",0
g_n12_m24_k3_000_q00,g_n12_m24_k3_000,q00,train,3,3082845359,"[3, 6, 8, 11]",0
g_n12_m24_k3_000_q00,g_n12_m24_k3_000,q00,train,4,3083845362,"[9, 10, 21]",0
g_n12_m24_k3_000_q00,g_n12_m24_k3_000,q00,train,5,3084845365,"[3, 9, 15]",0
g_n12_m24_k3_000_q00,g_n12_m24_k3_000,q00,train,6,3085845368,[12],0
g_n12_m24_k3_000_q00,g_n12_m24_k3_000,q00,train,7,3086845371,"[2, 8, 13]",0
g_n12_m24_k3_000_q00,g_n12_m24_k3_000,q00,train,8,3087845374,"[4, 7, 10, 13]",0
g_n12_m24_k3_000_q00,g_n12_m24_k3_000,q00,train,9,3088845377,"[0, 7, 11, 19]",0
g_n12_m24_k3_000_q00,g_n12_m24_k3_000,q00,train,10,3089845380,"[6, 9]",0
g_n12_m24_k3_000_q00,g_n12_m24_k3_000,q00,train,11,3090845383,[16],0
g_n12_m24_k3_000_q00,g_n12_m24_k3_000,q00,train,12,3091845386,[1],0
g_n12_m24_k3_000_q00,g_n12_m24_k3_000,q00,train,13,3092845389,[],0
g_n12_m24_k3_000_q00,g_n12_m24_k3_000,q00,train,14,3093845392,"[5, 19]",0
g_n12_m24_k3_000_q00,g_n12_m24_k3_000,q00,train,15,3094845395,[],0
g_n12_m24_k3_000_q00,g_n12_m24_k3_000,q00,train,16,3095845398,"[0, 1, 4, 9, 16, 17, 23]",0
g_n12_m24_k3_000_q00,g_n12_m24_k3_000,q00,train,17,3096845401,"[1, 11]",0
g_n12_m24_k3_000_q00,g_n12_m24_k3_000,q00,train,18,3097845404,"[0, 6, 13, 16, 21]",0
g_n12_m24_k3_000_q00,g_n12_m24_k3_000,q00,train,19,3098845407,"[3, 8, 20, 23]",0
g_n12_m24_k3_000_q00,g_n12_m24_k3_000,q00,train,20,3099845410,"[4, 10, 19, 20]",0
g_n12_m24_k3_000_q00,g_n12_m24_k3_000,q00,train,21,3100845413,"[5, 17]",0
g_n12_m24_k3_000_q00,g_n12_m24_k3_000,q00,train,22,3101845416,[0],0
g_n12_m24_k3_000_q00,g_n12_m24_k3_000,q00,train,23,3102845419,"[17, 23]",0
g_n12_m24_k3_000_q00,g_n12_m24_k3_000,q00,train,24,3103845422,[14],0
g_n12_m24_k3_000_q00,g_n12_m24_k3_000,q00,train,25,3104845425,"[3, 10, 17]",0
g_n12_m24_k3_000_q00,g_n12_m24_k3_000,q00,train,26,3105845428,"[7, 11, 12]",0
g_n12_m24_k3_000_q00,g_n12_m24_k3_000,q00,train,27,3106845431,[23],0
g_n12_m24_k3_000_q00,g_n12_m24_k3_000,q00,train,28,3107845434,[2],0
g_n12_m24_k3_000_q00,g_n12_m24_k3_000,q00,train,29,3108845437,"[9, 13]",0
g_n12_m24_k3_000_q00,g_n12_m24_k3_000,q00,train,30,3109845440,"[0, 4, 11, 19]",0
g_n12_m24_k3_000_q00,g_n12_m24_k3_000,q00,train,31,3110845443,"[14, 15, 18]",0
g_n12_m24_k3_000_q01,g_n12_m24_k3_000,q01,train,0,2358465391,"[1, 4, 10, 11, 12, 17, 18, 19, 20, 21, 23]",0
g_n12_m24_k3_000_q01,g_n12_m24_k3_000,q01,train,1,2359465394,"[0, 4, 7, 10, 13, 14, 19, 21, 23]",0
g_n12_m24_k3_000_q01,g_n12_m24_k3_000,q01,train,2,2360465397,"[2, 13, 14, 17, 22]",0
g_n12_m24_k3_000_q01,g_n12_m24_k3_000,q01,train,3,2361465400,"[7, 14, 16, 17, 18]",0
g_n12_m24_k3_000_q01,g_n12_m24_k3_000,q01,train,4,2362465403,"[4, 5, 6, 11, 14, 19, 22]",0
g_n12_m24_k3_000_q01,g_n12_m24_k3_000,q01,train,5,2363465406,"[5, 6, 10, 16, 19]",0
g_n12_m24_k3_000_q01,g_n12_m24_k3_000,q01,train,6,2364465409,"[8, 11, 13, 17]",0
g_n12_m24_k3_000_q01,g_n12_m24_k3_000,q01,train,7,2365465412,"[0, 12, 14, 19]",0
g_n12_m24_k3_000_q01,g_n12_m24_k3_000,q01,train,8,2366465415,"[3, 4, 6, 7, 8, 9, 13, 21, 22]",0
g_n12_m24_k3_000_q01,g_n12_m24_k3_000,q01,train,9,2367465418,"[5, 6, 12, 13, 19, 21]",0
g_n12_m24_k3_000_q01,g_n12_m24_k3_000,q01,train,10,2368465421,"[6, 12, 13, 21]",0
g_n12_m24_k3_000_q01,g_n12_m24_k3_000,q01,train,11,2369465424,"[3, 7, 17]",0
g_n12_m24_k3_000_q01,g_n12_m24_k3_000,q01,train,12,2370465427,"[5, 22]",0
g_n12_m24_k3_000_q01,g_n12_m24_k3_000,q01,train,13,2371465430,"[2, 4, 10, 12, 15, 18, 19]",0
g_n12_m24_k3_000_q01,g_n12_m24_k3_000,q01,train,14,2372465433,"[0, 4, 5, 6]",0
g_n12_m24_k3_000_q01,g_n12_m24_k3_000,q01,train,15,2373465436,"[0, 1, 4, 8, 9, 10, 13, 23]",0
g_n12_m24_k3_000_q01,g_n12_m24_k3_000,q01,train,16,2374465439,"[5, 9, 16, 22]",0
g_n12_m24_k3_000_q01,g_n12_m24_k3_000,q01,train,17,2375465442,"[0, 4, 5, 8, 12, 14, 17, 18, 22]",0
g_n12_m24_k3_000_q01,g_n12_m24_k3_000,q01,train,18,2376465445,"[3, 4, 16, 18, 20, 21, 23]",0
g_n12_m24_k3_000_q01,g_n12_m24_k3_000,q01,train,19,2377465448,"[4, 22, 23]",0
g_n12_m24_k3_000_q01,g_n12_m24_k3_000,q01,train,20,2378465451,"[5, 10, 18, 19, 20, 22]",0
g_n12_m24_k3_000_q01,g_n12_m24_k3_000,q01,train,21,2379465454,"[0, 1, 4, 7, 8, 16, 21]",0
g_n12_m24_k3_000_q01,g_n12_m24_k3_000,q01,train,22,2380465457,"[8, 9, 12, 13, 19]",0
g_n12_m24_k3_000_q01,g_n12_m24_k3_000,q01,train,23,2381465460,"[0, 1, 8, 9, 15]",0
g_n12_m24_k3_000_q01,g_n12_m24_k3_000,q01,train,24,2382465463,"[0, 4, 7, 8, 9, 14, 19, 23]",0
g_n12_m24_k3_000_q01,g_n12_m24_k3_000,q01,train,25,2383465466,"[2, 3, 6, 7, 13, 20]",0
g_n12_m24_k3_000_q01,g_n12_m24_k3_000,q01,train,26,2384465469,"[0, 9, 12, 16, 23]",0
g_n12_m24_k3_000_q01,g_n12_m24_k3_000,q01,train,27,2385465472,"[10, 11, 20, 22, 23]",0
g_n12_m24_k3_000_q01,g_n12_m24_k3_000,q01,train,28,2386465475,"[10, 12, 14, 15, 17, 19]",0
g_n12_m24_k3_000_q01,g_n12_m24_k3_000,q01,train,29,2387465478,"[3, 6, 17, 19, 20]",0
g_n12_m24_k3_000_q01,g_n12_m24_k3_000,q01,train,30,2388465481,"[3, 12, 16, 17, 19, 21, 23]",0
g_n12_m24_k3_000_q01,g_n12_m24_k3_000,q01,train,31,2389465484,"[1, 5, 12, 15, 18, 20]",0
g_n12_m24_k3_000_q02,g_n12_m24_k3_000,q02,train,0,1637085432,"[0, 2, 15, 16, 21]",0
g_n12_m24_k3_000_q02,g_n12_m24_k3_000,q02,train,1,1638085435,"[0, 5, 11, 12, 14, 15, 16, 17]",0
g_n12_m24_k3_000_q02,g_n12_m24_k3_000,q02,train,2,1639085438,"[0, 1, 2, 3, 4, 6, 12, 14, 17, 21, 23]",1
g_n12_m24_k3_000_q02,g_n12_m24_k3_000,q02,train,3,1640085441,"[3, 7, 10, 11, 13, 19, 22, 23]",0
g_n12_m24_k3_000_q02,g_n12_m24_k3_000,q02,train,4,1641085444,"[1, 2, 5, 6, 7, 9, 12, 13, 15, 16, 17, 18]",0
g_n12_m24_k3_000_q02,g_n12_m24_k3_000,q02,train,5,1642085447,"[0, 3, 12, 21, 22]",0
g_n12_m24_k3_000_q02,g_n12_m24_k3_000,q02,train,6,1643085450,"[0, 1, 2, 4, 7, 13, 15, 18, 23]",1
g_n12_m24_k3_000_q02,g_n12_m24_k3_000,q02,train,7,1644085453,"[1, 9, 13, 16, 19, 21, 22]",0
g_n12_m24_k3_000_q02,g_n12_m24_k3_000,q02,train,8,1645085456,"[0, 2, 3, 5, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 18, 19, 20]",1
g_n12_m24_k3_000_q02,g_n12_m24_k3_000,q02,train,9,1646085459,"[0, 1, 5, 6, 7, 9, 12, 15, 16, 18]",0
g_n12_m24_k3_000_q02,g_n12_m24_k3_000,q02,train,10,1647085462,"[0, 3, 5, 8, 10, 11, 12, 14, 16, 19, 21]",1
g_n12_m24_k3_000_q02,g_n12_m24_k3_000,q02,train,11,1648085465,"[4, 5, 7, 9, 13, 14, 20, 22, 23]",0
g_n12_m24_k3_000_q02,g_n12_m24_k3_000,q02,train,12,1649085468,"[5, 10, 18, 21, 22, 23]",0
g_n12_m24_k3_000_q02,g_n12_m24_k3_000,q02,train,13,1650085471,"[1, 9, 15, 20, 21, 22]",0
g_n12_m24_k3_000_q02,g_n12_m24_k3_000,q02,train,14,1651085474,"[1, 4, 10, 15, 17, 19, 22]",0
g_n12_m24_k3_000_q02,g_n12_m24_k3_000,q02,train,15,1652085477,"[2, 3, 6, 7, 14, 15, 16, 18, 19]",0
g_n12_m24_k3_000_q02,g_n12_m24_k3_000,q02,train,16,1653085480,"[5, 7, 9, 10, 11, 14, 16]",0
g_n12_m24_k3_000_q02,g_n12_m24_k3_000,q02,train,17,1654085483,"[2, 4, 9, 12, 16, 17, 18, 23]",0
g_n12_m24_k3_000_q02,g_n12_m24_k3_000,q02,train,18,1655085486,"[10, 11, 13, 16]",0
g_n12_m24_k3_000_q02,g_n12_m24_k3_000,q02,train,19,1656085489,"[3, 4, 9, 13, 18, 19, 21, 22]",0
g_n12_m24_k3_000_q02,g_n12_m24_k3_000,q02,train,20,1657085492,"[3, 5, 6, 11, 13, 15, 18, 19, 21, 22]",0
g_n12_m24_k3_000_q02,g_n12_m24_k3_000,q02,train,21,1658085495,"[3, 5, 8, 9, 12, 14, 16, 21]",0
g_n12_m24_k3_000_q02,g_n12_m24_k3_000,q02,train,22,1659085498,"[0, 1, 5, 7, 19, 21, 22]",0
g_n12_m24_k3_000_q02,g_n12_m24_k3_000,q02,train,23,1660085501,"[3, 8, 11, 13, 17, 18, 19, 21, 23]",0
g_n12_m24_k3_000_q02,g_n12_m24_k3_000,q02,train,24,1661085504,"[1, 5, 12, 14, 21, 22]",0
g_n12_m24_k3_000_q02,g_n12_m24_k3_000,q02,train,25,1662085507,"[1, 13, 14, 18, 22]",0
g_n12_m24_k3_000_q02,g_n12_m24_k3_000,q02,train,26,1663085510,"[5, 9, 12, 13, 14, 15, 18, 19, 20]",0
g_n12_m24_k3_000_q02,g_n12_m24_k3_000,q02,train,27,1664085513,"[2, 4, 6, 9, 11, 15, 17, 20, 22]",0
g_n12_m24_k3_000_q02,g_n12_m24_k3_000,q02,train,28,1665085516,"[3, 4, 5, 12, 22]",0
g_n12_m24_k3_000_q02,g_n12_m24_k3_000,q02,train,29,1666085519,"[10, 13, 14, 15, 17, 18, 20, 23]",0
g_n12_m24_k3_000_q02,g_n12_m24_k3_000,q02,train,30,1667085522,"[0, 1, 5, 9, 18, 19, 20, 22]",0
g_n12_m24_k3_000_q02,g_n12_m24_k3_000,q02,train,31,1668085525,"[0, 4, 6, 9, 12, 15, 17, 18, 19, 20, 21, 23]",0
g_n12_m24_k3_001_q00,g_n12_m24_k3_001,q00,train,0,3663741633,[23],0
g_n12_m24_k3_001_q00,g_n12_m24_k3_001,q00,train,1,3664741636,"[1, 23]",0
g_n12_m24_k3_001_q00,g_n12_m24_k3_001,q00,train,2,3665741639,"[1, 4, 8, 10, 19]",0
g_n12_m24_k3_001_q00,g_n12_m24_k3_001,q00,train,3,3666741642,"[6, 11, 12, 16, 22, 23]",0
g_n12_m24_k3_001_q00,g_n12_m24_k3_001,q00,train,4,3667741645,"[5, 18]",0
g_n12_m24_k3_001_q00,g_n12_m24_k3_001,q00,train,5,3668741648,"[11, 12]",0
g_n12_m24_k3_001_q00,g_n12_m24_k3_001,q00,train,6,3669741651,[19],0
g_n12_m24_k3_001_q00,g_n12_m24_k3_001,q00,train,7,3670741654,"[0, 6, 9]",0
g_n12_m24_k3_001_q00,g_n12_m24_k3_001,q00,train,8,3671741657,"[4, 5, 21]",0
g_n12_m24_k3_001_q00,g_n12_m24_k3_001,q00,train,9,3672741660,"[2, 6, 7, 19]",0
g_n12_m24_k3_001_q00,g_n12_m24_k3_001,q00,train,10,3673741663,[],0
g_n12_m24_k3_001_q00,g_n12_m24_k3_001,q00,train,11,3674741666,"[4, 11, 12, 16]",0
g_n12_m24_k3_001_q00,g_n12_m24_k3_001,q00,train,12,3675741669,"[7, 19]",0
g_n12_m24_k3_001_q00,g_n12_m24_k3_001,q00,train,13,3676741672,"[5, 13, 20, 23]",0
g_n12_m24_k3_001_q00,g_n12_m24_k3_001,q00,train,14,3677741675,"[6, 13, 18, 20, 22]",0
g_n12_m24_k3_001_q00,g_n12_m24_k3_001,q00,train,15,3678741678,[],0
g_n12_m24_k3_001_q00,g_n12_m24_k3_001,q00,train,16,3679741681,"[13, 17, 18]",0
g_n12_m24_k3_001_q00,g_n12_m24_k3_001,q00,train,17,3680741684,[19],0
g_n12_m24_k3_001_q00,g_n12_m24_k3_001,q00,train,18,3681741687,"[6, 7, 10, 15]",0
g_n12_m24_k3_001_q00,g_n12_m24_k3_001,q00,train,19,3682741690,"[1, 7, 20]",0
g_n12_m24_k3_001_q00,g_n12_m24_k3_001,q00,train,20,3683741693,"[2, 12, 21]",0
g_n12_m24_k3_001_q00,g_n12_m24_k3_001,q00,train,21,3684741696,[2],0
g_n12_m24_k3_001_q00,g_n12_m24_k3_001,q00,train,22,3685741699,"[6, 11, 21]",0
g_n12_m24_k3_001_q00,g_n12_m24_k3_001,q00,train,23,3686741702,[],0
g_n12_m24_k3_001_q00,g_n12_m24_k3_001,q00,train,24,3687741705,[],0
g_n12_m24_k3_001_q00,g_n12_m24_k3_001,q00,train,25,3688741708,"[3, 18, 20]",0
g_n12_m24_k3_001_q00,g_n12_m24_k3_001,q00,train,26,3689741711,"[2, 6, 9, 10, 17, 19, 22]",0
g_n12_m24_k3_001_q00,g_n12_m24_k3_001,q00,train,27,3690741714,"[1, 8, 23]",0
g_n12_m24_k3_001_q00,g_n12_m24_k3_001,q00,train,28,3691741717,"[16, 17, 23]",0
g_n12_m24_k3_001_q00,g_n12_m24_k3_001,q00,train,29,3692741720,"[3, 7, 18]",0
g_n12_m24_k3_001_q00,g_n12_m24_k3_001,q00,train,30,3693741723,"[19, 21]",0
g_n12_m24_k3_001_q00,g_n12_m24_k3_001,q00,train,31,3694741726,"[1, 14, 20]",0
g_n12_m24_k3_001_q01,g_n12_m24_k3_001,q01,train,0,2942361674,"[6, 12, 15, 18, 20]",0
g_n12_m24_k3_001_q01,g_n12_m24_k3_001,q01,train,1,2943361677,"[4, 9, 22]",0
g_n12_m24_k3_001_q01,g_n12_m24_k3_001,q01,train,2,2944361680,"[3, 8, 18, 19]",0
g_n12_m24_k3_001_q01,g_n12_m24_k3_001,q01,train,3,2945361683,"[4, 5, 7, 9, 13, 17]",0
g_n12_m24_k3_001_q01,g_n12_m24_k3_001,q01,train,4,2946361686,"[7, 12, 17]",0
g_n12_m24_k3_001_q01,g_n12_m24_k3_001,q01,train,5,2947361689,"[17, 20, 22, 23]",0
g_n12_m24_k3_001_q01,g_n12_m24_k3_001,q01,train,6,2948361692,"[3, 4, 6, 13, 15, 18]",0
g_n12_m24_k3_001_q01,g_n12_m24_k3_001,q01,train,7,2949361695,"[0, 2, 5, 7, 18, 19]",0
g_n12_m24_k3_001_q01,g_n12_m24_k3_001,q01,train,8,2950361698,"[3, 8, 9, 11, 18, 19]",0
g_n12_m24_k3_001_q01,g_n12_m24_k3_001,q01,train,9,2951361701,"[1, 2, 6, 9, 12, 17, 18, 19, 20]",0
g_n12_m24_k3_001_q01,g_n12_m24_k3_001,q01,train,10,2952361704,"[1, 5, 11, 13, 16, 18]",0
g_n12_m24_k3_001_q01,g_n12_m24_k3_001,q01,train,11,2953361707,"[9, 15]",0
g_n12_m24_k3_001_q01,g_n12_m24_k3_001,q01,train,12,2954361710,"[0, 1, 4, 9, 13, 14, 18]",0
g_n12_m24_k3_001_q01,g_n12_m24_k3_001,q01,train,13,2955361713,"[4, 8, 11]",0
g_n12_m24_k3_001_q01,g_n12_m24_k3_001,q01,train,14,2956361716,"[2, 3, 4, 5, 6, 10, 11, 13, 14, 16, 21, 22]",0
g_n12_m24_k3_001_q01,g_n12_m24_k3_001,q01,train,15,2957361719,"[6, 7, 8, 17, 22]",0
g_n12_m24_k3_001_q01,g_n12_m24_k3_001,q01,train,16,2958361722,"[7, 14]",0
g_n12_m24_k3_001_q01,g_n12_m24_k3_001,q01,train,17,2959361725,"[9, 15, 17, 20, 22]",0
g_n12_m24_k3_001_q01,g_n12_m24_k3_001,q01,train,18,2960361728,"[6, 10, 11, 12, 13, 21, 22]",0
g_n12_m24_k3_001_q01,g_n12_m24_k3_001,q01,train,19,2961361731,"[2, 3, 8, 10, 18, 19]",0
g_n12_m24_k3_001_q01,g_n12_m24_k3_001,q01,train,20,2962361734,"[12, 14]",0
g_n12_m24_k3_001_q01,g_n12_m24_k3_001,q01,train,21,2963361737,"[5, 9, 12, 16, 18, 22]",0
g_n12_m24_k3_001_q01,g_n12_m24_k3_001,q01,train,22,2964361740,"[3, 6, 15, 16, 20]",0
g_n12_m24_k3_001_q01,g_n12_m24_k3_001,q01,train,23,2965361743,"[4, 7, 14, 18, 19, 21]",0
g_n12_m24_k3_001_q01,g_n12_m24_k3_001,q01,train,24,2966361746,"[3, 6, 7, 11, 18, 19, 21]",0
g_n12_m24_k3_001_q01,g_n12_m24_k3_001,q01,train,25,2967361749,"[1, 2, 5, 7, 14]",0
g_n12_m24_k3_001_q01,g_n12_m24_k3_001,q01,train,26,2968361752,"[3, 4, 7, 11, 17, 21, 23]",0
g_n12_m24_k3_001_q01,g_n12_m24_k3_001,q01,train,27,2969361755,"[3, 7, 11, 17, 23]",0
g_n12_m24_k3_001_q01,g_n12_m24_k3_001,q01,train,28,2970361758,"[1, 3, 4, 5, 7, 8, 11, 12, 15]",0
g_n12_m24_k3_001_q01,g_n12_m24_k3_001,q01,train,29,2971361761,"[0, 6, 10, 13, 17]",0
g_n12_m24_k3_001_q01,g_n12_m24_k3_001,q01,train,30,2972361764,"[0, 4, 6, 7, 10, 19, 22]",0
g_n12_m24_k3_001_q01,g_n12_m24_k3_001,q01,train,31,2973361767,"[4, 5, 6, 8, 9, 11, 15, 18, 22]",0
g_n12_m24_k3_001_q02,g_n12_m24_k3_001,q02,train,0,2220981715,"[2, 4, 6, 7, 9, 17, 22]",0
g_n12_m24_k3_001_q02,g_n12_m24_k3_001,q02,train,1,2221981718,"[0, 2, 3, 5, 7, 8, 13, 15, 18, 20]",0
g_n12_m24_k3_001_q02,g_n12_m24_k3_001,q02,train,2,2222981721,"[2, 3, 4, 6, 9, 11, 16, 23]",0
g_n12_m24_k3_001_q02,g_n12_m24_k3_001,q02,train,3,2223981724,"[0, 3, 4, 6, 9, 11, 12, 20]",1
g_n12_m24_k3_001_q02,g_n12_m24_k3_001,q02,train,4,2224981727,"[1, 3, 4, 5, 8, 10, 14, 17, 18, 19, 23]",0
g_n12_m24_k3_001_q02,g_n12_m24_k3_001,q02,train,5,2225981730,"[0, 7, 11, 12, 15, 16, 20, 22]",0
g_n12_m24_k3_001_q02,g_n12_m24_k3_001,q02,train,6,2226981733,"[0, 3, 7, 8, 10, 15, 16, 20, 21, 22]",0
g_n12_m24_k3_001_q02,g_n12_m24_k3_001,q02,train,7,2227981736,"[2, 3, 5, 6, 11, 15, 22]",0
g_n12_m24_k3_001_q02,g_n12_m24_k3_001,q02,train,8,2228981739,"[0, 4, 5, 10, 14, 18, 21]",0
g_n12_m24_k3_001_q02,g_n12_m24_k3_001,q02,train,9,2229981742,"[2, 4, 8, 9, 11, 13, 14, 15, 16, 19]",0
g_n12_m24_k3_001_q02,g_n12_m24_k3_001,q02,train,10,2230981745,"[1, 5, 6, 9, 13, 14, 15, 20]",0
g_n12_m24_k3_001_q02,g_n12_m24_k3_001,q02,train,11,2231981748,"[2, 3, 10, 14, 19, 20, 22]",0
g_n12_m24_k3_001_q02,g_n12_m24_k3_001,q02,train,12,2232981751,"[0, 4, 5, 7, 8, 10, 11, 12, 13, 14, 16, 19, 23]",0
g_n12_m24_k3_001_q02,g_n12_m24_k3_001,q02,train,13,2233981754,"[1, 2, 3, 5, 8, 11, 12, 13, 14, 15, 18, 19, 20, 22]",1
g_n12_m24_k3_001_q02,g_n12_m24_k3_001,q02,train,14,2234981757,"[4, 18, 20]",0
g_n12_m24_k3_001_q02,g_n12_m24_k3_001,q02,train,15,2235981760,"[8, 10, 13, 18, 20]",0
g_n12_m24_k3_001_q02,g_n12_m24_k3_001,q02,train,16,2236981763,"[1, 5, 6, 9, 10, 13, 16, 19, 21, 23]",0
g_n12_m24_k3_001_q02,g_n12_m24_k3_001,q02,train,17,2237981766,"[1, 2, 3, 4, 5, 8, 9, 10, 11, 12, 13, 15, 16, 23]",1
g_n12_m24_k3_001_q02,g_n12_m24_k3_001,q02,train,18,2238981769,"[0, 6, 8, 11, 21]",0
g_n12_m24_k3_001_q02,g_n12_m24_k3_001,q02,train,19,2239981772,"[0, 3, 4, 7, 9, 10, 11, 16, 17, 21, 22, 23]",0
g_n12_m24_k3_001_q02,g_n12_m24_k3_001,q02,train,20,2240981775,"[1, 4, 7, 8, 10, 11, 13, 15, 16, 20, 23]",0
g_n12_m24_k3_001_q02,g_n12_m24_k3_001,q02,train,21,2241981778,"[1, 2, 3, 10, 11, 12, 14, 15, 21, 23]",0
g_n12_m24_k3_001_q02,g_n12_m24_k3_001,q02,train,22,2242981781,"[7, 8, 9, 12, 15, 17, 19, 22, 23]",1
g_n12_m24_k3_001_q02,g_n12_m24_k3_001,q02,train,23,2243981784,"[0, 3, 7, 8, 20, 21, 22]",0
g_n12_m24_k3_001_q02,g_n12_m24_k3_001,q02,train,24,2244981787,"[2, 3, 10, 12, 16, 17]",0
g_n12_m24_k3_001_q02,g_n12_m24_k3_001,q02,train,25,2245981790,"[0, 3, 4, 6, 7, 14, 16, 19, 21]",0
g_n12_m24_k3_001_q02,g_n12_m24_k3_001,q02,train,26,2246981793,"[0, 1, 3, 4, 10, 12, 15, 16, 18, 20, 21]",0
g_n12_m24_k3_001_q02,g_n12_m24_k3_001,q02,train,27,2247981796,"[0, 7, 8, 12, 13, 16, 17, 19, 20, 22]",0
g_n12_m24_k3_001_q02,g_n12_m24_k3_001,q02,train,28,2248981799,"[5, 11, 16, 19, 21, 23]",0
g_n12_m24_k3_001_q02,g_n12_m24_k3_001,q02,train,29,2249981802,"[0, 2, 13]",0
