row_id,code_id,q_id,split,q,n,k,r,rate,capacity_margin,column_weight,parity_check_density,check_degree_mean,check_degree_variance,check_degree_min,check_degree_max,variable_degree_mean,variable_degree_variance,variable_degree_min,variable_degree_max,check_degree_count_1,variable_degree_count_1,check_degree_count_2,variable_degree_count_2,check_degree_count_3,variable_degree_count_3,check_degree_count_4,variable_degree_count_4,check_degree_count_ge5,variable_degree_count_ge5,stopping_subset_tests,stopping_count_status,min_stopping_order,N_stop_2,N_stop_3,N_stop_4,N_stop_5,dependency_subset_tests,dependency_count_status,min_dependency_order,N_dep_2,N_dep_3,N_dep_4,q_power_2,q_power_3,q_power_4,q_power_5,N_stop_2_q2,N_stop_3_q3,N_stop_4_q4,N_stop_5_q5,N_dep_2_q2,N_dep_3_q3,N_dep_4_q4,H_stop_5,log1p_H_stop_5,H_dep_4,log1p_H_dep_4
code_n24_k12_cw3_024_q01,code_n24_k12_cw3_024,q01,train,0.24,24,12,12,0.5,0.26,3,0.25,6.0,6.833333333333333,3.0,10.0,3.0,0.0,3.0,3.0,0,0,0,0,2,24,3,0,7,0,55430,exact_all,3,0,3,17,100,12926,exact,4,0,0,12,0.0576,0.013823999999999998,0.0033177599999999995,0.0007962623999999999,0.0,0.041471999999999995,0.056401919999999994,0.07962623999999999,0.0,0.0,0.039813119999999994,0.17750015999999996,0.16339368278953054,0.039813119999999994,0.03904100469899195
code_n24_k12_cw3_024_q02,code_n24_k12_cw3_024,q02,train,0.3,24,12,12,0.5,0.19999999999999996,3,0.25,6.0,6.833333333333333,3.0,10.0,3.0,0.0,3.0,3.0,0,0,0,0,2,24,3,0,7,0,55430,exact_all,3,0,3,17,100,12926,exact,4,0,0,12,0.09,0.026999999999999996,0.0081,0.0024299999999999994,0.0,0.08099999999999999,0.1377,0.24299999999999994,0.0,0.0,0.0972,0.4616999999999999,0.3796001419131099,0.0972,0.0927614800813111
code_n24_k12_cw3_024_q03,code_n24_k12_cw3_024,q03,train,0.36,24,12,12,0.5,0.14,3,0.25,6.0,6.833333333333333,3.0,10.0,3.0,0.0,3.0,3.0,0,0,0,0,2,24,3,0,7,0,55430,exact_all,3,0,3,17,100,12926,exact,4,0,0,12,0.1296,0.046655999999999996,0.016796159999999997,0.006046617599999999,0.0,0.13996799999999998,0.28553471999999996,0.6046617599999999,0.0,0.0,0.20155391999999997,1.0301644799999998,0.7081168144019196,0.20155391999999997,0.18361565242422082
code_n24_k12_cw3_025_q00,code_n24_k12_cw3_025,q00,train,0.18,24,12,12,0.5,0.32000000000000006,3,0.25,6.0,4.833333333333333,3.0,10.0,3.0,0.0,3.0,3.0,0,0,0,0,2,24,2,0,8,0,55430,exact_all,3,0,3,21,113,12926,exact,4,0,0,13,0.0324,0.0058319999999999995,0.0010497599999999998,0.00018895679999999997,0.0,0.017495999999999998,0.022044959999999995,0.021352118399999998,0.0,0.0,0.013646879999999998,0.060893078399999995,0.05911108018996099,0.013646879999999998,0.013554599941830819
code_n24_k12_cw3_025_q01,code_n24_k12_cw3_025,q01,train,0.24,24,12,12,0.5,0.26,3,0.25,6.0,4.833333333333333,3.0,10.0,3.0,0.0,3.0,3.0,0,0,0,0,2,24,2,0,8,0,55430,exact_all,3,0,3,21,113,12926,exact,4,0,0,13,0.0576,0.013823999999999998,0.0033177599999999995,0.0007962623999999999,0.0,0.041471999999999995,0.06967295999999999,0.08997765119999998,0.0,0.0,0.043130879999999996,0.20112261119999997,0.1832566288111525,0.043130879999999996,0.0422266523264035
code_n24_k12_cw3_025_q02,code_n24_k12_cw3_025,q02,train,0.3,24,12,12,0.5,0.19999999999999996,3,0.25,6.0,4.833333333333333,3.0,10.0,3.0,0.0,3.0,3.0,0,0,0,0,2,24,2,0,8,0,55430,exact_all,3,0,3,21,113,12926,exact,4,0,0,13,0.09,0.026999999999999996,0.0081,0.0024299999999999994,0.0,0.08099999999999999,0.1701,0.27458999999999995,0.0,0.0,0.10529999999999999,0.52569,0.42244676674705284,0.10529999999999999,0.10011679133477265
code_n24_k12_cw3_025_q03,code_n24_k12_cw3_025,q03,train,0.36,24,12,12,0.5,0.14,3,0.25,6.0,4.833333333333333,3.0,10.0,3.0,0.0,3.0,3.0,0,0,0,0,2,24,2,0,8,0,55430,exact_all,3,0,3,21,113,12926,exact,4,0,0,13,0.1296,0.046655999999999996,0.016796159999999997,0.006046617599999999,0.0,0.13996799999999998,0.3527193599999999,0.6832677887999999,0.0,0.0,0.21835007999999997,1.1759551488,0.7774677170165649,0.21835007999999997,0.1974975499931984
code_n24_k12_cw3_026_q00,code_n24_k12_cw3_026,q00,train,0.18,24,12,12,0.5,0.32000000000000006,3,0.25,6.0,6.166666666666667,2.0,11.0,3.0,0.0,3.0,3.0,0,0,1,0,1,24,2,0,8,0,55430,exact_all,2,1,4,23,135,12926,exact,2,1,22,244,0.0324,0.0058319999999999995,0.0010497599999999998,0.00018895679999999997,0.0324,0.023327999999999998,0.024144479999999996,0.025509167999999995,0.0324,0.128304,0.25614143999999994,0.105381648,0.10019065814423479,0.41684543999999996,0.3484328792477328
code_n24_k12_cw3_026_q01,code_n24_k12_cw3_026,q01,train,0.24,24,12,12,0.5,0.26,3,0.25,6.0,6.166666666666667,2.0,11.0,3.0,0.0,3.0,3.0,0,0,1,0,1,24,2,0,8,0,55430,exact_all,2,1,4,23,135,12926,exact,2,1,22,244,0.0576,0.013823999999999998,0.0033177599999999995,0.0007962623999999999,0.0576,0.05529599999999999,0.07630847999999998,0.10749542399999998,0.0576,0.30412799999999995,0.8095334399999998,0.29669990399999996,0.25982250153861225,1.1712614399999999,0.7753083074136438
code_n24_k12_cw3_026_q02,code_n24_k12_cw3_026,q02,train,0.3,24,12,12,0.5,0.19999999999999996,3,0.25,6.0,6.166666666666667,2.0,11.0,3.0,0.0,3.0,3.0,0,0,1,0,1,24,2,0,8,0,55430,exact_all,2,1,4,23,135,12926,exact,2,1,22,244,0.09,0.026999999999999996,0.0081,0.0024299999999999994,0.09,0.10799999999999998,0.1863,0.3280499999999999,0.09,0.5939999999999999,1.9764,0.7123499999999998,0.5378666960770305,2.6603999999999997,1.297572431059086
code_n24_k12_cw3_026_q03,code_n24_k12_cw3_026,q03,train,0.36,24,12,12,0.5,0.14,3,0.25,6.0,6.166666666666667,2.0,11.0,3.0,0.0,3.0,3.0,0,0,1,0,1,24,2,0,8,0,55430,exact_all,2,1,4,23,135,12926,exact,2,1,22,244,0.1296,0.046655999999999996,0.016796159999999997,0.006046617599999999,0.1296,0.18662399999999998,0.38631167999999994,0.8162933759999998,0.1296,1.026432,4.098263039999999,1.5188290559999997,0.9237941332178131,5.254295039999999,1.8332684341301144
code_n24_k12_cw3_027_q00,code_n24_k12_cw3_027,q00,train,0.18,24,12,12,0.5,0.32000000000000006,3,0.25,6.0,3.1666666666666665,3.0,8.0,3.0,0.0,3.0,3.0,0,0,0,0,1,24,2,0,9,0,55430,exact_all,3,0,2,15,85,12926,exact,4,0,0,9,0.0324,0.0058319999999999995,0.0010497599999999998,0.00018895679999999997,0.0,0.011663999999999999,0.015746399999999997,0.016061327999999996,0.0,0.0,0.009447839999999999,0.04347172799999999,0.0425533537325312,0.009447839999999999,0.009403488292718807
code_n24_k12_cw3_027_q01,code_n24_k12_cw3_027,q01,train,0.24,24,12,12,0.5,0.26,3,0.25,6.0,3.1666666666666665,3.0,8.0,3.0,0.0,3.0,3.0,0,0,0,0,1,24,2,0,9,0,55430,exact_all,3,0,2,15,85,12926,exact,4,0,0,9,0.0576,0.013823999999999998,0.0033177599999999995,0.0007962623999999999,0.0,0.027647999999999995,0.04976639999999999,0.06768230399999998,0.0,0.0,0.029859839999999995,0.14509670399999997,0.1354890910817785,0.029859839999999995,0.029422715312235354
code_n24_k12_cw3_027_q02,code_n24_k12_cw3_027,q02,train,0.3,24,12,12,0.5,0.19999999999999996,3,0.25,6.0,3.1666666666666665,3.0,8.0,3.0,0.0,3.0,3.0,0,0,0,0,1,24,2,0,9,0,55430,exact_all,3,0,2,15,85,12926,exact,4,0,0,9,0.09,0.026999999999999996,0.0081,0.0024299999999999994,0.0,0.05399999999999999,0.1215,0.20654999999999996,0.0,0.0,0.07289999999999999,0.38204999999999995,0.32356790414108993,0.07289999999999999,0.07036526266056348
code_n24_k12_cw3_027_q03,code_n24_k12_cw3_027,q03,train,0.36,24,12,12,0.5,0.14,3,0.25,6.0,3.1666666666666665,3.0,8.0,3.0,0.0,3.0,3.0,0,0,0,0,1,24,2,0,9,0,55430,exact_all,3,0,2,15,85,12926,exact,4,0,0,9,0.1296,0.046655999999999996,0.016796159999999997,0.006046617599999999,0.0,0.09331199999999999,0.25194239999999996,0.5139624959999999,0.0,0.0,0.15116543999999998,0.8592168959999998,0.6201553754138516,0.15116543999999998,0.14077485529257536
code_n24_k12_cw3_028_q00,code_n24_k12_cw3_028,q00,train,0.18,24,12,12,0.5,0.32000000000000006,3,0.25,6.0,2.5,4.0,10.0,3.0,0.0,3.0,3.0,0,0,0,0,0,24,1,0,11,0,55430,exact_all,3,0,2,14,53,12926,exact,4,0,0,6,0.0324,0.0058319999999999995,0.0010497599999999998,0.00018895679999999997,0.0,0.011663999999999999,0.014696639999999997,0.010014710399999998,0.0,0.0,0.006298559999999999,0.03637535039999999,0.03572938555574447,0.006298559999999999,0.006278806971330837
code_n24_k12_cw3_028_q01,code_n24_k12_cw3_028,q01,train,0.24,24,12,12,0.5,0.26,3,0.25,6.0,2.5,4.0,10.0,3.0,0.0,3.0,3.0,0,0,0,0,0,24,1,0,11,0,55430,exact_all,3,0,2,14,53,12926,exact,4,0,0,6,0.0576,0.013823999999999998,0.0033177599999999995,0.0007962623999999999,0.0,0.027647999999999995,0.04644863999999999,0.04220190719999999,0.0,0.0,0.019906559999999997,0.11629854719999999,0.11001834359543794,0.019906559999999997,0.019711015256787718
code_n24_k12_cw3_028_q02,code_n24_k12_cw3_028,q02,train,0.3,24,12,12,0.5,0.19999999999999996,3,0.25,6.0,2.5,4.0,10.0,3.0,0.0,3.0,3.0,0,0,0,0,0,24,1,0,11,0,55430,exact_all,3,0,2,14,53,12926,exact,4,0,0,6,0.09,0.026999999999999996,0.0081,0.0024299999999999994,0.0,0.05399999999999999,0.1134,0.12878999999999996,0.0,0.0,0.0486,0.29618999999999995,0.2594291921229008,0.0486,0.04745594115629535
code_n24_k12_cw3_028_q03,code_n24_k12_cw3_028,q03,train,0.36,24,12,12,0.5,0.14,3,0.25,6.0,2.5,4.0,10.0,3.0,0.0,3.0,3.0,0,0,0,0,0,24,1,0,11,0,55430,exact_all,3,0,2,14,53,12926,exact,4,0,0,6,0.1296,0.046655999999999996,0.016796159999999997,0.006046617599999999,0.0,0.09331199999999999,0.23514623999999995,0.32047073279999994,0.0,0.0,0.10077695999999998,0.6489289727999998,0.5001259697571359,0.10077695999999998,0.09601625774534364
code_n24_k12_cw3_029_q00,code_n24_k12_cw3_029,q00,train,0.18,24,12,12,0.5,0.32000000000000006,3,0.25,6.0,6.166666666666667,1.0,11.0,3.0,0.0,3.0,3.0,1,0,0,0,1,24,1,0,9,0,55430,exact_all,2,5,4,14,134,12926,exact,2,5,108,1107,0.0324,0.0058319999999999995,0.0010497599999999998,0.00018895679999999997,0.16199999999999998,0.023327999999999998,0.014696639999999997,0.025320211199999998,0.16199999999999998,0.629856,1.1620843199999997,0.22534485119999997,0.20322231556352538,1.9539403199999996,1.0831399807906812
code_n24_k12_cw3_029_q01,code_n24_k12_cw3_029,q01,train,0.24,24,12,12,0.5,0.26,3,0.25,6.0,6.166666666666667,1.0,11.0,3.0,0.0,3.0,3.0,1,0,0,0,1,24,1,0,9,0,55430,exact_all,2,5,4,14,134,12926,exact,2,5,108,1107,0.0576,0.013823999999999998,0.0033177599999999995,0.0007962623999999999,0.288,0.05529599999999999,0.04644863999999999,0.10669916159999998,0.288,1.4929919999999997,3.672760319999999,0.49644380159999996,0.4030914943812868,5.453752319999999,1.864661716692579
code_n24_k12_cw3_029_q02,code_n24_k12_cw3_029,q02,train,0.3,24,12,12,0.5,0.19999999999999996,3,0.25,6.0,6.166666666666667,1.0,11.0,3.0,0.0,3.0,3.0,1,0,0,0,1,24,1,0,9,0,55430,exact_all,2,5,4,14,134,12926,exact,2,5,108,1107,0.09,0.026999999999999996,0.0081,0.0024299999999999994,0.44999999999999996,0.10799999999999998,0.1134,0.3256199999999999,0.44999999999999996,2.9159999999999995,8.9667,0.9970199999999999,0.691656069406062,12.332699999999999,2.590219664317666
code_n24_k12_cw3_029_q03,code_n24_k12_cw3_029,q03,train,0.36,24,12,12,0.5,0.14,3,0.25,6.0,6.166666666666667,1.0,11.0,3.0,0.0,3.0,3.0,1,0,0,0,1,24,1,0,9,0,55430,exact_all,2,5,4,14,134,12926,exact,2,5,108,1107,0.1296,0.046655999999999996,0.016796159999999997,0.006046617599999999,0.6479999999999999,0.18662399999999998,0.23514623999999995,0.8102467583999999,0.6479999999999999,5.038848,18.593349119999996,1.8800169984,1.0577961963526588,24.280197119999997,3.2300213667166107
code_n24_k12_cw3_030_q00,code_n24_k12_cw3_030,q00,validation,0.18,24,12,12,0.5,0.32000000000000006,3,0.25,6.0,6.0,2.0,10.0,3.0,0.0,3.0,3.0,0,0,2,0,1,24,0,0,9,0,55430,exact_all,2,2,1,27,212,12926,exact,2,2,44,477,0.0324,0.0058319999999999995,0.0010497599999999998,0.00018895679999999997,0.0648,0.0058319999999999995,0.028343519999999997,0.04005884159999999,0.0648,0.256608,0.5007355199999999,0.1390343616,0.1301808522277284,0.8221435199999999,0.6000135663173054
code_n24_k12_cw3_030_q01,code_n24_k12_cw3_030,q01,validation,0.24,24,12,12,0.5,0.26,3,0.25,6.0,6.0,2.0,10.0,3.0,0.0,3.0,3.0,0,0,2,0,1,24,0,0,9,0,55430,exact_all,2,2,1,27,212,12926,exact,2,2,44,477,0.0576,0.013823999999999998,0.0033177599999999995,0.0007962623999999999,0.1152,0.013823999999999998,0.08957951999999998,0.16880762879999997,0.1152,0.6082559999999999,1.5825715199999997,0.38741114879999994,0.3274395276871017,2.3060275199999998,1.195747323623109
code_n24_k12_cw3_030_q02,code_n24_k12_cw3_030,q02,validation,0.3,24,12,12,0.5,0.19999999999999996,3,0.25,6.0,6.0,2.0,10.0,3.0,0.0,3.0,3.0,0,0,2,0,1,24,0,0,9,0,55430,exact_all,2,2,1,27,212,12926,exact,2,2,44,477,0.09,0.026999999999999996,0.0081,0.0024299999999999994,0.18,0.026999999999999996,0.21869999999999998,0.5151599999999998,0.18,1.1879999999999997,3.8636999999999997,0.9408599999999998,0.6631311738163493,5.231699999999999,1.8296491687704644
code_n24_k12_cw3_030_q03,code_n24_k12_cw3_030,q03,validation,0.36,24,12,12,0.5,0.14,3,0.25,6.0,6.0,2.0,10.0,3.0,0.0,3.0,3.0,0,0,2,0,1,24,0,0,9,0,55430,exact_all,2,2,1,27,212,12926,exact,2,2,44,477,0.1296,0.046655999999999996,0.016796159999999997,0.006046617599999999,0.2592,0.046655999999999996,0.45349631999999995,1.2818829311999997,0.2592,2.052864,8.011768319999998,2.0412352512,1.1122637655189613,10.323832319999998,2.426909559651501
code_n24_k12_cw3_031_q00,code_n24_k12_cw3_031,q00,train,0.18,24,12,12,0.5,0.32000000000000006,3,0.25,6.0,6.166666666666667,1.0,9.0,3.0,0.0,3.0,3.0,1,0,0,0,0,24,3,0,8,0,55430,exact_all,2,1,5,14,104,12926,exact,2,1,22,237,0.0324,0.0058319999999999995,0.0010497599999999998,0.00018895679999999997,0.0324,0.02916,0.014696639999999997,0.019651507199999998,0.0324,0.128304,0.24879311999999995,0.09590814719999999,0.09158337771452578,0.40949711999999994,0.34323298829218457
code_n24_k12_cw3_031_q01,code_n24_k12_cw3_031,q01,train,0.24,24,12,12,0.5,0.26,3,0.25,6.0,6.166666666666667,1.0,9.0,3.0,0.0,3.0,3.0,1,0,0,0,0,24,3,0,8,0,55430,exact_all,2,1,5,14,104,12926,exact,2,1,22,237,0.0576,0.013823999999999998,0.0033177599999999995,0.0007962623999999999,0.0576,0.06911999999999999,0.04644863999999999,0.08281128959999999,0.0576,0.30412799999999995,0.7863091199999999,0.2559799296,0.2279160883004971,1.1480371199999997,0.7645544576891063
code_n24_k12_cw3_031_q02,code_n24_k12_cw3_031,q02,train,0.3,24,12,12,0.5,0.19999999999999996,3,0.25,6.0,6.166666666666667,1.0,9.0,3.0,0.0,3.0,3.0,1,0,0,0,0,24,3,0,8,0,55430,exact_all,2,1,5,14,104,12926,exact,2,1,22,237,0.09,0.026999999999999996,0.0081,0.0024299999999999994,0.09,0.13499999999999998,0.1134,0.25271999999999994,0.09,0.5939999999999999,1.9197,0.5911199999999999,0.46443817077285393,2.6037,1.2819610954378728
code_n24_k12_cw3_031_q03,code_n24_k12_cw3_031,q03,train,0.36,24,12,12,0.5,0.14,3,0.25,6.0,6.166666666666667,1.0,9.0,3.0,0.0,3.0,3.0,1,0,0,0,0,24,3,0,8,0,55430,exact_all,2,1,5,14,104,12926,exact,2,1,22,237,0.1296,0.046655999999999996,0.016796159999999997,0.006046617599999999,0.1296,0.23328,0.23514623999999995,0.6288482303999999,0.1296,1.026432,3.980689919999999,1.2268744703999999,0.8005990195558751,5.136721919999999,1.814290710338624
code_n24_k12_cw3_032_q00,code_n24_k12_cw3_032,q00,train,0.18,24,12,12,0.5,0.32000000000000006,3,0.25,6.0,9.166666666666666,3.0,12.0,3.0,0.0,3.0,3.0,0,0,0,0,3,24,1,0,8,0,55430,exact_all,2,3,5,18,122,12926,exact,2,3,66,701,0.0324,0.0058319999999999995,0.0010497599999999998,0.00018895679999999997,0.0972,0.02916,0.018895679999999998,0.023052729599999995,0.0972,0.384912,0.7358817599999999,0.1683084096,0.15555689886621887,1.21799376,0.7966030755788616
code_n24_k12_cw3_032_q01,code_n24_k12_cw3_032,q01,train,0.24,24,12,12,0.5,0.26,3,0.25,6.0,9.166666666666666,3.0,12.0,3.0,0.0,3.0,3.0,0,0,0,0,3,24,1,0,8,0,55430,exact_all,2,3,5,18,122,12926,exact,2,3,66,701,0.0576,0.013823999999999998,0.0033177599999999995,0.0007962623999999999,0.1728,0.06911999999999999,0.05971967999999999,0.09714401279999998,0.1728,0.9123839999999999,2.3257497599999994,0.3987836927999999,0.3356030681465637,3.4109337599999994,1.4840864040070991
code_n24_k12_cw3_032_q02,code_n24_k12_cw3_032,q02,train,0.3,24,12,12,0.5,0.19999999999999996,3,0.25,6.0,9.166666666666666,3.0,12.0,3.0,0.0,3.0,3.0,0,0,0,0,3,24,1,0,8,0,55430,exact_all,2,3,5,18,122,12926,exact,2,3,66,701,0.09,0.026999999999999996,0.0081,0.0024299999999999994,0.27,0.13499999999999998,0.14579999999999999,0.29645999999999995,0.27,1.7819999999999998,5.6781,0.8472599999999999,0.6137034601243965,7.730099999999999,2.166776824539628
code_n24_k12_cw3_032_q03,code_n24_k12_cw3_032,q03,train,0.36,24,12,12,0.5,0.14,3,0.25,6.0,9.166666666666666,3.0,12.0,3.0,0.0,3.0,3.0,0,0,0,0,3,24,1,0,8,0,55430,exact_all,2,3,5,18,122,12926,exact,2,3,66,701,0.1296,0.046655999999999996,0.016796159999999997,0.006046617599999999,0.3888,0.23328,0.30233087999999997,0.7376873471999998,0.3888,3.079296,11.774108159999999,1.6620982271999998,0.9791146190667455,15.242204159999998,2.7876130496617755
code_n24_k12_cw3_033_q00,code_n24_k12_cw3_033,q00,train,0.18,24,12,12,0.5,0.32000000000000006,3,0.25,6.0,4.666666666666667,3.0,10.0,3.0,0.0,3.0,3.0,0,0,0,0,2,24,1,0,9,0,55430,exact_all,3,0,2,21,125,12926,exact,4,0,0,12,0.0324,0.0058319999999999995,0.0010497599999999998,0.00018895679999999997,0.0,0.011663999999999999,0.022044959999999995,0.023619599999999998,0.0,0.0,0.012597119999999998,0.057328559999999994,0.05574550059240991,0.012597119999999998,0.012518436386087699
code_n24_k12_cw3_033_q01,code_n24_k12_cw3_033,q01,train,0.24,24,12,12,0.5,0.26,3,0.25,6.0,4.666666666666667,3.0,10.0,3.0,0.0,3.0,3.0,0,0,0,0,2,24,1,0,9,0,55430,exact_all,3,0,2,21,125,12926,exact,4,0,0,12,0.0576,0.013823999999999998,0.0033177599999999995,0.0007962623999999999,0.0,0.027647999999999995,0.06967295999999999,0.09953279999999998,0.0,0.0,0.039813119999999994,0.19685375999999996,0.1796962470153086,0.039813119999999994,0.03904100469899195
code_n24_k12_cw3_033_q02,code_n24_k12_cw3_033,q02,train,0.3,24,12,12,0.5,0.19999999999999996,3,0.25,6.0,4.666666666666667,3.0,10.0,3.0,0.0,3.0,3.0,0,0,0,0,2,24,1,0,9,0,55430,exact_all,3,0,2,21,125,12926,exact,4,0,0,12,0.09,0.026999999999999996,0.0081,0.0024299999999999994,0.0,0.05399999999999999,0.1701,0.3037499999999999,0.0,0.0,0.0972,0.5278499999999999,0.4238615183863134,0.0972,0.0927614800813111
code_n24_k12_cw3_033_q03,code_n24_k12_cw3_033,q03,train,0.36,24,12,12,0.5,0.14,3,0.25,6.0,4.666666666666667,3.0,10.0,3.0,0.0,3.0,3.0,0,0,0,0,2,24,1,0,9,0,55430,exact_all,3,0,2,21,125,12926,exact,4,0,0,12,0.1296,0.046655999999999996,0.016796159999999997,0.006046617599999999,0.0,0.09331199999999999,0.3527193599999999,0.7558271999999999,0.0,0.0,0.20155391999999997,1.2018585599999998,0.7893018037215971,0.20155391999999997,0.18361565242422082
code_n24_k12_cw3_034_q00,code_n24_k12_cw3_034,q00,train,0.18,24,12,12,0.5,0.32000000000000006,3,0.25,6.0,2.8333333333333335,3.0,9.0,3.0,0.0,3.0,3.0,0,0,0,0,1,24,1,0,10,0,55430,exact_all,2,1,2,14,71,12926,exact,2,1,22,238,0.0324,0.0058319999999999995,0.0010497599999999998,0.00018895679999999997,0.0324,0.011663999999999999,0.014696639999999997,0.013415932799999999,0.0324,0.128304,0.24984287999999996,0.07217657279999999,0.06969076251767799,0.41054687999999995,0.343977487348574
code_n24_k12_cw3_034_q01,code_n24_k12_cw3_034,q01,train,0.24,24,12,12,0.5,0.26,3,0.25,6.0,2.8333333333333335,3.0,9.0,3.0,0.0,3.0,3.0,0,0,0,0,1,24,1,0,10,0,55430,exact_all,2,1,2,14,71,12926,exact,2,1,22,238,0.0576,0.013823999999999998,0.0033177599999999995,0.0007962623999999999,0.0576,0.027647999999999995,0.04644863999999999,0.056534630399999994,0.0576,0.30412799999999995,0.7896268799999999,0.18823127039999998,0.17246587404817976,1.15135488,0.7660978204057728
code_n24_k12_cw3_034_q02,code_n24_k12_cw3_034,q02,train,0.3,24,12,12,0.5,0.19999999999999996,3,0.25,6.0,2.8333333333333335,3.0,9.0,3.0,0.0,3.0,3.0,0,0,0,0,1,24,1,0,10,0,55430,exact_all,2,1,2,14,71,12926,exact,2,1,22,238,0.09,0.026999999999999996,0.0081,0.0024299999999999994,0.09,0.05399999999999999,0.1134,0.17252999999999996,0.09,0.5939999999999999,1.9278,0.4299299999999999,0.3576254920247231,2.6117999999999997,1.2842062630361057
code_n24_k12_cw3_034_q03,code_n24_k12_cw3_034,q03,train,0.36,24,12,12,0.5,0.14,3,0.25,6.0,2.8333333333333335,3.0,9.0,3.0,0.0,3.0,3.0,0,0,0,0,1,24,1,0,10,0,55430,exact_all,2,1,2,14,71,12926,exact,2,1,22,238,0.1296,0.046655999999999996,0.016796159999999997,0.006046617599999999,0.1296,0.09331199999999999,0.23514623999999995,0.42930984959999996,0.1296,1.026432,3.9974860799999994,0.8873680895999999,0.6351833133942454,5.15351808,1.8170239637912096
code_n24_k12_cw3_035_q00,code_n24_k12_cw3_035,q00,test,0.18,24,12,12,0.5,0.32000000000000006,3,0.25,6.0,4.666666666666667,4.0,11.0,3.0,0.0,3.0,3.0,0,0,0,0,0,24,4,0,8,0,55430,exact_all,2,1,1,14,69,12926,exact,2,1,22,238,0.0324,0.0058319999999999995,0.0010497599999999998,0.00018895679999999997,0.0324,0.0058319999999999995,0.014696639999999997,0.013038019199999999,0.0324,0.128304,0.24984287999999996,0.06596665919999999,0.06388204870668897,0.41054687999999995,0.343977487348574
code_n24_k12_cw3_035_q01,code_n24_k12_cw3_035,q01,test,0.24,24,12,12,0.5,0.26,3,0.25,6.0,4.666666666666667,4.0,11.0,3.0,0.0,3.0,3.0,0,0,0,0,0,24,4,0,8,0,55430,exact_all,2,1,1,14,69,12926,exact,2,1,22,238,0.0576,0.013823999999999998,0.0033177599999999995,0.0007962623999999999,0.0576,0.013823999999999998,0.04644863999999999,0.05494210559999999,0.0576,0.30412799999999995,0.7896268799999999,0.17281474559999999,0.15940662505893233,1.15135488,0.7660978204057728
code_n24_k12_cw3_035_q02,code_n24_k12_cw3_035,q02,test,0.3,24,12,12,0.5,0.19999999999999996,3,0.25,6.0,4.666666666666667,4.0,11.0,3.0,0.0,3.0,3.0,0,0,0,0,0,24,4,0,8,0,55430,exact_all,2,1,1,14,69,12926,exact,2,1,22,238,0.09,0.026999999999999996,0.0081,0.0024299999999999994,0.09,0.026999999999999996,0.1134,0.16766999999999996,0.09,0.5939999999999999,1.9278,0.3980699999999999,0.33509271408883945,2.6117999999999997,1.2842062630361057
code_n24_k12_cw3_035_q03,code_n24_k12_cw3_035,q03,test,0.36,24,12,12,0.5,0.14,3,0.25,6.0,4.666666666666667,4.0,11.0,3.0,0.0,3.0,3.0,0,0,0,0,0,24,4,0,8,0,55430,exact_all,2,1,1,14,69,12926,exact,2,1,22,238,0.1296,0.046655999999999996,0.016796159999999997,0.006046617599999999,0.1296,0.046655999999999996,0.23514623999999995,0.41721661439999996,0.1296,1.026432,3.9974860799999994,0.8286188543999999,0.6035609575339259,5.15351808,1.8170239637912096
code_n24_k12_cw3_036_q00,code_n24_k12_cw3_036,q00,validation,0.18,24,12,12,0.5,0.32000000000000006,3,0.25,6.0,3.5,2.0,8.0,3.0,0.0,3.0,3.0,0,0,1,0,1,24,0,0,10,0,55430,exact_all,2,2,2,14,104,12926,exact,2,2,44,468,0.0324,0.0058319999999999995,0.0010497599999999998,0.00018895679999999997,0.0648,0.011663999999999999,0.014696639999999997,0.019651507199999998,0.0648,0.256608,0.49128767999999995,0.11081214719999999,0.10509141193266656,0.81269568,0.5948150632985929
code_n24_k12_cw3_036_q01,code_n24_k12_cw3_036,q01,validation,0.24,24,12,12,0.5,0.26,3,0.25,6.0,3.5,2.0,8.0,3.0,0.0,3.0,3.0,0,0,1,0,1,24,0,0,10,0,55430,exact_all,2,2,2,14,104,12926,exact,2,2,44,468,0.0576,0.013823999999999998,0.0033177599999999995,0.0007962623999999999,0.1152,0.027647999999999995,0.04644863999999999,0.08281128959999999,0.1152,0.6082559999999999,1.5527116799999998,0.27210792959999996,0.24067531163281147,2.2761676799999995,1.1866743490521319
code_n24_k12_cw3_036_q02,code_n24_k12_cw3_036,q02,validation,0.3,24,12,12,0.5,0.19999999999999996,3,0.25,6.0,3.5,2.0,8.0,3.0,0.0,3.0,3.0,0,0,1,0,1,24,0,0,10,0,55430,exact_all,2,2,2,14,104,12926,exact,2,2,44,468,0.09,0.026999999999999996,0.0081,0.0024299999999999994,0.18,0.05399999999999999,0.1134,0.25271999999999994,0.18,1.1879999999999997,3.7908,0.60012,0.47007862643337617,5.158799999999999,1.8178819533736266
code_n24_k12_cw3_036_q03,code_n24_k12_cw3_036,q03,validation,0.36,24,12,12,0.5,0.14,3,0.25,6.0,3.5,2.0,8.0,3.0,0.0,3.0,3.0,0,0,1,0,1,24,0,0,10,0,55430,exact_all,2,2,2,14,104,12926,exact,2,2,44,468,0.1296,0.046655999999999996,0.016796159999999997,0.006046617599999999,0.2592,0.09331199999999999,0.23514623999999995,0.6288482303999999,0.2592,2.052864,7.860602879999999,1.2165064703999997,0.7959322943956423,10.17266688,2.4134703383887897
