graph_id,state_id,split,future_index,future_seed,max_h,first_disconnect_step
g_n24_e48_k3_mid_12,g_n24_e48_k3_mid_12_p3,test,9,2158872959,7,
g_n24_e48_k3_mid_12,g_n24_e48_k3_mid_12_p3,test,10,2159872962,7,
g_n24_e48_k3_mid_12,g_n24_e48_k3_mid_12_p3,test,11,2160872965,7,
g_n24_e48_k3_mid_12,g_n24_e48_k3_mid_12_p3,test,12,2161872968,7,
g_n24_e48_k3_mid_12,g_n24_e48_k3_mid_12_p3,test,13,2162872971,7,
g_n24_e48_k3_mid_12,g_n24_e48_k3_mid_12_p3,test,14,2163872974,7,6
g_n24_e48_k3_mid_12,g_n24_e48_k3_mid_12_p3,test,15,2164872977,7,
g_n24_e48_k3_mid_12,g_n24_e48_k3_mid_12_p3,test,16,2165872980,7,
g_n24_e48_k3_mid_12,g_n24_e48_k3_mid_12_p3,test,17,2166872983,7,
g_n24_e48_k3_mid_12,g_n24_e48_k3_mid_12_p3,test,18,2167872986,7,
g_n24_e48_k3_mid_12,g_n24_e48_k3_mid_12_p3,test,19,2168872989,7,
g_n24_e48_k3_mid_12,g_n24_e48_k3_mid_12_p3,test,20,2169872992,7,
g_n24_e48_k3_mid_12,g_n24_e48_k3_mid_12_p3,test,21,2170872995,7,
g_n24_e48_k3_mid_12,g_n24_e48_k3_mid_12_p3,test,22,2171872998,7,
g_n24_e48_k3_mid_12,g_n24_e48_k3_mid_12_p3,test,23,2172873001,7,5
g_n24_e48_k3_mid_12,g_n24_e48_k3_mid_12_p3,test,24,2173873004,7,
g_n24_e48_k3_mid_12,g_n24_e48_k3_mid_12_p3,test,25,2174873007,7,
g_n24_e48_k3_mid_12,g_n24_e48_k3_mid_12_p3,test,26,2175873010,7,
g_n24_e48_k3_mid_12,g_n24_e48_k3_mid_12_p3,test,27,2176873013,7,
g_n24_e48_k3_mid_12,g_n24_e48_k3_mid_12_p3,test,28,2177873016,7,5
g_n24_e48_k3_mid_12,g_n24_e48_k3_mid_12_p3,test,29,2178873019,7,
g_n24_e48_k3_mid_12,g_n24_e48_k3_mid_12_p3,test,30,2179873022,7,
g_n24_e48_k3_mid_12,g_n24_e48_k3_mid_12_p3,test,31,2180873025,7,
g_n24_e48_k3_mid_12,g_n24_e48_k3_mid_12_p3,test,32,2181873028,7,
g_n24_e48_k3_mid_12,g_n24_e48_k3_mid_12_p3,test,33,2182873031,7,
g_n24_e48_k3_mid_12,g_n24_e48_k3_mid_12_p3,test,34,2183873034,7,
g_n24_e48_k3_mid_12,g_n24_e48_k3_mid_12_p3,test,35,2184873037,7,
g_n24_e48_k3_mid_12,g_n24_e48_k3_mid_12_p3,test,36,2185873040,7,
g_n24_e48_k3_mid_12,g_n24_e48_k3_mid_12_p3,test,37,2186873043,7,
g_n24_e48_k3_mid_12,g_n24_e48_k3_mid_12_p3,test,38,2187873046,7,
g_n24_e48_k3_mid_12,g_n24_e48_k3_mid_12_p3,test,39,2188873049,7,
g_n24_e48_k3_mid_12,g_n24_e48_k3_mid_12_p3,test,40,2189873052,7,
g_n24_e48_k3_mid_12,g_n24_e48_k3_mid_12_p3,test,41,2190873055,7,
g_n24_e48_k3_mid_12,g_n24_e48_k3_mid_12_p3,test,42,2191873058,7,
g_n24_e48_k3_mid_12,g_n24_e48_k3_mid_12_p3,test,43,2192873061,7,
g_n24_e48_k3_mid_12,g_n24_e48_k3_mid_12_p3,test,44,2193873064,7,
g_n24_e48_k3_mid_12,g_n24_e48_k3_mid_12_p3,test,45,2194873067,7,
g_n24_e48_k3_mid_12,g_n24_e48_k3_mid_12_p3,test,46,2195873070,7,
g_n24_e48_k3_mid_12,g_n24_e48_k3_mid_12_p3,test,47,2196873073,7,
g_n24_e48_k3_mid_12,g_n24_e48_k3_mid_12_p3,test,48,2197873076,7,
g_n24_e48_k3_mid_12,g_n24_e48_k3_mid_12_p3,test,49,2198873079,7,
g_n24_e48_k3_mid_12,g_n24_e48_k3_mid_12_p3,test,50,2199873082,7,
g_n24_e48_k3_mid_12,g_n24_e48_k3_mid_12_p3,test,51,2200873085,7,
g_n24_e48_k3_mid_12,g_n24_e48_k3_mid_12_p3,test,52,2201873088,7,
g_n24_e48_k3_mid_12,g_n24_e48_k3_mid_12_p3,test,53,2202873091,7,
g_n24_e48_k3_mid_12,g_n24_e48_k3_mid_12_p3,test,54,2203873094,7,
g_n24_e48_k3_mid_12,g_n24_e48_k3_mid_12_p3,test,55,2204873097,7,
g_n24_e48_k3_mid_12,g_n24_e48_k3_mid_12_p3,test,56,2205873100,7,
g_n24_e48_k3_mid_12,g_n24_e48_k3_mid_12_p3,test,57,2206873103,7,
g_n24_e48_k3_mid_12,g_n24_e48_k3_mid_12_p3,test,58,2207873106,7,
g_n24_e48_k3_mid_12,g_n24_e48_k3_mid_12_p3,test,59,2208873109,7,
g_n24_e48_k3_mid_12,g_n24_e48_k3_mid_12_p3,test,60,2209873112,7,
g_n24_e48_k3_mid_12,g_n24_e48_k3_mid_12_p3,test,61,2210873115,7,
g_n24_e48_k3_mid_12,g_n24_e48_k3_mid_12_p3,test,62,2211873118,7,
g_n24_e48_k3_mid_12,g_n24_e48_k3_mid_12_p3,test,63,2212873121,7,
g_n24_e48_k3_mid_12,g_n24_e48_k3_mid_12_p5,test,0,707113014,7,
g_n24_e48_k3_mid_12,g_n24_e48_k3_mid_12_p5,test,1,708113017,7,2
g_n24_e48_k3_mid_12,g_n24_e48_k3_mid_12_p5,test,2,709113020,7,
g_n24_e48_k3_mid_12,g_n24_e48_k3_mid_12_p5,test,3,710113023,7,
g_n24_e48_k3_mid_12,g_n24_e48_k3_mid_12_p5,test,4,711113026,7,
g_n24_e48_k3_mid_12,g_n24_e48_k3_mid_12_p5,test,5,712113029,7,
g_n24_e48_k3_mid_12,g_n24_e48_k3_mid_12_p5,test,6,713113032,7,
g_n24_e48_k3_mid_12,g_n24_e48_k3_mid_12_p5,test,7,714113035,7,
g_n24_e48_k3_mid_12,g_n24_e48_k3_mid_12_p5,test,8,715113038,7,7
g_n24_e48_k3_mid_12,g_n24_e48_k3_mid_12_p5,test,9,716113041,7,
g_n24_e48_k3_mid_12,g_n24_e48_k3_mid_12_p5,test,10,717113044,7,
g_n24_e48_k3_mid_12,g_n24_e48_k3_mid_12_p5,test,11,718113047,7,
g_n24_e48_k3_mid_12,g_n24_e48_k3_mid_12_p5,test,12,719113050,7,
g_n24_e48_k3_mid_12,g_n24_e48_k3_mid_12_p5,test,13,720113053,7,
g_n24_e48_k3_mid_12,g_n24_e48_k3_mid_12_p5,test,14,721113056,7,
g_n24_e48_k3_mid_12,g_n24_e48_k3_mid_12_p5,test,15,722113059,7,
g_n24_e48_k3_mid_12,g_n24_e48_k3_mid_12_p5,test,16,723113062,7,
g_n24_e48_k3_mid_12,g_n24_e48_k3_mid_12_p5,test,17,724113065,7,5
g_n24_e48_k3_mid_12,g_n24_e48_k3_mid_12_p5,test,18,725113068,7,6
g_n24_e48_k3_mid_12,g_n24_e48_k3_mid_12_p5,test,19,726113071,7,
g_n24_e48_k3_mid_12,g_n24_e48_k3_mid_12_p5,test,20,727113074,7,
g_n24_e48_k3_mid_12,g_n24_e48_k3_mid_12_p5,test,21,728113077,7,
g_n24_e48_k3_mid_12,g_n24_e48_k3_mid_12_p5,test,22,729113080,7,
g_n24_e48_k3_mid_12,g_n24_e48_k3_mid_12_p5,test,23,730113083,7,
g_n24_e48_k3_mid_12,g_n24_e48_k3_mid_12_p5,test,24,731113086,7,
g_n24_e48_k3_mid_12,g_n24_e48_k3_mid_12_p5,test,25,732113089,7,
g_n24_e48_k3_mid_12,g_n24_e48_k3_mid_12_p5,test,26,733113092,7,
g_n24_e48_k3_mid_12,g_n24_e48_k3_mid_12_p5,test,27,734113095,7,
g_n24_e48_k3_mid_12,g_n24_e48_k3_mid_12_p5,test,28,735113098,7,
g_n24_e48_k3_mid_12,g_n24_e48_k3_mid_12_p5,test,29,736113101,7,
g_n24_e48_k3_mid_12,g_n24_e48_k3_mid_12_p5,test,30,737113104,7,
g_n24_e48_k3_mid_12,g_n24_e48_k3_mid_12_p5,test,31,738113107,7,
g_n24_e48_k3_mid_12,g_n24_e48_k3_mid_12_p5,test,32,739113110,7,
g_n24_e48_k3_mid_12,g_n24_e48_k3_mid_12_p5,test,33,740113113,7,
g_n24_e48_k3_mid_12,g_n24_e48_k3_mid_12_p5,test,34,741113116,7,
g_n24_e48_k3_mid_12,g_n24_e48_k3_mid_12_p5,test,35,742113119,7,
g_n24_e48_k3_mid_12,g_n24_e48_k3_mid_12_p5,test,36,743113122,7,
g_n24_e48_k3_mid_12,g_n24_e48_k3_mid_12_p5,test,37,744113125,7,
g_n24_e48_k3_mid_12,g_n24_e48_k3_mid_12_p5,test,38,745113128,7,
g_n24_e48_k3_mid_12,g_n24_e48_k3_mid_12_p5,test,39,746113131,7,
g_n24_e48_k3_mid_12,g_n24_e48_k3_mid_12_p5,test,40,747113134,7,
g_n24_e48_k3_mid_12,g_n24_e48_k3_mid_12_p5,test,41,748113137,7,4
g_n24_e48_k3_mid_12,g_n24_e48_k3_mid_12_p5,test,42,749113140,7,
g_n24_e48_k3_mid_12,g_n24_e48_k3_mid_12_p5,test,43,750113143,7,
g_n24_e48_k3_mid_12,g_n24_e48_k3_mid_12_p5,test,44,751113146,7,
g_n24_e48_k3_mid_12,g_n24_e48_k3_mid_12_p5,test,45,752113149,7,
g_n24_e48_k3_mid_12,g_n24_e48_k3_mid_12_p5,test,46,753113152,7,
g_n24_e48_k3_mid_12,g_n24_e48_k3_mid_12_p5,test,47,754113155,7,
g_n24_e48_k3_mid_12,g_n24_e48_k3_mid_12_p5,test,48,755113158,7,7
g_n24_e48_k3_mid_12,g_n24_e48_k3_mid_12_p5,test,49,756113161,7,
g_n24_e48_k3_mid_12,g_n24_e48_k3_mid_12_p5,test,50,757113164,7,
g_n24_e48_k3_mid_12,g_n24_e48_k3_mid_12_p5,test,51,758113167,7,
g_n24_e48_k3_mid_12,g_n24_e48_k3_mid_12_p5,test,52,759113170,7,
g_n24_e48_k3_mid_12,g_n24_e48_k3_mid_12_p5,test,53,760113173,7,7
g_n24_e48_k3_mid_12,g_n24_e48_k3_mid_12_p5,test,54,761113176,7,
g_n24_e48_k3_mid_12,g_n24_e48_k3_mid_12_p5,test,55,762113179,7,
g_n24_e48_k3_mid_12,g_n24_e48_k3_mid_12_p5,test,56,763113182,7,4
g_n24_e48_k3_mid_12,g_n24_e48_k3_mid_12_p5,test,57,764113185,7,
g_n24_e48_k3_mid_12,g_n24_e48_k3_mid_12_p5,test,58,765113188,7,7
g_n24_e48_k3_mid_12,g_n24_e48_k3_mid_12_p5,test,59,766113191,7,
g_n24_e48_k3_mid_12,g_n24_e48_k3_mid_12_p5,test,60,767113194,7,
g_n24_e48_k3_mid_12,g_n24_e48_k3_mid_12_p5,test,61,768113197,7,
g_n24_e48_k3_mid_12,g_n24_e48_k3_mid_12_p5,test,62,769113200,7,
g_n24_e48_k3_mid_12,g_n24_e48_k3_mid_12_p5,test,63,770113203,7,7
g_n24_e48_k3_mid_13,g_n24_e48_k3_mid_13_p0,train,0,602941796,8,6
g_n24_e48_k3_mid_13,g_n24_e48_k3_mid_13_p0,train,1,603941799,8,
g_n24_e48_k3_mid_13,g_n24_e48_k3_mid_13_p0,train,2,604941802,8,
g_n24_e48_k3_mid_13,g_n24_e48_k3_mid_13_p0,train,3,605941805,8,
g_n24_e48_k3_mid_13,g_n24_e48_k3_mid_13_p0,train,4,606941808,8,
g_n24_e48_k3_mid_13,g_n24_e48_k3_mid_13_p0,train,5,607941811,8,
g_n24_e48_k3_mid_13,g_n24_e48_k3_mid_13_p0,train,6,608941814,8,
g_n24_e48_k3_mid_13,g_n24_e48_k3_mid_13_p0,train,7,609941817,8,
g_n24_e48_k3_mid_13,g_n24_e48_k3_mid_13_p0,train,8,610941820,8,
g_n24_e48_k3_mid_13,g_n24_e48_k3_mid_13_p0,train,9,611941823,8,
g_n24_e48_k3_mid_13,g_n24_e48_k3_mid_13_p0,train,10,612941826,8,
g_n24_e48_k3_mid_13,g_n24_e48_k3_mid_13_p0,train,11,613941829,8,
g_n24_e48_k3_mid_13,g_n24_e48_k3_mid_13_p0,train,12,614941832,8,
g_n24_e48_k3_mid_13,g_n24_e48_k3_mid_13_p0,train,13,615941835,8,7
g_n24_e48_k3_mid_13,g_n24_e48_k3_mid_13_p0,train,14,616941838,8,
g_n24_e48_k3_mid_13,g_n24_e48_k3_mid_13_p0,train,15,617941841,8,
g_n24_e48_k3_mid_13,g_n24_e48_k3_mid_13_p0,train,16,618941844,8,
g_n24_e48_k3_mid_13,g_n24_e48_k3_mid_13_p0,train,17,619941847,8,
g_n24_e48_k3_mid_13,g_n24_e48_k3_mid_13_p0,train,18,620941850,8,
g_n24_e48_k3_mid_13,g_n24_e48_k3_mid_13_p0,train,19,621941853,8,
g_n24_e48_k3_mid_13,g_n24_e48_k3_mid_13_p0,train,20,622941856,8,
g_n24_e48_k3_mid_13,g_n24_e48_k3_mid_13_p0,train,21,623941859,8,
g_n24_e48_k3_mid_13,g_n24_e48_k3_mid_13_p0,train,22,624941862,8,
g_n24_e48_k3_mid_13,g_n24_e48_k3_mid_13_p0,train,23,625941865,8,
g_n24_e48_k3_mid_13,g_n24_e48_k3_mid_13_p0,train,24,626941868,8,
g_n24_e48_k3_mid_13,g_n24_e48_k3_mid_13_p0,train,25,627941871,8,
g_n24_e48_k3_mid_13,g_n24_e48_k3_mid_13_p0,train,26,628941874,8,
g_n24_e48_k3_mid_13,g_n24_e48_k3_mid_13_p0,train,27,629941877,8,
g_n24_e48_k3_mid_13,g_n24_e48_k3_mid_13_p0,train,28,630941880,8,
g_n24_e48_k3_mid_13,g_n24_e48_k3_mid_13_p0,train,29,631941883,8,
g_n24_e48_k3_mid_13,g_n24_e48_k3_mid_13_p0,train,30,632941886,8,
g_n24_e48_k3_mid_13,g_n24_e48_k3_mid_13_p0,train,31,633941889,8,
g_n24_e48_k3_mid_13,g_n24_e48_k3_mid_13_p0,train,32,634941892,8,
g_n24_e48_k3_mid_13,g_n24_e48_k3_mid_13_p0,train,33,635941895,8,
g_n24_e48_k3_mid_13,g_n24_e48_k3_mid_13_p0,train,34,636941898,8,
g_n24_e48_k3_mid_13,g_n24_e48_k3_mid_13_p0,train,35,637941901,8,
g_n24_e48_k3_mid_13,g_n24_e48_k3_mid_13_p0,train,36,638941904,8,
g_n24_e48_k3_mid_13,g_n24_e48_k3_mid_13_p0,train,37,639941907,8,
g_n24_e48_k3_mid_13,g_n24_e48_k3_mid_13_p0,train,38,640941910,8,
g_n24_e48_k3_mid_13,g_n24_e48_k3_mid_13_p0,train,39,641941913,8,
g_n24_e48_k3_mid_13,g_n24_e48_k3_mid_13_p0,train,40,642941916,8,
g_n24_e48_k3_mid_13,g_n24_e48_k3_mid_13_p0,train,41,643941919,8,
g_n24_e48_k3_mid_13,g_n24_e48_k3_mid_13_p0,train,42,644941922,8,
g_n24_e48_k3_mid_13,g_n24_e48_k3_mid_13_p0,train,43,645941925,8,
g_n24_e48_k3_mid_13,g_n24_e48_k3_mid_13_p0,train,44,646941928,8,4
g_n24_e48_k3_mid_13,g_n24_e48_k3_mid_13_p0,train,45,647941931,8,
g_n24_e48_k3_mid_13,g_n24_e48_k3_mid_13_p0,train,46,648941934,8,
g_n24_e48_k3_mid_13,g_n24_e48_k3_mid_13_p0,train,47,649941937,8,
g_n24_e48_k3_mid_13,g_n24_e48_k3_mid_13_p0,train,48,650941940,8,
g_n24_e48_k3_mid_13,g_n24_e48_k3_mid_13_p0,train,49,651941943,8,
g_n24_e48_k3_mid_13,g_n24_e48_k3_mid_13_p0,train,50,652941946,8,
g_n24_e48_k3_mid_13,g_n24_e48_k3_mid_13_p0,train,51,653941949,8,
g_n24_e48_k3_mid_13,g_n24_e48_k3_mid_13_p0,train,52,654941952,8,
g_n24_e48_k3_mid_13,g_n24_e48_k3_mid_13_p0,train,53,655941955,8,
g_n24_e48_k3_mid_13,g_n24_e48_k3_mid_13_p0,train,54,656941958,8,
g_n24_e48_k3_mid_13,g_n24_e48_k3_mid_13_p0,train,55,657941961,8,
g_n24_e48_k3_mid_13,g_n24_e48_k3_mid_13_p0,train,56,658941964,8,
g_n24_e48_k3_mid_13,g_n24_e48_k3_mid_13_p0,train,57,659941967,8,
g_n24_e48_k3_mid_13,g_n24_e48_k3_mid_13_p0,train,58,660941970,8,
g_n24_e48_k3_mid_13,g_n24_e48_k3_mid_13_p0,train,59,661941973,8,
g_n24_e48_k3_mid_13,g_n24_e48_k3_mid_13_p0,train,60,662941976,8,
g_n24_e48_k3_mid_13,g_n24_e48_k3_mid_13_p0,train,61,663941979,8,
g_n24_e48_k3_mid_13,g_n24_e48_k3_mid_13_p0,train,62,664941982,8,
g_n24_e48_k3_mid_13,g_n24_e48_k3_mid_13_p0,train,63,665941985,8,
g_n24_e48_k3_mid_13,g_n24_e48_k3_mid_13_p3,train,0,2733769215,7,
g_n24_e48_k3_mid_13,g_n24_e48_k3_mid_13_p3,train,1,2734769218,7,
g_n24_e48_k3_mid_13,g_n24_e48_k3_mid_13_p3,train,2,2735769221,7,
g_n24_e48_k3_mid_13,g_n24_e48_k3_mid_13_p3,train,3,2736769224,7,
g_n24_e48_k3_mid_13,g_n24_e48_k3_mid_13_p3,train,4,2737769227,7,
g_n24_e48_k3_mid_13,g_n24_e48_k3_mid_13_p3,train,5,2738769230,7,
g_n24_e48_k3_mid_13,g_n24_e48_k3_mid_13_p3,train,6,2739769233,7,
g_n24_e48_k3_mid_13,g_n24_e48_k3_mid_13_p3,train,7,2740769236,7,
g_n24_e48_k3_mid_13,g_n24_e48_k3_mid_13_p3,train,8,2741769239,7,
g_n24_e48_k3_mid_13,g_n24_e48_k3_mid_13_p3,train,9,2742769242,7,
g_n24_e48_k3_mid_13,g_n24_e48_k3_mid_13_p3,train,10,2743769245,7,
g_n24_e48_k3_mid_13,g_n24_e48_k3_mid_13_p3,train,11,2744769248,7,
g_n24_e48_k3_mid_13,g_n24_e48_k3_mid_13_p3,train,12,2745769251,7,
g_n24_e48_k3_mid_13,g_n24_e48_k3_mid_13_p3,train,13,2746769254,7,
g_n24_e48_k3_mid_13,g_n24_e48_k3_mid_13_p3,train,14,2747769257,7,
g_n24_e48_k3_mid_13,g_n24_e48_k3_mid_13_p3,train,15,2748769260,7,
g_n24_e48_k3_mid_13,g_n24_e48_k3_mid_13_p3,train,16,2749769263,7,
g_n24_e48_k3_mid_13,g_n24_e48_k3_mid_13_p3,train,17,2750769266,7,7
g_n24_e48_k3_mid_13,g_n24_e48_k3_mid_13_p3,train,18,2751769269,7,
g_n24_e48_k3_mid_13,g_n24_e48_k3_mid_13_p3,train,19,2752769272,7,
g_n24_e48_k3_mid_13,g_n24_e48_k3_mid_13_p3,train,20,2753769275,7,
g_n24_e48_k3_mid_13,g_n24_e48_k3_mid_13_p3,train,21,2754769278,7,
g_n24_e48_k3_mid_13,g_n24_e48_k3_mid_13_p3,train,22,2755769281,7,
g_n24_e48_k3_mid_13,g_n24_e48_k3_mid_13_p3,train,23,2756769284,7,
g_n24_e48_k3_mid_13,g_n24_e48_k3_mid_13_p3,train,24,2757769287,7,
g_n24_e48_k3_mid_13,g_n24_e48_k3_mid_13_p3,train,25,2758769290,7,
g_n24_e48_k3_mid_13,g_n24_e48_k3_mid_13_p3,train,26,2759769293,7,
g_n24_e48_k3_mid_13,g_n24_e48_k3_mid_13_p3,train,27,2760769296,7,
g_n24_e48_k3_mid_13,g_n24_e48_k3_mid_13_p3,train,28,2761769299,7,
g_n24_e48_k3_mid_13,g_n24_e48_k3_mid_13_p3,train,29,2762769302,7,
g_n24_e48_k3_mid_13,g_n24_e48_k3_mid_13_p3,train,30,2763769305,7,
g_n24_e48_k3_mid_13,g_n24_e48_k3_mid_13_p3,train,31,2764769308,7,
g_n24_e48_k3_mid_13,g_n24_e48_k3_mid_13_p3,train,32,2765769311,7,
g_n24_e48_k3_mid_13,g_n24_e48_k3_mid_13_p3,train,33,2766769314,7,5
g_n24_e48_k3_mid_13,g_n24_e48_k3_mid_13_p3,train,34,2767769317,7,
g_n24_e48_k3_mid_13,g_n24_e48_k3_mid_13_p3,train,35,2768769320,7,
g_n24_e48_k3_mid_13,g_n24_e48_k3_mid_13_p3,train,36,2769769323,7,
g_n24_e48_k3_mid_13,g_n24_e48_k3_mid_13_p3,train,37,2770769326,7,
g_n24_e48_k3_mid_13,g_n24_e48_k3_mid_13_p3,train,38,2771769329,7,
g_n24_e48_k3_mid_13,g_n24_e48_k3_mid_13_p3,train,39,2772769332,7,
g_n24_e48_k3_mid_13,g_n24_e48_k3_mid_13_p3,train,40,2773769335,7,
g_n24_e48_k3_mid_13,g_n24_e48_k3_mid_13_p3,train,41,2774769338,7,
g_n24_e48_k3_mid_13,g_n24_e48_k3_mid_13_p3,train,42,2775769341,7,
g_n24_e48_k3_mid_13,g_n24_e48_k3_mid_13_p3,train,43,2776769344,7,
g_n24_e48_k3_mid_13,g_n24_e48_k3_mid_13_p3,train,44,2777769347,7,
g_n24_e48_k3_mid_13,g_n24_e48_k3_mid_13_p3,train,45,2778769350,7,
g_n24_e48_k3_mid_13,g_n24_e48_k3_mid_13_p3,train,46,2779769353,7,
g_n24_e48_k3_mid_13,g_n24_e48_k3_mid_13_p3,train,47,2780769356,7,
g_n24_e48_k3_mid_13,g_n24_e48_k3_mid_13_p3,train,48,2781769359,7,
g_n24_e48_k3_mid_13,g_n24_e48_k3_mid_13_p3,train,49,2782769362,7,
g_n24_e48_k3_mid_13,g_n24_e48_k3_mid_13_p3,train,50,2783769365,7,
g_n24_e48_k3_mid_13,g_n24_e48_k3_mid_13_p3,train,51,2784769368,7,
g_n24_e48_k3_mid_13,g_n24_e48_k3_mid_13_p3,train,52,2785769371,7,
g_n24_e48_k3_mid_13,g_n24_e48_k3_mid_13_p3,train,53,2786769374,7,
g_n24_e48_k3_mid_13,g_n24_e48_k3_mid_13_p3,train,54,2787769377,7,
g_n24_e48_k3_mid_13,g_n24_e48_k3_mid_13_p3,train,55,2788769380,7,
g_n24_e48_k3_mid_13,g_n24_e48_k3_mid_13_p3,train,56,2789769383,7,
g_n24_e48_k3_mid_13,g_n24_e48_k3_mid_13_p3,train,57,2790769386,7,
g_n24_e48_k3_mid_13,g_n24_e48_k3_mid_13_p3,train,58,2791769389,7,
g_n24_e48_k3_mid_13,g_n24_e48_k3_mid_13_p3,train,59,2792769392,7,
g_n24_e48_k3_mid_13,g_n24_e48_k3_mid_13_p3,train,60,2793769395,7,4
g_n24_e48_k3_mid_13,g_n24_e48_k3_mid_13_p3,train,61,2794769398,7,
g_n24_e48_k3_mid_13,g_n24_e48_k3_mid_13_p3,train,62,2795769401,7,
g_n24_e48_k3_mid_13,g_n24_e48_k3_mid_13_p3,train,63,2796769404,7,
g_n24_e48_k3_mid_13,g_n24_e48_k3_mid_13_p5,train,0,1291009297,7,
g_n24_e48_k3_mid_13,g_n24_e48_k3_mid_13_p5,train,1,1292009300,7,
g_n24_e48_k3_mid_13,g_n24_e48_k3_mid_13_p5,train,2,1293009303,7,
g_n24_e48_k3_mid_13,g_n24_e48_k3_mid_13_p5,train,3,1294009306,7,
g_n24_e48_k3_mid_13,g_n24_e48_k3_mid_13_p5,train,4,1295009309,7,
g_n24_e48_k3_mid_13,g_n24_e48_k3_mid_13_p5,train,5,1296009312,7,
g_n24_e48_k3_mid_13,g_n24_e48_k3_mid_13_p5,train,6,1297009315,7,
g_n24_e48_k3_mid_13,g_n24_e48_k3_mid_13_p5,train,7,1298009318,7,
g_n24_e48_k3_mid_13,g_n24_e48_k3_mid_13_p5,train,8,1299009321,7,
g_n24_e48_k3_mid_13,g_n24_e48_k3_mid_13_p5,train,9,1300009324,7,7
g_n24_e48_k3_mid_13,g_n24_e48_k3_mid_13_p5,train,10,1301009327,7,
g_n24_e48_k3_mid_13,g_n24_e48_k3_mid_13_p5,train,11,1302009330,7,
g_n24_e48_k3_mid_13,g_n24_e48_k3_mid_13_p5,train,12,1303009333,7,
g_n24_e48_k3_mid_13,g_n24_e48_k3_mid_13_p5,train,13,1304009336,7,
g_n24_e48_k3_mid_13,g_n24_e48_k3_mid_13_p5,train,14,1305009339,7,
g_n24_e48_k3_mid_13,g_n24_e48_k3_mid_13_p5,train,15,1306009342,7,
g_n24_e48_k3_mid_13,g_n24_e48_k3_mid_13_p5,train,16,1307009345,7,
g_n24_e48_k3_mid_13,g_n24_e48_k3_mid_13_p5,train,17,1308009348,7,
g_n24_e48_k3_mid_13,g_n24_e48_k3_mid_13_p5,train,18,1309009351,7,
g_n24_e48_k3_mid_13,g_n24_e48_k3_mid_13_p5,train,19,1310009354,7,
g_n24_e48_k3_mid_13,g_n24_e48_k3_mid_13_p5,train,20,1311009357,7,
g_n24_e48_k3_mid_13,g_n24_e48_k3_mid_13_p5,train,21,1312009360,7,
g_n24_e48_k3_mid_13,g_n24_e48_k3_mid_13_p5,train,22,1313009363,7,
g_n24_e48_k3_mid_13,g_n24_e48_k3_mid_13_p5,train,23,1314009366,7,
g_n24_e48_k3_mid_13,g_n24_e48_k3_mid_13_p5,train,24,1315009369,7,
g_n24_e48_k3_mid_13,g_n24_e48_k3_mid_13_p5,train,25,1316009372,7,
g_n24_e48_k3_mid_13,g_n24_e48_k3_mid_13_p5,train,26,1317009375,7,
g_n24_e48_k3_mid_13,g_n24_e48_k3_mid_13_p5,train,27,1318009378,7,
g_n24_e48_k3_mid_13,g_n24_e48_k3_mid_13_p5,train,28,1319009381,7,
g_n24_e48_k3_mid_13,g_n24_e48_k3_mid_13_p5,train,29,1320009384,7,
g_n24_e48_k3_mid_13,g_n24_e48_k3_mid_13_p5,train,30,1321009387,7,
g_n24_e48_k3_mid_13,g_n24_e48_k3_mid_13_p5,train,31,1322009390,7,
g_n24_e48_k3_mid_13,g_n24_e48_k3_mid_13_p5,train,32,1323009393,7,
g_n24_e48_k3_mid_13,g_n24_e48_k3_mid_13_p5,train,33,1324009396,7,
g_n24_e48_k3_mid_13,g_n24_e48_k3_mid_13_p5,train,34,1325009399,7,
g_n24_e48_k3_mid_13,g_n24_e48_k3_mid_13_p5,train,35,1326009402,7,
g_n24_e48_k3_mid_13,g_n24_e48_k3_mid_13_p5,train,36,1327009405,7,
g_n24_e48_k3_mid_13,g_n24_e48_k3_mid_13_p5,train,37,1328009408,7,
g_n24_e48_k3_mid_13,g_n24_e48_k3_mid_13_p5,train,38,1329009411,7,
g_n24_e48_k3_mid_13,g_n24_e48_k3_mid_13_p5,train,39,1330009414,7,
g_n24_e48_k3_mid_13,g_n24_e48_k3_mid_13_p5,train,40,1331009417,7,
g_n24_e48_k3_mid_13,g_n24_e48_k3_mid_13_p5,train,41,1332009420,7,
g_n24_e48_k3_mid_13,g_n24_e48_k3_mid_13_p5,train,42,1333009423,7,
g_n24_e48_k3_mid_13,g_n24_e48_k3_mid_13_p5,train,43,1334009426,7,
g_n24_e48_k3_mid_13,g_n24_e48_k3_mid_13_p5,train,44,1335009429,7,
g_n24_e48_k3_mid_13,g_n24_e48_k3_mid_13_p5,train,45,1336009432,7,
g_n24_e48_k3_mid_13,g_n24_e48_k3_mid_13_p5,train,46,1337009435,7,3
g_n24_e48_k3_mid_13,g_n24_e48_k3_mid_13_p5,train,47,1338009438,7,7
g_n24_e48_k3_mid_13,g_n24_e48_k3_mid_13_p5,train,48,1339009441,7,
g_n24_e48_k3_mid_13,g_n24_e48_k3_mid_13_p5,train,49,1340009444,7,
g_n24_e48_k3_mid_13,g_n24_e48_k3_mid_13_p5,train,50,1341009447,7,2
g_n24_e48_k3_mid_13,g_n24_e48_k3_mid_13_p5,train,51,1342009450,7,6
