graph_id,state_id,split,n,e0,et,kappa0,kappat,tau_stratum,prefix_len,prefix_seed,tau0,tau,log_tau0,log_tau,L_t,deleted_edge_count,deleted_edge_fraction,edge_density,mean_degree,degree_variance,min_degree,bridge_count,avg_shortest_path_length,diameter,algebraic_connectivity,laplacian_spectral_radius,adjacency_spectral_gap,kirchhoff_index,betweenness_mean,betweenness_max,betweenness_std
g_n32_e96_k2_mid_14,g_n32_e96_k2_mid_14_p10,train,32,96,86,2,1,mid,10,1871164401,386020976773287010617,2468753285945746260,47.40242338585332,42.35024495457523,5.052178431278087,10,0.10416666666666667,0.17338709677419356,5.375,2.859375,1,2,2.9516129032258065,7,0.09424509525197435,10.454045021325115,0.3606544694082441,580.5883612352532,0.06505376344086021,0.5322427035330262,0.12307874449310645
g_n32_e96_k2_mid_15,g_n32_e96_k2_mid_15_p0,validation,32,96,96,2,2,mid,0,149781442,386791431327562839560,386791431327562839560,47.404417284505705,47.404417284505705,0.0,0,0.0,0.1935483870967742,6.0,2.5625,2,0,2.681451612903226,5,0.1759692597962655,10.961010535377335,0.21954769437898136,371.10859262465533,0.0560483870967742,0.3841465804558784,0.08941765014357675
g_n32_e96_k2_mid_15,g_n32_e96_k2_mid_15_p5,validation,32,96,91,2,2,mid,5,649782942,386791431327562839560,70317503245077819850,47.404417284505705,45.699552421023334,1.7048648634823707,5,0.052083333333333336,0.18346774193548387,5.6875,2.33984375,2,0,2.7036290322580645,5,0.17541541141186673,10.761979888416505,0.19698074217143358,382.6778499173106,0.05678763440860215,0.3905917720623603,0.09034684846166131
g_n32_e96_k2_mid_15,g_n32_e96_k2_mid_15_p10,validation,32,96,86,2,2,mid,10,1149784442,386791431327562839560,5788098334766243584,47.404417284505705,43.202335471938305,4.2020818125674,10,0.10416666666666667,0.17338709677419356,5.375,2.421875,2,0,2.8125,5,0.1504689867872721,10.079251135996689,0.35773701271993374,438.73061785770983,0.060416666666666674,0.4345623432720207,0.09966911085544923
g_n32_e96_k2_mid_16,g_n32_e96_k2_mid_16_p0,train,32,96,96,2,2,mid,0,3723368779,388393563495106362510,388393563495106362510,47.40855083832692,47.40855083832692,0.0,0,0.0,0.1935483870967742,6.0,3.4375,4,0,2.653225806451613,6,0.17977123437150505,12.499234634492154,0.21693251787378998,364.4967043464427,0.05510752688172043,0.36066196918302096,0.08730045596042302
g_n32_e96_k2_mid_16,g_n32_e96_k2_mid_16_p5,train,32,96,91,2,2,mid,5,4223370279,388393563495106362510,53044742727940688208,47.40855083832692,45.41766743372048,1.9908834046064356,5,0.052083333333333336,0.18346774193548387,5.6875,3.71484375,3,0,2.7036290322580645,6,0.17260141745467053,12.448182834155997,0.4546559692649179,385.925314244171,0.05678763440860214,0.32964711435258415,0.0867482557701228
g_n32_e96_k2_mid_16,g_n32_e96_k2_mid_16_p10,train,32,96,86,2,2,mid,10,428404483,388393563495106362510,8377637098775723889,47.40855083832692,43.572097579506206,3.836453258820711,10,0.10416666666666667,0.17338709677419356,5.375,3.046875,3,0,2.8225806451612905,6,0.15689343457571997,12.443698154618506,0.9129734709779447,418.0248862964863,0.06075268817204301,0.37890473847999756,0.09480345293753274
g_n32_e96_k2_mid_17,g_n32_e96_k2_mid_17_p0,train,32,96,96,2,2,mid,0,3001988820,389472820219523607507,389472820219523607507,47.4113257555609,47.4113257555609,0.0,0,0.0,0.1935483870967742,6.0,3.0,2,0,2.659274193548387,5,0.17823585177737025,11.48055907779883,0.39274377658081505,367.19426672805196,0.05530913978494623,0.31229745165229034,0.08103119742464972
g_n32_e96_k2_mid_17,g_n32_e96_k2_mid_17_p5,train,32,96,91,2,2,mid,5,3501990320,389472820219523607507,68641042614459677744,47.4113257555609,45.675422318561765,1.7359034369991377,5,0.052083333333333336,0.18346774193548387,5.6875,2.77734375,2,0,2.6774193548387095,5,0.17725688541580978,11.37199308027349,0.2548462834507035,379.79440922327797,0.05591397849462365,0.31844538973571224,0.08241553406130012
g_n32_e96_k2_mid_17,g_n32_e96_k2_mid_17_p10,train,32,96,86,2,2,mid,10,4001991820,389472820219523607507,8455015425665210690,47.4113257555609,43.58129148068466,3.8300342748762404,10,0.10416666666666667,0.17338709677419356,5.375,2.796875,2,0,2.774193548387097,6,0.1704821752567477,11.446385487106284,0.6574023077531246,403.98274991367026,0.05913978494623656,0.3017979177334016,0.08181468740255787
